Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	20-24 years	Female	2019	5	5794653	0.0862864437266563
White	Not Hispanic or Latino	20-24 years	Female	2020	5	5765196	0.0867273202853815
White	Not Hispanic or Latino	20-24 years	Female	2021	9	5730106	0.157065157258871
White	Not Hispanic or Latino	20-24 years	Female	2022	6	5967075	0.100551777881123
White	Not Hispanic or Latino	20-24 years	Female	2023	6	5698188	0.105296631139583
White	Not Hispanic or Latino	20-24 years	Male	2000	11	5974131	0.184127197746417
White	Not Hispanic or Latino	20-24 years	Male	2001	2	6182960	0.0323469665014815
White	Not Hispanic or Latino	20-24 years	Male	2002	15	6297083	0.238205531037148
White	Not Hispanic or Latino	20-24 years	Male	2003	14	6369825	0.219786257864227
White	Not Hispanic or Latino	20-24 years	Male	2004	16	6446788	0.248185608088865
White	Not Hispanic or Latino	20-24 years	Male	2005	8	6482567	0.123407903072965
White	Not Hispanic or Latino	20-24 years	Male	2006	25	6490604	0.385172165795356
White	Not Hispanic or Latino	20-24 years	Male	2007	12	6466760	0.185564332061187
White	Not Hispanic or Latino	20-24 years	Male	2008	15	6441154	0.232877524741684
White	Not Hispanic or Latino	20-24 years	Male	2009	17	6436835	0.264104952200888
White	Not Hispanic or Latino	20-24 years	Male	2010	19	6434852	0.295267086173854
White	Not Hispanic or Latino	20-24 years	Male	2011	16	6535212	0.244827558769325
White	Not Hispanic or Latino	20-24 years	Male	2012	18	6614098	0.272145952479083
White	Not Hispanic or Latino	20-24 years	Male	2013	23	6637157	0.346533915048265
White	Not Hispanic or Latino	20-24 years	Male	2014	20	6608647	0.30263380688967
White	Not Hispanic or Latino	20-24 years	Male	2015	16	6523322	0.245273803746005
White	Not Hispanic or Latino	20-24 years	Male	2016	26	6404432	0.405968866559907
White	Not Hispanic or Latino	20-24 years	Male	2017	19	6279933	0.302550998553647
White	Not Hispanic or Latino	20-24 years	Male	2018	19	6183480	0.307270339679274
White	Not Hispanic or Latino	20-24 years	Male	2019	21	6103245	0.344079256198956
White	Not Hispanic or Latino	20-24 years	Male	2020	17	6061187	0.280473115249538
White	Not Hispanic or Latino	20-24 years	Male	2021	23	6001147	0.3832600667839
White	Not Hispanic or Latino	20-24 years	Male	2022	26	6292806	0.413170213732952
White	Not Hispanic or Latino	20-24 years	Male	2023	22	5989329	0.367319945189186
White	Not Hispanic or Latino	25-29 years	Female	2000	13	6046122	0.215013855162036
White	Not Hispanic or Latino	25-29 years	Female	2001	14	5726230	0.244488956957719
White	Not Hispanic or Latino	25-29 years	Female	2002	11	5617832	0.195805072134589
White	Not Hispanic or Latino	25-29 years	Female	2003	14	5616483	0.249266311319735
White	Not Hispanic or Latino	25-29 years	Female	2004	1	5693279	0.0175645704347179
White	Not Hispanic or Latino	25-29 years	Female	2005	13	5809404	0.223775106706299
White	Not Hispanic or Latino	25-29 years	Female	2006	11	5981543	0.183899037422284
White	Not Hispanic or Latino	25-29 years	Female	2007	20	6091079	0.328349049486963
White	Not Hispanic or Latino	25-29 years	Female	2008	6	6167902	0.0972778101857001
White	Not Hispanic or Latino	25-29 years	Female	2009	20	6189856	0.323109293657235
White	Not Hispanic or Latino	25-29 years	Female	2010	15	6173965	0.242955701886875
White	Not Hispanic or Latino	25-29 years	Female	2011	16	6197345	0.258175073358027
White	Not Hispanic or Latino	25-29 years	Female	2012	10	6194866	0.161423992060522
White	Not Hispanic or Latino	25-29 years	Female	2013	19	6208491	0.306032496463311
White	Not Hispanic or Latino	25-29 years	Female	2014	14	6264882	0.223467896123183
White	Not Hispanic or Latino	25-29 years	Female	2015	24	6331715	0.379044224195182
White	Not Hispanic or Latino	25-29 years	Female	2016	16	6399370	0.250024611797724
White	Not Hispanic or Latino	25-29 years	Female	2017	20	6424521	0.311307255435853
White	Not Hispanic or Latino	25-29 years	Female	2018	20	6398908	0.312553329411831
White	Not Hispanic or Latino	25-29 years	Female	2019	18	6329978	0.284361177874552
White	Not Hispanic or Latino	25-29 years	Female	2020	13	6213978	0.209205761591045
White	Not Hispanic or Latino	25-29 years	Female	2021	29	6003840	0.483024197846711
White	Not Hispanic or Latino	25-29 years	Female	2022	25	5868424	0.426008754650312
White	Not Hispanic or Latino	25-29 years	Female	2023	22	5828111	0.377480799524923
White	Not Hispanic or Latino	25-29 years	Male	2000	22	6138505	0.358393452477435
White	Not Hispanic or Latino	25-29 years	Male	2001	26	5816994	0.446966250953671
White	Not Hispanic or Latino	25-29 years	Male	2002	35	5698533	0.614193161643532
White	Not Hispanic or Latino	25-29 years	Male	2003	37	5672755	0.652240401709575
White	Not Hispanic or Latino	25-29 years	Male	2004	40	5745178	0.69623604351336
White	Not Hispanic or Latino	25-29 years	Male	2005	40	5832691	0.68578980096837
White	Not Hispanic or Latino	25-29 years	Male	2006	36	5988235	0.60117881145279
White	Not Hispanic or Latino	25-29 years	Male	2007	35	6101797	0.573601514439107
White	Not Hispanic or Latino	25-29 years	Male	2008	42	6209621	0.676369781666224
White	Not Hispanic or Latino	25-29 years	Male	2009	40	6264167	0.638552580095646
White	Not Hispanic or Latino	25-29 years	Male	2010	50	6278921	0.79631516306703
White	Not Hispanic or Latino	25-29 years	Male	2011	41	6313225	0.649430362453421
White	Not Hispanic or Latino	25-29 years	Male	2012	63	6331749	0.994985745644687
White	Not Hispanic or Latino	25-29 years	Male	2013	49	6361222	0.770292248879225
White	Not Hispanic or Latino	25-29 years	Male	2014	60	6441026	0.931528610503979
White	Not Hispanic or Latino	25-29 years	Male	2015	45	6525637	0.68958785173003
White	Not Hispanic or Latino	25-29 years	Male	2016	65	6606675	0.983853451244385
White	Not Hispanic or Latino	25-29 years	Male	2017	50	6656483	0.751147415234141
White	Not Hispanic or Latino	25-29 years	Male	2018	57	6662179	0.855575930937911
White	Not Hispanic or Latino	25-29 years	Male	2019	45	6615804	0.680189437292882
White	Not Hispanic or Latino	25-29 years	Male	2020	52	6520510	0.797483632415256
White	Not Hispanic or Latino	25-29 years	Male	2021	66	6237780	1.05806873599261
White	Not Hispanic or Latino	25-29 years	Male	2022	60	6201789	0.967462775660378
White	Not Hispanic or Latino	25-29 years	Male	2023	53	6071308	0.872958512399634
White	Not Hispanic or Latino	30-34 years	Female	2000	18	6731412	0.267403035202718
White	Not Hispanic or Latino	30-34 years	Female	2001	25	6683770	0.374040399355454
White	Not Hispanic or Latino	30-34 years	Female	2002	29	6581643	0.440619462343977
White	Not Hispanic or Latino	30-34 years	Female	2003	39	6425488	0.60695779059894
White	Not Hispanic or Latino	30-34 years	Female	2004	28	6211982	0.450741808331061
White	Not Hispanic or Latino	30-34 years	Female	2005	31	5970540	0.519216017311667
White	Not Hispanic or Latino	30-34 years	Female	2006	27	5721361	0.47191568579574
White	Not Hispanic or Latino	30-34 years	Female	2007	31	5621514	0.55145286483321
White	Not Hispanic or Latino	30-34 years	Female	2008	30	5629864	0.532872552516366
White	Not Hispanic or Latino	30-34 years	Female	2009	31	5713926	0.542534152524901
White	Not Hispanic or Latino	30-34 years	Female	2010	27	5798092	0.465670430893473
White	Not Hispanic or Latino	30-34 years	Female	2011	30	5956676	0.503636591951619
White	Not Hispanic or Latino	30-34 years	Female	2012	47	6059124	0.775689687156097
White	Not Hispanic or Latino	30-34 years	Female	2013	34	6149466	0.552893535796442
White	Not Hispanic or Latino	30-34 years	Female	2014	44	6195268	0.710219477188073
White	Not Hispanic or Latino	30-34 years	Female	2015	48	6219254	0.771796746040602
White	Not Hispanic or Latino	30-34 years	Female	2016	54	6233319	0.86631215248249
White	Not Hispanic or Latino	30-34 years	Female	2017	61	6220020	0.980704242108546
White	Not Hispanic or Latino	30-34 years	Female	2018	52	6227598	0.834992881685684
White	Not Hispanic or Latino	30-34 years	Female	2019	43	6273542	0.685418221476799
White	Not Hispanic or Latino	30-34 years	Female	2020	49	6341955	0.772632413821921
White	Not Hispanic or Latino	30-34 years	Female	2021	68	6387735	1.06454009128431
White	Not Hispanic or Latino	30-34 years	Female	2022	51	6330447	0.805630313309629
White	Not Hispanic or Latino	30-34 years	Female	2023	53	6342651	0.835612742999733
White	Not Hispanic or Latino	30-34 years	Male	2000	52	6819205	0.762552232994902
White	Not Hispanic or Latino	30-34 years	Male	2001	77	6782134	1.13533586921167
White	Not Hispanic or Latino	30-34 years	Male	2002	69	6683490	1.03239475184372
White	Not Hispanic or Latino	30-34 years	Male	2003	82	6512411	1.25913428989663
White	Not Hispanic or Latino	30-34 years	Male	2004	88	6303746	1.39599533356833
White	Not Hispanic or Latino	30-34 years	Male	2005	81	6055906	1.337537273531
White	Not Hispanic or Latino	30-34 years	Male	2006	76	5816980	1.3065198780123
White	Not Hispanic or Latino	30-34 years	Male	2007	72	5719451	1.25886208309154
White	Not Hispanic or Latino	30-34 years	Male	2008	110	5732977	1.91872390208438
White	Not Hispanic or Latino	30-34 years	Male	2009	109	5815676	1.87424471377016
White	Not Hispanic or Latino	30-34 years	Male	2010	100	5892342	1.69711805594448
White	Not Hispanic or Latino	30-34 years	Male	2011	108	6051761	1.78460451428931
White	Not Hispanic or Latino	30-34 years	Male	2012	112	6158752	1.81855025173931
White	Not Hispanic or Latino	30-34 years	Male	2013	107	6250584	1.71184004566613
White	Not Hispanic or Latino	30-34 years	Male	2014	128	6297477	2.03256002364121
White	Not Hispanic or Latino	30-34 years	Male	2015	124	6323231	1.96102277459103
White	Not Hispanic or Latino	30-34 years	Male	2016	116	6351471	1.82634857342496
White	Not Hispanic or Latino	30-34 years	Male	2017	145	6354187	2.28195991084304
White	Not Hispanic or Latino	30-34 years	Male	2018	139	6368780	2.18252161324461
White	Not Hispanic or Latino	30-34 years	Male	2019	133	6428022	2.06906572503952
White	Not Hispanic or Latino	30-34 years	Male	2020	161	6506642	2.4743946262911
White	Not Hispanic or Latino	30-34 years	Male	2021	151	6522206	2.3151675982022
White	Not Hispanic or Latino	30-34 years	Male	2022	164	6545730	2.5054501178631
White	Not Hispanic or Latino	30-34 years	Male	2023	147	6497492	2.26241140427722
White	Not Hispanic or Latino	35-39 years	Female	2000	52	7922913	0.656324258514514
White	Not Hispanic or Latino	35-39 years	Female	2001	61	7605475	0.802053783622982
White	Not Hispanic or Latino	35-39 years	Female	2002	65	7331110	0.886632447201038
White	Not Hispanic or Latino	35-39 years	Female	2003	64	7053358	0.907369227536728
White	Not Hispanic or Latino	35-39 years	Female	2004	52	6821388	0.762308198859235
White	Not Hispanic or Latino	35-39 years	Female	2005	62	6706426	0.924486455229656
White	Not Hispanic or Latino	35-39 years	Female	2006	65	6677963	0.973350705896394
White	Not Hispanic or Latino	35-39 years	Female	2007	54	6582209	0.820393275266708
White	Not Hispanic or Latino	35-39 years	Female	2008	78	6433106	1.2124780782409
White	Not Hispanic or Latino	35-39 years	Female	2009	75	6225356	1.20475037893415
White	Not Hispanic or Latino	35-39 years	Female	2010	84	6048449	1.38878578624041
White	Not Hispanic or Latino	35-39 years	Female	2011	83	5749992	1.44348026918994
White	Not Hispanic or Latino	35-39 years	Female	2012	82	5665167	1.44744188476703
White	Not Hispanic or Latino	35-39 years	Female	2013	81	5673580	1.42767000729698
White	Not Hispanic or Latino	35-39 years	Female	2014	87	5731690	1.51787692635156
White	Not Hispanic or Latino	35-39 years	Female	2015	124	5833729	2.12557011133016
White	Not Hispanic or Latino	35-39 years	Female	2016	93	5961787	1.55993496580807
White	Not Hispanic or Latino	35-39 years	Female	2017	102	6056650	1.68409929581534
White	Not Hispanic or Latino	35-39 years	Female	2018	117	6141169	1.90517473139072
White	Not Hispanic or Latino	35-39 years	Female	2019	106	6181915	1.71467902745347
White	Not Hispanic or Latino	35-39 years	Female	2020	131	6204534	2.11135920924924
White	Not Hispanic or Latino	35-39 years	Female	2021	134	6278072	2.13441324024318
White	Not Hispanic or Latino	35-39 years	Female	2022	146	6202729	2.35380265686281
White	Not Hispanic or Latino	35-39 years	Female	2023	110	6259139	1.75743021524206
White	Not Hispanic or Latino	35-39 years	Male	2000	133	7936088	1.67588867462155
White	Not Hispanic or Latino	35-39 years	Male	2001	138	7633057	1.80792571049843
White	Not Hispanic or Latino	35-39 years	Male	2002	158	7359478	2.14689139637349
White	Not Hispanic or Latino	35-39 years	Male	2003	185	7087398	2.61026684264098
White	Not Hispanic or Latino	35-39 years	Male	2004	176	6876083	2.55959679369781
White	Not Hispanic or Latino	35-39 years	Male	2005	208	6771561	3.07166988527461
White	Not Hispanic or Latino	35-39 years	Male	2006	213	6748394	3.15630652270748
White	Not Hispanic or Latino	35-39 years	Male	2007	191	6658247	2.86862292732607
White	Not Hispanic or Latino	35-39 years	Male	2008	217	6504115	3.33634937266638
White	Not Hispanic or Latino	35-39 years	Male	2009	198	6291303	3.14720177998103
White	Not Hispanic or Latino	35-39 years	Male	2010	198	6107512	3.24190930775085
White	Not Hispanic or Latino	35-39 years	Male	2011	199	5811271	3.4243799678246
White	Not Hispanic or Latino	35-39 years	Male	2012	203	5731933	3.54156268051284
White	Not Hispanic or Latino	35-39 years	Male	2013	184	5747969	3.20113069503332
White	Not Hispanic or Latino	35-39 years	Male	2014	224	5812100	3.85402866433819
White	Not Hispanic or Latino	35-39 years	Male	2015	231	5920224	3.90187938834747
White	Not Hispanic or Latino	35-39 years	Male	2016	237	6049049	3.91797123812355
White	Not Hispanic or Latino	35-39 years	Male	2017	262	6142103	4.26563996077565
White	Not Hispanic or Latino	35-39 years	Male	2018	276	6221562	4.43618499662946
White	Not Hispanic or Latino	35-39 years	Male	2019	265	6258910	4.23396406083487
White	Not Hispanic or Latino	35-39 years	Male	2020	329	6278993	5.23969368973655
White	Not Hispanic or Latino	35-39 years	Male	2021	320	6440962	4.96820195492537
White	Not Hispanic or Latino	35-39 years	Male	2022	343	6423800	5.33951866496466
White	Not Hispanic or Latino	35-39 years	Male	2023	310	6398318	4.84502333269462
White	Not Hispanic or Latino	40-44 years	Female	2000	138	8166125	1.68990800410231
White	Not Hispanic or Latino	40-44 years	Female	2001	113	8220183	1.37466525988533
White	Not Hispanic or Latino	40-44 years	Female	2002	134	8166129	1.64092435963233
White	Not Hispanic or Latino	40-44 years	Female	2003	161	8080271	1.99250742951567
White	Not Hispanic or Latino	40-44 years	Female	2004	172	7996027	2.15106827428172
White	Not Hispanic or Latino	40-44 years	Female	2005	170	7823510	2.17293772232668
White	Not Hispanic or Latino	40-44 years	Female	2006	175	7551583	2.31739490912038
White	Not Hispanic or Latino	40-44 years	Female	2007	180	7278629	2.4729931969331
White	Not Hispanic or Latino	40-44 years	Female	2008	181	7003322	2.58448776166511
White	Not Hispanic or Latino	40-44 years	Female	2009	169	6772049	2.49555193708728
White	Not Hispanic or Latino	40-44 years	Female	2010	165	6669786	2.47384248909935
White	Not Hispanic or Latino	40-44 years	Female	2011	164	6638515	2.47043201679894
White	Not Hispanic or Latino	40-44 years	Female	2012	168	6544669	2.56697473928781
White	Not Hispanic or Latino	40-44 years	Female	2013	185	6398972	2.89108938123186
White	Not Hispanic or Latino	40-44 years	Female	2014	212	6195322	3.42193674517644
White	Not Hispanic or Latino	40-44 years	Female	2015	178	5972413	2.98036991078815
White	Not Hispanic or Latino	40-44 years	Female	2016	196	5734030	3.41818930141628
White	Not Hispanic or Latino	40-44 years	Female	2017	183	5643966	3.24240082240042
White	Not Hispanic or Latino	40-44 years	Female	2018	184	5645389	3.25929710069581
White	Not Hispanic or Latino	40-44 years	Female	2019	201	5698602	3.52718087699404
White	Not Hispanic or Latino	40-44 years	Female	2020	238	5799848	4.10355581732487
White	Not Hispanic or Latino	40-44 years	Female	2021	233	5985407	3.89280127483394
White	Not Hispanic or Latino	40-44 years	Female	2022	275	6021800	4.56674084160882
White	Not Hispanic or Latino	40-44 years	Female	2023	255	6154460	4.14333670216396
White	Not Hispanic or Latino	40-44 years	Male	2000	315	8151520	3.86430996918366
White	Not Hispanic or Latino	40-44 years	Male	2001	318	8202369	3.87692872632285
White	Not Hispanic or Latino	40-44 years	Male	2002	373	8146913	4.57842129896318
White	Not Hispanic or Latino	40-44 years	Male	2003	392	8049029	4.87015266065012
White	Not Hispanic or Latino	40-44 years	Male	2004	407	7968265	5.10776185279983
White	Not Hispanic or Latino	40-44 years	Male	2005	405	7793151	5.19687094475649
White	Not Hispanic or Latino	40-44 years	Male	2006	395	7535096	5.24213626475363
White	Not Hispanic or Latino	40-44 years	Male	2007	410	7271303	5.63860425015984
White	Not Hispanic or Latino	40-44 years	Male	2008	445	7014018	6.34443766753949
White	Not Hispanic or Latino	40-44 years	Male	2009	433	6796712	6.3707274929407
White	Not Hispanic or Latino	40-44 years	Male	2010	420	6705632	6.26339172802802
White	Not Hispanic or Latino	40-44 years	Male	2011	457	6681100	6.8401909865142
White	Not Hispanic or Latino	40-44 years	Male	2012	422	6595545	6.3982582182367
White	Not Hispanic or Latino	40-44 years	Male	2013	426	6444840	6.60993911408196
White	Not Hispanic or Latino	40-44 years	Male	2014	431	6243102	6.90361938664465
White	Not Hispanic or Latino	40-44 years	Male	2015	442	6022801	7.33877808680712
White	Not Hispanic or Latino	40-44 years	Male	2016	443	5784403	7.65852586688721
White	Not Hispanic or Latino	40-44 years	Male	2017	457	5696250	8.02282203203862
White	Not Hispanic or Latino	40-44 years	Male	2018	440	5701206	7.71766535010312
White	Not Hispanic or Latino	40-44 years	Male	2019	460	5755971	7.99170113956446
White	Not Hispanic or Latino	40-44 years	Male	2020	535	5855872	9.13612865854991
White	Not Hispanic or Latino	40-44 years	Male	2021	597	6136616	9.7284887957793
White	Not Hispanic or Latino	40-44 years	Male	2022	609	6240474	9.7588740855262
White	Not Hispanic or Latino	40-44 years	Male	2023	554	6304041	8.78801391044252
White	Not Hispanic or Latino	45-49 years	Female	2000	181	7573110	2.39003526952599
White	Not Hispanic or Latino	45-49 years	Female	2001	205	7733075	2.65095062442819
White	Not Hispanic or Latino	45-49 years	Female	2002	255	7879024	3.23644146787724
White	Not Hispanic or Latino	45-49 years	Female	2003	239	7989220	2.99153108814127
White	Not Hispanic or Latino	45-49 years	Female	2004	290	8044996	3.60472522298333
White	Not Hispanic or Latino	45-49 years	Female	2005	278	8092109	3.43544556802188
White	Not Hispanic or Latino	45-49 years	Female	2006	291	8136683	3.57639593431377
White	Not Hispanic or Latino	45-49 years	Female	2007	304	8084577	3.7602462070681
White	Not Hispanic or Latino	45-49 years	Female	2008	346	8001922	4.32396116832931
White	Not Hispanic or Latino	45-49 years	Female	2009	349	7920775	4.40613450072752
White	Not Hispanic or Latino	45-49 years	Female	2010	362	7796240	4.64326393235714
White	Not Hispanic or Latino	45-49 years	Female	2011	344	7463157	4.60930943835163
White	Not Hispanic or Latino	45-49 years	Female	2012	330	7198963	4.58399355573851
White	Not Hispanic or Latino	45-49 years	Female	2013	357	6926729	5.15394784464644
White	Not Hispanic or Latino	45-49 years	Female	2014	368	6707094	5.48672793314064
White	Not Hispanic or Latino	45-49 years	Female	2015	364	6607066	5.50925327520567
White	Not Hispanic or Latino	45-49 years	Female	2016	361	6587079	5.48042614943589
White	Not Hispanic or Latino	45-49 years	Female	2017	344	6488048	5.30205695148988
White	Not Hispanic or Latino	45-49 years	Female	2018	357	6336597	5.63393884761805
White	Not Hispanic or Latino	45-49 years	Female	2019	376	6135180	6.12858954423505
White	Not Hispanic or Latino	45-49 years	Female	2020	419	5914090	7.08477551068719
White	Not Hispanic or Latino	45-49 years	Female	2021	397	5707123	6.95621944717154
White	Not Hispanic or Latino	45-49 years	Female	2022	412	5570736	7.39579114860227
White	Not Hispanic or Latino	45-49 years	Female	2023	360	5625890	6.39898753797177
White	Not Hispanic or Latino	45-49 years	Male	2000	445	7489284	5.94182301005009
White	Not Hispanic or Latino	45-49 years	Male	2001	478	7652379	6.24642349784296
White	Not Hispanic or Latino	45-49 years	Male	2002	591	7791685	7.58500889088817
White	Not Hispanic or Latino	45-49 years	Male	2003	625	7904379	7.90700951965992
White	Not Hispanic or Latino	45-49 years	Male	2004	716	7964907	8.98943327272999
White	Not Hispanic or Latino	45-49 years	Male	2005	727	8015515	9.06991004320995
White	Not Hispanic or Latino	45-49 years	Male	2006	798	8059015	9.90195451925577
White	Not Hispanic or Latino	45-49 years	Male	2007	777	8011089	9.69905589614596
White	Not Hispanic or Latino	45-49 years	Male	2008	838	7923559	10.5760555326211
White	Not Hispanic or Latino	45-49 years	Male	2009	834	7843887	10.6324836143101
White	Not Hispanic or Latino	45-49 years	Male	2010	833	7717904	10.7930857911682
White	Not Hispanic or Latino	45-49 years	Male	2011	912	7400700	12.3231586201305
White	Not Hispanic or Latino	45-49 years	Male	2012	717	7149016	10.0293522912804
White	Not Hispanic or Latino	45-49 years	Male	2013	843	6894349	12.2274053721388
White	Not Hispanic or Latino	45-49 years	Male	2014	837	6694216	12.5033312340086
White	Not Hispanic or Latino	45-49 years	Male	2015	841	6609912	12.7233161349198
White	Not Hispanic or Latino	45-49 years	Male	2016	837	6598591	12.6845261359584
White	Not Hispanic or Latino	45-49 years	Male	2017	831	6507420	12.7700378952027
White	Not Hispanic or Latino	45-49 years	Male	2018	863	6351420	13.5875127136924
White	Not Hispanic or Latino	45-49 years	Male	2019	848	6150268	13.7880170425094
White	Not Hispanic or Latino	45-49 years	Male	2020	909	5930598	15.3272907723639
White	Not Hispanic or Latino	45-49 years	Male	2021	958	5833025	16.4237252540491
White	Not Hispanic or Latino	45-49 years	Male	2022	831	5755089	14.439394421181
White	Not Hispanic or Latino	45-49 years	Male	2023	833	5737975	14.5173166491663
White	Not Hispanic or Latino	50-54 years	Female	2000	232	6873199	3.37542969438249
White	Not Hispanic or Latino	50-54 years	Female	2001	309	7248518	4.26294036932791
White	Not Hispanic or Latino	50-54 years	Female	2002	345	7178574	4.8059684277128
White	Not Hispanic or Latino	50-54 years	Female	2003	381	7261641	5.24674794581555
White	Not Hispanic or Latino	50-54 years	Female	2004	360	7390853	4.87088567449522
White	Not Hispanic or Latino	50-54 years	Female	2005	366	7540599	4.85372581143753
White	Not Hispanic or Latino	50-54 years	Female	2006	428	7666481	5.58274389514563
White	Not Hispanic or Latino	50-54 years	Female	2007	457	7817829	5.84561263747263
White	Not Hispanic or Latino	50-54 years	Female	2008	466	7935231	5.87254485723226
White	Not Hispanic or Latino	50-54 years	Female	2009	535	7998446	6.68879929926388
White	Not Hispanic or Latino	50-54 years	Female	2010	583	8042859	7.24866617703978
White	Not Hispanic or Latino	50-54 years	Female	2011	576	8071899	7.13586728476162
White	Not Hispanic or Latino	50-54 years	Female	2012	509	8009019	6.35533515403072
White	Not Hispanic or Latino	50-54 years	Female	2013	639	7916921	8.07131964560465
White	Not Hispanic or Latino	50-54 years	Female	2014	654	7815134	8.3683785844235
White	Not Hispanic or Latino	50-54 years	Female	2015	686	7634993	8.98494602418103
White	Not Hispanic or Latino	50-54 years	Female	2016	720	7355389	9.78874128886997
White	Not Hispanic or Latino	50-54 years	Female	2017	717	7089801	10.1131188308388
White	Not Hispanic or Latino	50-54 years	Female	2018	617	6817142	9.05071362749962
White	Not Hispanic or Latino	50-54 years	Female	2019	614	6599377	9.30390853560874
White	Not Hispanic or Latino	50-54 years	Female	2020	700	6501091	10.7674234986097
White	Not Hispanic or Latino	50-54 years	Female	2021	719	6519637	11.0282213564958
White	Not Hispanic or Latino	50-54 years	Female	2022	720	6358402	11.3235998604681
White	Not Hispanic or Latino	50-54 years	Female	2023	641	6252256	10.2522993300338
White	Not Hispanic or Latino	50-54 years	Male	2000	605	6733591	8.98480469039477
White	Not Hispanic or Latino	50-54 years	Male	2001	668	7099559	9.40903512457605
White	Not Hispanic or Latino	50-54 years	Male	2002	806	7031269	11.4630801353212
White	Not Hispanic or Latino	50-54 years	Male	2003	896	7105292	12.6103191818155
White	Not Hispanic or Latino	50-54 years	Male	2004	903	7228634	12.4919867294429
White	Not Hispanic or Latino	50-54 years	Male	2005	937	7376377	12.7027129985357
White	Not Hispanic or Latino	50-54 years	Male	2006	1093	7503011	14.5674849736992
White	Not Hispanic or Latino	50-54 years	Male	2007	1075	7647642	14.0566203282005
White	Not Hispanic or Latino	50-54 years	Male	2008	1184	7770369	15.2373716100226
White	Not Hispanic or Latino	50-54 years	Male	2009	1276	7837527	16.2806456679511
White	Not Hispanic or Latino	50-54 years	Male	2010	1239	7887799	15.7078039133604
White	Not Hispanic or Latino	50-54 years	Male	2011	1277	7915197	16.1335213766631
White	Not Hispanic or Latino	50-54 years	Male	2012	1349	7852440	17.1793735450382
White	Not Hispanic or Latino	50-54 years	Male	2013	1444	7759979	18.6082977801873
White	Not Hispanic or Latino	50-54 years	Male	2014	1564	7665141	20.4040604080212
White	Not Hispanic or Latino	50-54 years	Male	2015	1470	7489701	19.6269517301158
White	Not Hispanic or Latino	50-54 years	Male	2016	1444	7227858	19.9782563520202
White	Not Hispanic or Latino	50-54 years	Male	2017	1439	6978435	20.6206692474745
White	Not Hispanic or Latino	50-54 years	Male	2018	1459	6727826	21.6860543063985
White	Not Hispanic or Latino	50-54 years	Male	2019	1449	6529005	22.1932744729097
White	Not Hispanic or Latino	50-54 years	Male	2020	1500	6446345	23.2689997199964
White	Not Hispanic or Latino	50-54 years	Male	2021	1705	6642883	25.6665667602455
White	Not Hispanic or Latino	50-54 years	Male	2022	1654	6557929	25.22137705364
White	Not Hispanic or Latino	50-54 years	Male	2023	1545	6371396	24.2490028872793
White	Not Hispanic or Latino	55-59 years	Female	2000	351	5440411	6.45171844553656
White	Not Hispanic or Latino	55-59 years	Female	2001	388	5594924	6.93485738144075
White	Not Hispanic or Latino	55-59 years	Female	2002	409	6061053	6.74800236856533
White	Not Hispanic or Latino	55-59 years	Female	2003	469	6276773	7.47199237570006
White	Not Hispanic or Latino	55-59 years	Female	2004	530	6543979	8.09904799511123
White	Not Hispanic or Latino	55-59 years	Female	2005	507	6839972	7.41231104454814
White	Not Hispanic or Latino	55-59 years	Female	2006	591	7153684	8.26147758273919
White	Not Hispanic or Latino	55-59 years	Female	2007	568	7090471	8.01075133090594
White	Not Hispanic or Latino	55-59 years	Female	2008	611	7178391	8.51165672084455
White	Not Hispanic or Latino	55-59 years	Female	2009	633	7311741	8.65730884067146
White	Not Hispanic or Latino	55-59 years	Female	2010	639	7424695	8.60641413553015
White	Not Hispanic or Latino	55-59 years	Female	2011	735	7580924	9.6953880555985
White	Not Hispanic or Latino	55-59 years	Female	2012	841	7714989	10.900858056959
White	Not Hispanic or Latino	55-59 years	Female	2013	905	7810125	11.5875226068725
White	Not Hispanic or Latino	55-59 years	Female	2014	955	7844960	12.1734208969835
White	Not Hispanic or Latino	55-59 years	Female	2015	997	7872823	12.6638183025326
White	Not Hispanic or Latino	55-59 years	Female	2016	1050	7895816	13.2981822271441
White	Not Hispanic or Latino	55-59 years	Female	2017	1110	7825343	14.1846817449408
White	Not Hispanic or Latino	55-59 years	Female	2018	1083	7726628	14.0164635854088
White	Not Hispanic or Latino	55-59 years	Female	2019	1100	7625376	14.4255181646125
White	Not Hispanic or Latino	55-59 years	Female	2020	1281	7450226	17.1941092793695
White	Not Hispanic or Latino	55-59 years	Female	2021	1212	7236990	16.747294109844
White	Not Hispanic or Latino	55-59 years	Female	2022	1177	6904503	17.046846094498
White	Not Hispanic or Latino	55-59 years	Female	2023	1096	6691084	16.3800065878713
White	Not Hispanic or Latino	55-59 years	Male	2000	657	5197809	12.6399411752144
White	Not Hispanic or Latino	55-59 years	Male	2001	723	5364115	13.4784582358879
White	Not Hispanic or Latino	55-59 years	Male	2002	877	5830597	15.0413413926567
White	Not Hispanic or Latino	55-59 years	Male	2003	987	6050416	16.3129279044614
White	Not Hispanic or Latino	55-59 years	Male	2004	1029	6314088	16.296890382269
White	Not Hispanic or Latino	55-59 years	Male	2005	1165	6605805	17.6360034848137
White	Not Hispanic or Latino	55-59 years	Male	2006	1218	6901653	17.6479460790046
