Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	20-24 years	Female	2019	12	5794653	0.207087464943975
White	Not Hispanic or Latino	20-24 years	Female	2020	8	5765196	0.13876371245661
White	Not Hispanic or Latino	20-24 years	Female	2021	5	5730106	0.0872584206993728
White	Not Hispanic or Latino	20-24 years	Female	2022	15	5967075	0.251379444702807
White	Not Hispanic or Latino	20-24 years	Male	1999	8	5922138	0.135086348882785
White	Not Hispanic or Latino	20-24 years	Male	2000	14	5974131	0.234343706222713
White	Not Hispanic or Latino	20-24 years	Male	2001	20	6182960	0.323469665014815
White	Not Hispanic or Latino	20-24 years	Male	2002	12	6297083	0.190564424829719
White	Not Hispanic or Latino	20-24 years	Male	2003	22	6369825	0.345378405215214
White	Not Hispanic or Latino	20-24 years	Male	2004	22	6446788	0.34125521112219
White	Not Hispanic or Latino	20-24 years	Male	2005	16	6482567	0.24681580614593
White	Not Hispanic or Latino	20-24 years	Male	2006	33	6490604	0.50842725884987
White	Not Hispanic or Latino	20-24 years	Male	2007	12	6466760	0.185564332061187
White	Not Hispanic or Latino	20-24 years	Male	2008	24	6441154	0.372604039586695
White	Not Hispanic or Latino	20-24 years	Male	2009	23	6436835	0.357318464742377
White	Not Hispanic or Latino	20-24 years	Male	2010	25	6434852	0.388509323912966
White	Not Hispanic or Latino	20-24 years	Male	2011	20	6535212	0.306034448461657
White	Not Hispanic or Latino	20-24 years	Male	2012	27	6614098	0.408218928718625
White	Not Hispanic or Latino	20-24 years	Male	2013	29	6637157	0.436934066799987
White	Not Hispanic or Latino	20-24 years	Male	2014	17	6608647	0.25723873585622
White	Not Hispanic or Latino	20-24 years	Male	2015	21	6523322	0.321921867416632
White	Not Hispanic or Latino	20-24 years	Male	2016	34	6404432	0.530882363962956
White	Not Hispanic or Latino	20-24 years	Male	2017	31	6279933	0.493635839745424
White	Not Hispanic or Latino	20-24 years	Male	2018	29	6183480	0.468991571089419
White	Not Hispanic or Latino	20-24 years	Male	2019	28	6103245	0.458772341598609
White	Not Hispanic or Latino	20-24 years	Male	2020	20	6061187	0.329968370881809
White	Not Hispanic or Latino	20-24 years	Male	2021	26	6001147	0.433250510277452
White	Not Hispanic or Latino	20-24 years	Male	2022	41	6292806	0.651537644732731
White	Not Hispanic or Latino	25-29 years	Female	1999	8	6213778	0.12874615089242
White	Not Hispanic or Latino	25-29 years	Female	2000	20	6046122	0.330790546403132
White	Not Hispanic or Latino	25-29 years	Female	2001	16	5726230	0.279415950808822
White	Not Hispanic or Latino	25-29 years	Female	2002	16	5617832	0.284807377650311
White	Not Hispanic or Latino	25-29 years	Female	2003	20	5616483	0.356094730456764
White	Not Hispanic or Latino	25-29 years	Female	2004	12	5693279	0.210774845216614
White	Not Hispanic or Latino	25-29 years	Female	2005	8	5809404	0.137707757973107
White	Not Hispanic or Latino	25-29 years	Female	2006	12	5981543	0.200617131733401
White	Not Hispanic or Latino	25-29 years	Female	2007	27	6091079	0.4432712168074
White	Not Hispanic or Latino	25-29 years	Female	2008	12	6167902	0.1945556203714
White	Not Hispanic or Latino	25-29 years	Female	2009	24	6189856	0.387731152388682
White	Not Hispanic or Latino	25-29 years	Female	2010	19	6173965	0.307743889056708
White	Not Hispanic or Latino	25-29 years	Female	2011	16	6197345	0.258175073358027
White	Not Hispanic or Latino	25-29 years	Female	2012	16	6194866	0.258278387296836
White	Not Hispanic or Latino	25-29 years	Female	2013	26	6208491	0.418781310949794
White	Not Hispanic or Latino	25-29 years	Female	2014	12	6264882	0.191543910962728
White	Not Hispanic or Latino	25-29 years	Female	2015	32	6331715	0.50539229892691
White	Not Hispanic or Latino	25-29 years	Female	2016	20	6399370	0.312530764747155
White	Not Hispanic or Latino	25-29 years	Female	2017	27	6424521	0.420264794838401
White	Not Hispanic or Latino	25-29 years	Female	2018	21	6398908	0.328180995882422
White	Not Hispanic or Latino	25-29 years	Female	2019	27	6329978	0.426541766811828
White	Not Hispanic or Latino	25-29 years	Female	2020	12	6213978	0.193113010699426
White	Not Hispanic or Latino	25-29 years	Female	2021	27	6003840	0.449712184202111
White	Not Hispanic or Latino	25-29 years	Female	2022	37	5868424	0.630492956882461
White	Not Hispanic or Latino	25-29 years	Male	1999	30	6294554	0.476602472550081
White	Not Hispanic or Latino	25-29 years	Male	2000	32	6138505	0.521299567239906
White	Not Hispanic or Latino	25-29 years	Male	2001	30	5816994	0.515730289561928
White	Not Hispanic or Latino	25-29 years	Male	2002	43	5698533	0.754580170019196
White	Not Hispanic or Latino	25-29 years	Male	2003	41	5672755	0.72275287757007
White	Not Hispanic or Latino	25-29 years	Male	2004	42	5745178	0.731047845689028
White	Not Hispanic or Latino	25-29 years	Male	2005	51	5832691	0.874381996234671
White	Not Hispanic or Latino	25-29 years	Male	2006	43	5988235	0.7180746914575
White	Not Hispanic or Latino	25-29 years	Male	2007	40	6101797	0.655544587930408
White	Not Hispanic or Latino	25-29 years	Male	2008	40	6209621	0.644161696824975
White	Not Hispanic or Latino	25-29 years	Male	2009	48	6264167	0.766263096114775
White	Not Hispanic or Latino	25-29 years	Male	2010	54	6278921	0.860020376112393
White	Not Hispanic or Latino	25-29 years	Male	2011	41	6313225	0.649430362453421
White	Not Hispanic or Latino	25-29 years	Male	2012	62	6331749	0.979192321110644
White	Not Hispanic or Latino	25-29 years	Male	2013	56	6361222	0.880333998719114
White	Not Hispanic or Latino	25-29 years	Male	2014	63	6441026	0.978105041029178
White	Not Hispanic or Latino	25-29 years	Male	2015	46	6525637	0.70491202621292
White	Not Hispanic or Latino	25-29 years	Male	2016	64	6606675	0.968717244302164
White	Not Hispanic or Latino	25-29 years	Male	2017	55	6656483	0.826262156757555
White	Not Hispanic or Latino	25-29 years	Male	2018	60	6662179	0.900606243092538
White	Not Hispanic or Latino	25-29 years	Male	2019	47	6615804	0.710420078950344
White	Not Hispanic or Latino	25-29 years	Male	2020	63	6520510	0.966182093118483
White	Not Hispanic or Latino	25-29 years	Male	2021	58	6237780	0.92981798011472
White	Not Hispanic or Latino	25-29 years	Male	2022	82	6201789	1.32219912673585
White	Not Hispanic or Latino	30-34 years	Female	1999	25	6834676	0.365781786876218
White	Not Hispanic or Latino	30-34 years	Female	2000	24	6731412	0.356537380270291
White	Not Hispanic or Latino	30-34 years	Female	2001	32	6683770	0.478771711174981
White	Not Hispanic or Latino	30-34 years	Female	2002	35	6581643	0.531782109725489
White	Not Hispanic or Latino	30-34 years	Female	2003	38	6425488	0.591394770327172
White	Not Hispanic or Latino	30-34 years	Female	2004	33	6211982	0.531231416961607
White	Not Hispanic or Latino	30-34 years	Female	2005	36	5970540	0.602960536232904
White	Not Hispanic or Latino	30-34 years	Female	2006	29	5721361	0.506872403262091
White	Not Hispanic or Latino	30-34 years	Female	2007	37	5621514	0.658185677381574
White	Not Hispanic or Latino	30-34 years	Female	2008	38	5629864	0.674971899854064
White	Not Hispanic or Latino	30-34 years	Female	2009	27	5713926	0.472529745747495
White	Not Hispanic or Latino	30-34 years	Female	2010	35	5798092	0.60364685486191
White	Not Hispanic or Latino	30-34 years	Female	2011	36	5956676	0.604363910341942
White	Not Hispanic or Latino	30-34 years	Female	2012	43	6059124	0.709673543568344
White	Not Hispanic or Latino	30-34 years	Female	2013	33	6149466	0.536631961214193
White	Not Hispanic or Latino	30-34 years	Female	2014	47	6195268	0.758643532450896
White	Not Hispanic or Latino	30-34 years	Female	2015	51	6219254	0.82003404266814
White	Not Hispanic or Latino	30-34 years	Female	2016	69	6233319	1.10695441706096
White	Not Hispanic or Latino	30-34 years	Female	2017	68	6220020	1.09324407317018
White	Not Hispanic or Latino	30-34 years	Female	2018	60	6227598	0.963453325021943
White	Not Hispanic or Latino	30-34 years	Female	2019	46	6273542	0.733238097393785
White	Not Hispanic or Latino	30-34 years	Female	2020	45	6341955	0.70956038004054
White	Not Hispanic or Latino	30-34 years	Female	2021	53	6387735	0.829715071148067
White	Not Hispanic or Latino	30-34 years	Female	2022	66	6330447	1.04258040545952
White	Not Hispanic or Latino	30-34 years	Male	1999	75	6921705	1.08354805643985
White	Not Hispanic or Latino	30-34 years	Male	2000	57	6819205	0.835874563090566
White	Not Hispanic or Latino	30-34 years	Male	2001	80	6782134	1.17956973424589
White	Not Hispanic or Latino	30-34 years	Male	2002	77	6683490	1.15209269408647
White	Not Hispanic or Latino	30-34 years	Male	2003	78	6512411	1.19771310502362
White	Not Hispanic or Latino	30-34 years	Male	2004	91	6303746	1.44358608357634
White	Not Hispanic or Latino	30-34 years	Male	2005	84	6055906	1.38707569106918
White	Not Hispanic or Latino	30-34 years	Male	2006	76	5816980	1.3065198780123
White	Not Hispanic or Latino	30-34 years	Male	2007	75	5719451	1.31131466988702
White	Not Hispanic or Latino	30-34 years	Male	2008	113	5732977	1.97105273577759
White	Not Hispanic or Latino	30-34 years	Male	2009	110	5815676	1.89143961940108
White	Not Hispanic or Latino	30-34 years	Male	2010	97	5892342	1.64620451426614
White	Not Hispanic or Latino	30-34 years	Male	2011	110	6051761	1.81765274603541
White	Not Hispanic or Latino	30-34 years	Male	2012	115	6158752	1.86726141919662
White	Not Hispanic or Latino	30-34 years	Male	2013	113	6250584	1.80783107626423
White	Not Hispanic or Latino	30-34 years	Male	2014	132	6297477	2.09607752438
White	Not Hispanic or Latino	30-34 years	Male	2015	132	6323231	2.08754037295174
White	Not Hispanic or Latino	30-34 years	Male	2016	113	6351471	1.77911542066397
White	Not Hispanic or Latino	30-34 years	Male	2017	145	6354187	2.28195991084304
White	Not Hispanic or Latino	30-34 years	Male	2018	146	6368780	2.29243277362383
White	Not Hispanic or Latino	30-34 years	Male	2019	135	6428022	2.10017949534087
White	Not Hispanic or Latino	30-34 years	Male	2020	164	6506642	2.52050135845802
White	Not Hispanic or Latino	30-34 years	Male	2021	142	6522206	2.17717747645505
White	Not Hispanic or Latino	30-34 years	Male	2022	184	6545730	2.81099281516347
White	Not Hispanic or Latino	35-39 years	Female	1999	59	8065587	0.731502865197536
White	Not Hispanic or Latino	35-39 years	Female	2000	59	7922913	0.744675601006852
White	Not Hispanic or Latino	35-39 years	Female	2001	56	7605475	0.736311670211262
White	Not Hispanic or Latino	35-39 years	Female	2002	59	7331110	0.804789452074788
White	Not Hispanic or Latino	35-39 years	Female	2003	67	7053358	0.949902160077512
White	Not Hispanic or Latino	35-39 years	Female	2004	54	6821388	0.791627744969206
White	Not Hispanic or Latino	35-39 years	Female	2005	63	6706426	0.939397527088199
White	Not Hispanic or Latino	35-39 years	Female	2006	70	6677963	1.04822383711919
White	Not Hispanic or Latino	35-39 years	Female	2007	59	6582209	0.89635561556918
White	Not Hispanic or Latino	35-39 years	Female	2008	78	6433106	1.2124780782409
White	Not Hispanic or Latino	35-39 years	Female	2009	74	6225356	1.18868704054836
White	Not Hispanic or Latino	35-39 years	Female	2010	94	6048449	1.5541174274595
White	Not Hispanic or Latino	35-39 years	Female	2011	86	5749992	1.49565425482331
White	Not Hispanic or Latino	35-39 years	Female	2012	88	5665167	1.55335226657926
White	Not Hispanic or Latino	35-39 years	Female	2013	89	5673580	1.56867445246211
White	Not Hispanic or Latino	35-39 years	Female	2014	92	5731690	1.60511123246372
White	Not Hispanic or Latino	35-39 years	Female	2015	129	5833729	2.21127858356122
White	Not Hispanic or Latino	35-39 years	Female	2016	104	5961787	1.74444340262408
White	Not Hispanic or Latino	35-39 years	Female	2017	100	6056650	1.65107774099543
White	Not Hispanic or Latino	35-39 years	Female	2018	116	6141169	1.88889118667798
White	Not Hispanic or Latino	35-39 years	Female	2019	103	6181915	1.66615037573309
White	Not Hispanic or Latino	35-39 years	Female	2020	130	6204534	2.0952419633771
White	Not Hispanic or Latino	35-39 years	Female	2021	133	6278072	2.11848478322644
White	Not Hispanic or Latino	35-39 years	Female	2022	165	6202729	2.66011944097509
White	Not Hispanic or Latino	35-39 years	Male	1999	132	8094587	1.63071939309566
White	Not Hispanic or Latino	35-39 years	Male	2000	134	7936088	1.68848934134803
White	Not Hispanic or Latino	35-39 years	Male	2001	141	7633057	1.84722844333535
White	Not Hispanic or Latino	35-39 years	Male	2002	157	7359478	2.13330347614328
White	Not Hispanic or Latino	35-39 years	Male	2003	187	7087398	2.6384859436425
White	Not Hispanic or Latino	35-39 years	Male	2004	181	6876083	2.63231261170059
White	Not Hispanic or Latino	35-39 years	Male	2005	203	6771561	2.99783166687858
White	Not Hispanic or Latino	35-39 years	Male	2006	218	6748394	3.23039822511845
White	Not Hispanic or Latino	35-39 years	Male	2007	188	6658247	2.82356602270838
White	Not Hispanic or Latino	35-39 years	Male	2008	225	6504115	3.45934842787989
White	Not Hispanic or Latino	35-39 years	Male	2009	194	6291303	3.08362194604202
White	Not Hispanic or Latino	35-39 years	Male	2010	195	6107512	3.19278946975462
White	Not Hispanic or Latino	35-39 years	Male	2011	194	5811271	3.33834027014056
White	Not Hispanic or Latino	35-39 years	Male	2012	207	5731933	3.61134716682836
White	Not Hispanic or Latino	35-39 years	Male	2013	182	5747969	3.16633579617427
White	Not Hispanic or Latino	35-39 years	Male	2014	220	5812100	3.78520672390358
White	Not Hispanic or Latino	35-39 years	Male	2015	230	5920224	3.88498813558406
White	Not Hispanic or Latino	35-39 years	Male	2016	246	6049049	4.06675495602697
White	Not Hispanic or Latino	35-39 years	Male	2017	262	6142103	4.26563996077565
White	Not Hispanic or Latino	35-39 years	Male	2018	281	6221562	4.51655066685826
White	Not Hispanic or Latino	35-39 years	Male	2019	262	6258910	4.18603239222165
White	Not Hispanic or Latino	35-39 years	Male	2020	329	6278993	5.23969368973655
White	Not Hispanic or Latino	35-39 years	Male	2021	322	6440962	4.99925321714365
White	Not Hispanic or Latino	35-39 years	Male	2022	362	6423800	5.63529375136212
White	Not Hispanic or Latino	40-44 years	Female	1999	99	8133518	1.21718547865757
White	Not Hispanic or Latino	40-44 years	Female	2000	129	8166125	1.57969661253042
White	Not Hispanic or Latino	40-44 years	Female	2001	109	8220183	1.32600454272125
White	Not Hispanic or Latino	40-44 years	Female	2002	130	8166129	1.59194154292689
White	Not Hispanic or Latino	40-44 years	Female	2003	167	8080271	2.06676236477712
White	Not Hispanic or Latino	40-44 years	Female	2004	174	7996027	2.17608069607569
White	Not Hispanic or Latino	40-44 years	Female	2005	177	7823510	2.26241162854013
White	Not Hispanic or Latino	40-44 years	Female	2006	176	7551583	2.33063716574392
White	Not Hispanic or Latino	40-44 years	Female	2007	186	7278629	2.55542630349754
White	Not Hispanic or Latino	40-44 years	Female	2008	180	7003322	2.57020882375536
White	Not Hispanic or Latino	40-44 years	Female	2009	174	6772049	2.56938483463424
White	Not Hispanic or Latino	40-44 years	Female	2010	169	6669786	2.53381442822903
White	Not Hispanic or Latino	40-44 years	Female	2011	169	6638515	2.54575006609159
White	Not Hispanic or Latino	40-44 years	Female	2012	170	6544669	2.59753396237457
White	Not Hispanic or Latino	40-44 years	Female	2013	190	6398972	2.96922693207596
White	Not Hispanic or Latino	40-44 years	Female	2014	216	6195322	3.48650158942505
White	Not Hispanic or Latino	40-44 years	Female	2015	181	5972413	3.03060086434076
White	Not Hispanic or Latino	40-44 years	Female	2016	196	5734030	3.41818930141628
White	Not Hispanic or Latino	40-44 years	Female	2017	185	5643966	3.27783689696217
White	Not Hispanic or Latino	40-44 years	Female	2018	189	5645389	3.34786495669298
White	Not Hispanic or Latino	40-44 years	Female	2019	199	5698602	3.49208454985977
White	Not Hispanic or Latino	40-44 years	Female	2020	245	5799848	4.22424863548148
White	Not Hispanic or Latino	40-44 years	Female	2021	229	5985407	3.82597206839902
White	Not Hispanic or Latino	40-44 years	Female	2022	291	6021800	4.83244212693879
White	Not Hispanic or Latino	40-44 years	Male	1999	279	8117806	3.43688922844424
White	Not Hispanic or Latino	40-44 years	Male	2000	317	8151520	3.8888452705753
White	Not Hispanic or Latino	40-44 years	Male	2001	322	8202369	3.92569512539609
White	Not Hispanic or Latino	40-44 years	Male	2002	379	8146913	4.65206882656044
White	Not Hispanic or Latino	40-44 years	Male	2003	394	8049029	4.8950003783065
White	Not Hispanic or Latino	40-44 years	Male	2004	412	7968265	5.17051076991039
White	Not Hispanic or Latino	40-44 years	Male	2005	410	7793151	5.26102984530904
White	Not Hispanic or Latino	40-44 years	Male	2006	394	7535096	5.22886503370362
White	Not Hispanic or Latino	40-44 years	Male	2007	414	7271303	5.69361502333213
White	Not Hispanic or Latino	40-44 years	Male	2008	450	7014018	6.4157234840287
White	Not Hispanic or Latino	40-44 years	Male	2009	435	6796712	6.40015348597969
White	Not Hispanic or Latino	40-44 years	Male	2010	423	6705632	6.30813024037108
White	Not Hispanic or Latino	40-44 years	Male	2011	463	6681100	6.92999655745311
White	Not Hispanic or Latino	40-44 years	Male	2012	419	6595545	6.35277297023976
White	Not Hispanic or Latino	40-44 years	Male	2013	433	6444840	6.71855313708331
White	Not Hispanic or Latino	40-44 years	Male	2014	432	6243102	6.91963706503594
White	Not Hispanic or Latino	40-44 years	Male	2015	446	6022801	7.40519236813569
White	Not Hispanic or Latino	40-44 years	Male	2016	449	5784403	7.76225307953128
White	Not Hispanic or Latino	40-44 years	Male	2017	460	5696250	8.07548825982006
White	Not Hispanic or Latino	40-44 years	Male	2018	445	5701206	7.80536609271793
White	Not Hispanic or Latino	40-44 years	Male	2019	461	5755971	8.00907440291134
White	Not Hispanic or Latino	40-44 years	Male	2020	530	5855872	9.05074427856347
White	Not Hispanic or Latino	40-44 years	Male	2021	583	6136616	9.50035003004913
White	Not Hispanic or Latino	40-44 years	Male	2022	622	6240474	9.96719159474104
White	Not Hispanic or Latino	45-49 years	Female	1999	182	7455738	2.44107290250811
White	Not Hispanic or Latino	45-49 years	Female	2000	186	7573110	2.45605834326981
White	Not Hispanic or Latino	45-49 years	Female	2001	212	7733075	2.74147088965256
White	Not Hispanic or Latino	45-49 years	Female	2002	258	7879024	3.27451724985227
White	Not Hispanic or Latino	45-49 years	Female	2003	250	7989220	3.12921661939463
White	Not Hispanic or Latino	45-49 years	Female	2004	301	8044996	3.74145617971718
White	Not Hispanic or Latino	45-49 years	Female	2005	281	8092109	3.47251872163363
White	Not Hispanic or Latino	45-49 years	Female	2006	296	8136683	3.63784603627793
White	Not Hispanic or Latino	45-49 years	Female	2007	310	8084577	3.83446159273392
White	Not Hispanic or Latino	45-49 years	Female	2008	352	8001922	4.39894315390727
White	Not Hispanic or Latino	45-49 years	Female	2009	354	7920775	4.46925963684109
White	Not Hispanic or Latino	45-49 years	Female	2010	368	7796240	4.72022410803156
White	Not Hispanic or Latino	45-49 years	Female	2011	344	7463157	4.60930943835163
White	Not Hispanic or Latino	45-49 years	Female	2012	337	7198963	4.68122978267842
White	Not Hispanic or Latino	45-49 years	Female	2013	365	6926729	5.26944247421835
White	Not Hispanic or Latino	45-49 years	Female	2014	374	6707094	5.57618545378967
White	Not Hispanic or Latino	45-49 years	Female	2015	370	6607066	5.60006514237939
White	Not Hispanic or Latino	45-49 years	Female	2016	366	6587079	5.55633232879096
White	Not Hispanic or Latino	45-49 years	Female	2017	357	6488048	5.50242538279618
White	Not Hispanic or Latino	45-49 years	Female	2018	357	6336597	5.63393884761805
White	Not Hispanic or Latino	45-49 years	Female	2019	379	6135180	6.17748786506671
White	Not Hispanic or Latino	45-49 years	Female	2020	420	5914090	7.10168428278907
White	Not Hispanic or Latino	45-49 years	Female	2021	389	5707123	6.81604374042753
White	Not Hispanic or Latino	45-49 years	Female	2022	425	5570736	7.62915349066981
White	Not Hispanic or Latino	45-49 years	Male	1999	411	7369371	5.57713813024205
White	Not Hispanic or Latino	45-49 years	Male	2000	448	7489284	5.98188024382571
White	Not Hispanic or Latino	45-49 years	Male	2001	478	7652379	6.24642349784296
White	Not Hispanic or Latino	45-49 years	Male	2002	591	7791685	7.58500889088817
White	Not Hispanic or Latino	45-49 years	Male	2003	625	7904379	7.90700951965992
White	Not Hispanic or Latino	45-49 years	Male	2004	716	7964907	8.98943327272999
White	Not Hispanic or Latino	45-49 years	Male	2005	739	8015515	9.21961970004423
White	Not Hispanic or Latino	45-49 years	Male	2006	799	8059015	9.91436298356561
White	Not Hispanic or Latino	45-49 years	Male	2007	783	8011089	9.77395208067218
White	Not Hispanic or Latino	45-49 years	Male	2008	837	7923559	10.5634349412934
White	Not Hispanic or Latino	45-49 years	Male	2009	842	7843887	10.7344738648071
White	Not Hispanic or Latino	45-49 years	Male	2010	839	7717904	10.8708271053903
White	Not Hispanic or Latino	45-49 years	Male	2011	908	7400700	12.2691096788142
White	Not Hispanic or Latino	45-49 years	Male	2012	723	7149016	10.113279925517
White	Not Hispanic or Latino	45-49 years	Male	2013	846	6894349	12.2709192702603
White	Not Hispanic or Latino	45-49 years	Male	2014	833	6694216	12.4435781576214
White	Not Hispanic or Latino	45-49 years	Male	2015	846	6609912	12.7989601071845
White	Not Hispanic or Latino	45-49 years	Male	2016	832	6598591	12.6087523836528
White	Not Hispanic or Latino	45-49 years	Male	2017	837	6507420	12.8622403348793
White	Not Hispanic or Latino	45-49 years	Male	2018	868	6351420	13.6662352670741
White	Not Hispanic or Latino	45-49 years	Male	2019	856	6150268	13.9180926749859
White	Not Hispanic or Latino	45-49 years	Male	2020	917	5930598	15.4621844205256
White	Not Hispanic or Latino	45-49 years	Male	2021	949	5833025	16.2694313842303
White	Not Hispanic or Latino	45-49 years	Male	2022	848	5755089	14.7347851614458
White	Not Hispanic or Latino	50-54 years	Female	1999	242	6656729	3.63541913753737
White	Not Hispanic or Latino	50-54 years	Female	2000	234	6873199	3.40452822623061
White	Not Hispanic or Latino	50-54 years	Female	2001	315	7248518	4.34571591047991
White	Not Hispanic or Latino	50-54 years	Female	2002	348	7178574	4.847759457519
White	Not Hispanic or Latino	50-54 years	Female	2003	383	7261641	5.27428992978309
White	Not Hispanic or Latino	50-54 years	Female	2004	362	7390853	4.89794615046464
White	Not Hispanic or Latino	50-54 years	Female	2005	370	7540599	4.90677199516908
White	Not Hispanic or Latino	50-54 years	Female	2006	431	7666481	5.62187527758824
White	Not Hispanic or Latino	50-54 years	Female	2007	464	7817829	5.93515156189781
White	Not Hispanic or Latino	50-54 years	Female	2008	474	7935231	5.97336107795728
White	Not Hispanic or Latino	50-54 years	Female	2009	541	7998446	6.76381387084441
White	Not Hispanic or Latino	50-54 years	Female	2010	583	8042859	7.24866617703978
White	Not Hispanic or Latino	50-54 years	Female	2011	577	8071899	7.1482559432421
White	Not Hispanic or Latino	50-54 years	Female	2012	509	8009019	6.35533515403072
White	Not Hispanic or Latino	50-54 years	Female	2013	645	7916921	8.14710668453051
White	Not Hispanic or Latino	50-54 years	Female	2014	654	7815134	8.3683785844235
White	Not Hispanic or Latino	50-54 years	Female	2015	693	7634993	9.07662914687675
White	Not Hispanic or Latino	50-54 years	Female	2016	728	7355389	9.89750508096852
White	Not Hispanic or Latino	50-54 years	Female	2017	723	7089801	10.1977474403019
White	Not Hispanic or Latino	50-54 years	Female	2018	610	6817142	8.94803130109362
White	Not Hispanic or Latino	50-54 years	Female	2019	620	6599377	9.39482620859514
White	Not Hispanic or Latino	50-54 years	Female	2020	703	6501091	10.813569599318
White	Not Hispanic or Latino	50-54 years	Female	2021	717	6519637	10.9975448019575
White	Not Hispanic or Latino	50-54 years	Female	2022	738	6358402	11.6066898569798
White	Not Hispanic or Latino	50-54 years	Male	1999	524	6513967	8.04425321773967
White	Not Hispanic or Latino	50-54 years	Male	2000	611	6733591	9.07391019145653
White	Not Hispanic or Latino	50-54 years	Male	2001	664	7099559	9.35269359688398
White	Not Hispanic or Latino	50-54 years	Male	2002	806	7031269	11.4630801353212
White	Not Hispanic or Latino	50-54 years	Male	2003	897	7105292	12.6243931987595
White	Not Hispanic or Latino	50-54 years	Male	2004	905	7228634	12.5196544741372
White	Not Hispanic or Latino	50-54 years	Male	2005	938	7376377	12.7162697893559
White	Not Hispanic or Latino	50-54 years	Male	2006	1092	7503011	14.5541569911066
White	Not Hispanic or Latino	50-54 years	Male	2007	1078	7647642	14.0958481058606
White	Not Hispanic or Latino	50-54 years	Male	2008	1185	7770369	15.2502410117203
White	Not Hispanic or Latino	50-54 years	Male	2009	1277	7837527	16.2934047946502
White	Not Hispanic or Latino	50-54 years	Male	2010	1245	7887799	15.7838707603984
White	Not Hispanic or Latino	50-54 years	Male	2011	1278	7915197	16.1461553009988
White	Not Hispanic or Latino	50-54 years	Male	2012	1354	7852440	17.2430480207426
White	Not Hispanic or Latino	50-54 years	Male	2013	1446	7759979	18.6340710458108
White	Not Hispanic or Latino	50-54 years	Male	2014	1566	7665141	20.4301525568806
White	Not Hispanic or Latino	50-54 years	Male	2015	1471	7489701	19.6403033979594
White	Not Hispanic or Latino	50-54 years	Male	2016	1448	7227858	20.0335977823582
White	Not Hispanic or Latino	50-54 years	Male	2017	1443	6978435	20.6779886894411
White	Not Hispanic or Latino	50-54 years	Male	2018	1465	6727826	21.7752361609828
White	Not Hispanic or Latino	50-54 years	Male	2019	1453	6529005	22.2545395508198
White	Not Hispanic or Latino	50-54 years	Male	2020	1501	6446345	23.2845123864764
White	Not Hispanic or Latino	50-54 years	Male	2021	1701	6642883	25.6063519408666
White	Not Hispanic or Latino	50-54 years	Male	2022	1667	6557929	25.4196103678463
White	Not Hispanic or Latino	55-59 years	Female	1999	322	5304072	6.07080748526792
White	Not Hispanic or Latino	55-59 years	Female	2000	348	5440411	6.39657555283967
White	Not Hispanic or Latino	55-59 years	Female	2001	381	5594924	6.80974397507455
White	Not Hispanic or Latino	55-59 years	Female	2002	412	6061053	6.79749871845701
White	Not Hispanic or Latino	55-59 years	Female	2003	468	6276773	7.45606062223375
White	Not Hispanic or Latino	55-59 years	Female	2004	526	6543979	8.03792310458209
White	Not Hispanic or Latino	55-59 years	Female	2005	508	6839972	7.42693098743679
White	Not Hispanic or Latino	55-59 years	Female	2006	595	7153684	8.31739282864605
White	Not Hispanic or Latino	55-59 years	Female	2007	576	7090471	8.12357881443983
White	Not Hispanic or Latino	55-59 years	Female	2008	611	7178391	8.51165672084455
White	Not Hispanic or Latino	55-59 years	Female	2009	627	7311741	8.57524904123382
White	Not Hispanic or Latino	55-59 years	Female	2010	639	7424695	8.60641413553015
White	Not Hispanic or Latino	55-59 years	Female	2011	733	7580924	9.66900604728395
White	Not Hispanic or Latino	55-59 years	Female	2012	837	7714989	10.8490109318367
White	Not Hispanic or Latino	55-59 years	Female	2013	908	7810125	11.6259342840223
White	Not Hispanic or Latino	55-59 years	Female	2014	955	7844960	12.1734208969835
White	Not Hispanic or Latino	55-59 years	Female	2015	997	7872823	12.6638183025326
White	Not Hispanic or Latino	55-59 years	Female	2016	1048	7895816	13.2728523562353
White	Not Hispanic or Latino	55-59 years	Female	2017	1109	7825343	14.1719027523778
White	Not Hispanic or Latino	55-59 years	Female	2018	1079	7726628	13.9646945601626
White	Not Hispanic or Latino	55-59 years	Female	2019	1101	7625376	14.4386322720348
White	Not Hispanic or Latino	55-59 years	Female	2020	1283	7450226	17.2209541026004
White	Not Hispanic or Latino	55-59 years	Female	2021	1203	7236990	16.6229330149689
White	Not Hispanic or Latino	55-59 years	Female	2022	1194	6904503	17.2930622233056
White	Not Hispanic or Latino	55-59 years	Male	1999	636	5063782	12.559782391896
White	Not Hispanic or Latino	55-59 years	Male	2000	661	5197809	12.7168966770422
White	Not Hispanic or Latino	55-59 years	Male	2001	723	5364115	13.4784582358879
White	Not Hispanic or Latino	55-59 years	Male	2002	880	5830597	15.0927940998152
White	Not Hispanic or Latino	55-59 years	Male	2003	989	6050416	16.3459834827886
White	Not Hispanic or Latino	55-59 years	Male	2004	1033	6314088	16.3602407822001
White	Not Hispanic or Latino	55-59 years	Male	2005	1163	6605805	17.6057270839814
White	Not Hispanic or Latino	55-59 years	Male	2006	1220	6901653	17.6769246439947
