Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
White	F	2000	Not Hispanic or Latino	I21.3	0.0334580619875586	20	17707018	0.112949566098594
White	F	2000	Not Hispanic or Latino	I21.4	0.134516629937724	87	46865077	0.185639298106776
White	F	2000	Not Hispanic or Latino	I21.9	67.2280141277181	44538	55031202	80.9322682066803
White	F	2000	Not Hispanic or Latino	I22.1	0.00721896151379455	5	3725948	0.13419403598762
White	F	2000	Not Hispanic or Latino	I24.1	0.00721896151379455	5	3725948	0.13419403598762
White	F	2000	Not Hispanic or Latino	I24.8	0.911583340929309	593	55031202	1.07757050263958
White	F	2000	Not Hispanic or Latino	I24.9	0.232999708198291	152	47458092	0.3202825768891
White	F	2000	Not Hispanic or Latino	I25.0	19.9378746552054	13254	55031202	24.0845184519139
White	F	2000	Not Hispanic or Latino	I25.1	65.6628902341784	44390	55031202	80.6633298687534
White	F	2000	Not Hispanic or Latino	I25.2	0.118566402995992	73	55031202	0.132652018031516
White	F	2000	Not Hispanic or Latino	I25.3	0.0668600653818451	40	38942164	0.102716428393656
White	F	2000	Not Hispanic or Latino	I25.4	0.0355401846575685	20	23227229	0.0861058372481711
White	F	2000	Not Hispanic or Latino	I25.5	3.53618916161526	2383	55031202	4.33027067080963
White	F	2000	Not Hispanic or Latino	I25.8	0.589320936676099	392	55031202	0.712323165319922
White	F	2000	Not Hispanic or Latino	I25.9	3.67506001548593	2457	55031202	4.46473983977308
White	F	2000	Not Hispanic or Latino	I46.0	0.0176138825011706	10	11648861	0.0858453028154426
White	F	2000	Not Hispanic or Latino	I46.1	1.08327182259594	702	55031202	1.27563995422088
White	F	2000	Not Hispanic or Latino	I46.9	5.07944474047966	3357	55031202	6.1001756785178
White	F	2001	Not Hispanic or Latino	I20.0	0.0390612673584702	25	20643941	0.121100908009764
White	F	2001	Not Hispanic or Latino	I20.1	0.0576646420030717	35	35623090	0.0982508816613045
White	F	2001	Not Hispanic or Latino	I20.9	0.0941478227756822	63	31956262	0.197144459511566
White	F	2001	Not Hispanic or Latino	I21.0	0.0246098048935652	15	16107167	0.0931262462231875
White	F	2001	Not Hispanic or Latino	I21.1	0.00645411161995047	5	2779168	0.179909958663888
White	F	2001	Not Hispanic or Latino	I21.2	0.024067688480684	15	14965012	0.10023379867654
White	F	2001	Not Hispanic or Latino	I21.3	0.0486774933742492	30	31072179	0.0965493923036424
White	F	2001	Not Hispanic or Latino	I21.4	0.113212065766216	74	39561737	0.187049421010003
White	F	2001	Not Hispanic or Latino	I21.9	62.4096538885936	41712	55514995	75.1364563754351
White	F	2001	Not Hispanic or Latino	I24.1	0.00873175515314564	5	5594924	0.0893667188329993
White	F	2001	Not Hispanic or Latino	I24.8	0.872605881183748	569	55514995	1.02494830450764
White	F	2001	Not Hispanic or Latino	I24.9	0.294949654981055	192	55514995	0.345852503454247
White	F	2001	Not Hispanic or Latino	I25.0	19.2245804851322	12855	55514995	23.1559058953351
White	F	2001	Not Hispanic or Latino	I25.1	64.1864081333068	43777	55514995	78.8561721026905
White	F	2001	Not Hispanic or Latino	I25.2	0.102995522150531	62	55514995	0.111681537573767
White	F	2001	Not Hispanic or Latino	I25.3	0.0669640661513498	40	42314596	0.094530029307145
White	F	2001	Not Hispanic or Latino	I25.4	0.0167282630850121	10	9612468	0.104031555683722
White	F	2001	Not Hispanic or Latino	I25.5	3.50507191191625	2375	55514995	4.27812341512415
White	F	2001	Not Hispanic or Latino	I25.8	0.569532222984449	383	55514995	0.689903691786336
White	F	2001	Not Hispanic or Latino	I25.9	3.35462896267142	2269	55514995	4.08718401217545
White	F	2001	Not Hispanic or Latino	I46.1	1.0473962546732	690	55514995	1.2429074342887
White	F	2001	Not Hispanic or Latino	I46.9	4.97893128149563	3301	55514995	5.94614121824203
White	F	2002	Not Hispanic or Latino	I20.0	0.0466743012603393	30	25292971	0.118610028058784
White	F	2002	Not Hispanic or Latino	I20.1	0.049437700286676	30	32676689	0.0918085672633479
White	F	2002	Not Hispanic or Latino	I20.9	0.116060891042776	78	40350569	0.193305824262354
White	F	2002	Not Hispanic or Latino	I21.0	0.0247936203849183	15	15069345	0.0995398273780314
White	F	2002	Not Hispanic or Latino	I21.1	0.0221603840726038	15	10570483	0.141904584681703
White	F	2002	Not Hispanic or Latino	I21.2	0.0228861440329167	15	12964269	0.115702628509174
White	F	2002	Not Hispanic or Latino	I21.3	0.0567487053800802	35	34289516	0.102072015248043
White	F	2002	Not Hispanic or Latino	I21.4	0.134839336428996	91	40350569	0.225523461639413
White	F	2002	Not Hispanic or Latino	I21.9	58.9594562187764	39661	55847808	71.0162160706468
White	F	2002	Not Hispanic or Latino	I22.9	0.00888526675365152	5	7178574	0.0696517163436638
White	F	2002	Not Hispanic or Latino	I24.1	0.0073344742050142	5	3667267	0.136341313572205
White	F	2002	Not Hispanic or Latino	I24.8	0.93523064921697	611	55847808	1.09404472956217
White	F	2002	Not Hispanic or Latino	I24.9	0.247562756577363	165	47681679	0.346044861381664
White	F	2002	Not Hispanic or Latino	I25.0	18.8290361048686	12662	55847808	22.6723312041182
White	F	2002	Not Hispanic or Latino	I25.1	61.4422941173908	42250	55847808	75.6520291718522
White	F	2002	Not Hispanic or Latino	I25.2	0.0941245507058686	57	49786755	0.114488281069935
White	F	2002	Not Hispanic or Latino	I25.3	0.0679827551521957	40	41620626	0.0961061950389694
White	F	2002	Not Hispanic or Latino	I25.4	0.0221603840726038	15	10570483	0.141904584681703
White	F	2002	Not Hispanic or Latino	I25.5	3.35388965083268	2301	55847808	4.12012589643626
White	F	2002	Not Hispanic or Latino	I25.8	0.538853173002919	363	55847808	0.649980747677689
White	F	2002	Not Hispanic or Latino	I25.9	3.09555688572257	2093	55847808	3.74768513743637
White	F	2002	Not Hispanic or Latino	I46.1	1.04317192861037	686	55847808	1.22833827247078
White	F	2002	Not Hispanic or Latino	I46.9	4.80433911630853	3201	55847808	5.73164841133962
White	F	2003	Not Hispanic or Latino	I20.0	0.038214479464275	25	19474617	0.128372229348593
White	F	2003	Not Hispanic or Latino	I20.1	0.0461293132482838	25	31743641	0.078755930991029
White	F	2003	Not Hispanic or Latino	I20.9	0.0784894200260075	54	25751390	0.209697418275285
White	F	2003	Not Hispanic or Latino	I21.0	0.0140295390951099	10	9148394	0.109308803271919
White	F	2003	Not Hispanic or Latino	I21.1	0.0298163548685325	20	15357200	0.130232073555075
White	F	2003	Not Hispanic or Latino	I21.2	0.0215037822836468	15	11492413	0.130520892348717
White	F	2003	Not Hispanic or Latino	I21.3	0.0244939173908315	15	14258977	0.105196887546701
White	F	2003	Not Hispanic or Latino	I21.4	0.121255482598827	79	49082522	0.160953424520443
White	F	2003	Not Hispanic or Latino	I21.9	54.6035221651942	36920	56135880	65.7689876777562
White	F	2003	Not Hispanic or Latino	I22.9	0.00624631888490665	5	2871621	0.174117684750181
White	F	2003	Not Hispanic or Latino	I24.1	0.00839812459574252	5	4117417	0.121435356195401
White	F	2003	Not Hispanic or Latino	I24.8	0.791455577877661	529	56135880	0.942356296899594
White	F	2003	Not Hispanic or Latino	I24.9	0.259009260032367	172	49082522	0.350430240728054
White	F	2003	Not Hispanic or Latino	I25.0	18.752398451969	12650	56135880	22.5346070997729
White	F	2003	Not Hispanic or Latino	I25.1	58.925610385403	40694	56135880	72.4919605785106
White	F	2003	Not Hispanic or Latino	I25.2	0.0648549502880416	40	41093302	0.0973394642270412
White	F	2003	Not Hispanic or Latino	I25.3	0.067709039790763	40	43076032	0.0928590637132037
White	F	2003	Not Hispanic or Latino	I25.4	0.0340399293836038	20	23201408	0.0862016650023999
White	F	2003	Not Hispanic or Latino	I25.5	3.37431152728555	2322	56135880	4.13639191191089
White	F	2003	Not Hispanic or Latino	I25.8	0.503316166741762	343	56135880	0.611017409898981
White	F	2003	Not Hispanic or Latino	I25.9	2.96282213767321	2010	56135880	3.58059764984534
White	F	2003	Not Hispanic or Latino	I46.1	1.00475055310684	663	56135880	1.18106280688928
White	F	2003	Not Hispanic or Latino	I46.9	4.86276368784106	3253	56135880	5.79486773877955
White	F	2004	Not Hispanic or Latino	I20.0	0.0227210538110113	15	14541944	0.103149895227213
White	F	2004	Not Hispanic or Latino	I20.1	0.0252683460663532	15	20606460	0.072792706753125
White	F	2004	Not Hispanic or Latino	I20.9	0.0651044717019972	44	33592447	0.13098182457503
White	F	2004	Not Hispanic or Latino	I21.0	0.023831838372702	15	18355663	0.0817186499882897
White	F	2004	Not Hispanic or Latino	I21.1	0.0221348649211067	15	10288844	0.145788972988608
White	F	2004	Not Hispanic or Latino	I21.2	0.00614322024710975	5	2919814	0.171243784706834
White	F	2004	Not Hispanic or Latino	I21.3	0.0316936616491633	20	18111169	0.110429094886145
White	F	2004	Not Hispanic or Latino	I21.4	0.0850394530699919	56	35044495	0.159796852544173
White	F	2004	Not Hispanic or Latino	I21.9	49.4569141540152	33551	56454858	59.4297837043537
White	F	2004	Not Hispanic or Latino	I22.9	0.0149846939455979	10	10121113	0.098803362831736
White	F	2004	Not Hispanic or Latino	I24.1	0.00614322024710975	5	2919814	0.171243784706834
White	F	2004	Not Hispanic or Latino	I24.8	0.575056920139686	385	49633470	0.775686245591936
White	F	2004	Not Hispanic or Latino	I24.9	0.215426919111668	141	56454858	0.249757071393218
White	F	2004	Not Hispanic or Latino	I25.0	17.1287294434263	11600	56454858	20.5473902706477
White	F	2004	Not Hispanic or Latino	I25.1	55.425153177996	38417	56454858	68.0490596575409
White	F	2004	Not Hispanic or Latino	I25.2	0.0769413597982773	50	42242617	0.118363878828814
White	F	2004	Not Hispanic or Latino	I25.3	0.0540466752571996	35	33592447	0.104190087730138
White	F	2004	Not Hispanic or Latino	I25.4	0.0149846939455979	10	10121113	0.098803362831736
White	F	2004	Not Hispanic or Latino	I25.5	3.18534960709023	2215	56454858	3.92348874564524
White	F	2004	Not Hispanic or Latino	I25.8	0.448065108276308	306	56454858	0.542025984725708
White	F	2004	Not Hispanic or Latino	I25.9	3.48601707953738	2385	56454858	4.22461429271508
White	F	2004	Not Hispanic or Latino	I46.1	0.998339321317094	661	56454858	1.17084698007743
White	F	2004	Not Hispanic or Latino	I46.9	4.3197023479343	2891	56454858	5.12090562693471
White	F	2005	Not Hispanic or Latino	I20.0	0.0386364849476443	25	23645154	0.10572990981577
White	F	2005	Not Hispanic or Latino	I20.1	0.0764959123347298	45	53054620	0.0848182495699715
White	F	2005	Not Hispanic or Latino	I20.9	0.0503946092755417	34	22574343	0.150613464143785
White	F	2005	Not Hispanic or Latino	I21.0	0.00855105279758238	5	3757002	0.13308483732508
White	F	2005	Not Hispanic or Latino	I21.1	0.0206059301272292	15	15104329	0.0993092774925652
White	F	2005	Not Hispanic or Latino	I21.2	0.00610605666988173	5	2937585	0.170207840794394
White	F	2005	Not Hispanic or Latino	I21.3	0.0296306719660166	20	15553045	0.128592182431157
White	F	2005	Not Hispanic or Latino	I21.4	0.0878391449836013	62	34189577	0.181341816542509
White	F	2005	Not Hispanic or Latino	I21.9	46.6128250862774	31744	56811622	55.8758910280717
White	F	2005	Not Hispanic or Latino	I22.0	0.00855105279758238	5	3757002	0.13308483732508
White	F	2005	Not Hispanic or Latino	I22.9	0.0375402490329209	25	21322206	0.117248656166252
White	F	2005	Not Hispanic or Latino	I24.8	0.535238993036979	360	56811622	0.633673159340531
White	F	2005	Not Hispanic or Latino	I24.9	0.593427661273664	402	56811622	0.707601694596926
White	F	2005	Not Hispanic or Latino	I25.0	16.4666832521948	11215	56811622	19.7406791166779
White	F	2005	Not Hispanic or Latino	I25.1	53.2368697455437	36971	56811622	65.0764732610521
White	F	2005	Not Hispanic or Latino	I25.2	0.0822587773241594	50	48988112	0.102065578685702
White	F	2005	Not Hispanic or Latino	I25.3	0.0471772583049624	30	30216527	0.0992834153309545
White	F	2005	Not Hispanic or Latino	I25.4	0.0194100445757796	10	15915619	0.0628313608160638
White	F	2005	Not Hispanic or Latino	I25.5	3.03876514451362	2117	56811622	3.7263502175664
White	F	2005	Not Hispanic or Latino	I25.8	0.497505161031829	338	56811622	0.594948688491943
White	F	2005	Not Hispanic or Latino	I25.9	3.36760490004482	2315	56811622	4.07487045520369
White	F	2005	Not Hispanic or Latino	I46.1	0.927341635450975	615	56811622	1.08252498054007
White	F	2005	Not Hispanic or Latino	I46.9	4.18464800826673	2808	56811622	4.94265064285614
White	F	2006	Not Hispanic or Latino	I20.0	0.0314539425192691	20	21117292	0.0947091132707735
White	F	2006	Not Hispanic or Latino	I20.9	0.083729442535194	50	51691325	0.0967280293163311
White	F	2006	Not Hispanic or Latino	I21.0	0.00771370111001682	5	3486974	0.14339080245508
White	F	2006	Not Hispanic or Latino	I21.1	0.00613222144933354	5	2925051	0.170937190496849
White	F	2006	Not Hispanic or Latino	I21.3	0.0278668810980977	20	19015210	0.105178959369894
White	F	2006	Not Hispanic or Latino	I21.4	0.0554390753602497	39	27108116	0.143868352931646
White	F	2006	Not Hispanic or Latino	I21.9	42.7981840046396	29126	57140826	50.9723118108233
White	F	2006	Not Hispanic or Latino	I22.9	0.0332170491083642	20	17702598	0.112977767444078
White	F	2006	Not Hispanic or Latino	I24.1	0.014074170944599	10	7278967	0.137382131283189
White	F	2006	Not Hispanic or Latino	I24.8	0.502948407555469	337	57140826	0.589770963408894
White	F	2006	Not Hispanic or Latino	I24.9	0.815050777724216	550	57140826	0.962534213278611
White	F	2006	Not Hispanic or Latino	I25.0	15.7398236085175	10680	57140826	18.6906643596647
White	F	2006	Not Hispanic or Latino	I25.1	49.7333713647921	34550	57140826	60.4646492159564
White	F	2006	Not Hispanic or Latino	I25.3	0.0599892011259417	35	36986058	0.0946302522966897
White	F	2006	Not Hispanic or Latino	I25.4	0.0299942192831185	20	19998209	0.100008955801992
White	F	2006	Not Hispanic or Latino	I25.5	2.7701502315199	1925	57140826	3.36886974647514
White	F	2006	Not Hispanic or Latino	I25.8	0.494924168792788	336	57140826	0.588020901202933
White	F	2006	Not Hispanic or Latino	I25.9	2.95630637069194	2032	57140826	3.55612640251298
White	F	2006	Not Hispanic or Latino	I46.1	0.963293169465668	647	57140826	1.13229024725684
White	F	2006	Not Hispanic or Latino	I46.9	4.16762323416024	2808	57140826	4.9141746743388
White	F	2007	Not Hispanic or Latino	I20.0	0.00615959272808376	5	2912053	0.171700171665832
White	F	2007	Not Hispanic or Latino	I20.1	0.0142907380266318	10	10423414	0.0959378568288663
White	F	2007	Not Hispanic or Latino	I20.9	0.0667182481060596	47	35411846	0.132723947799841
White	F	2007	Not Hispanic or Latino	I21.3	0.0135253733926912	10	12996990	0.0769408916987702
White	F	2007	Not Hispanic or Latino	I21.4	0.0512047955409391	35	28321375	0.123581570456943
White	F	2007	Not Hispanic or Latino	I21.9	39.601809897717	26981	57357261	47.0402518000293
White	F	2007	Not Hispanic or Latino	I22.0	0.00615959272808376	5	2912053	0.171700171665832
White	F	2007	Not Hispanic or Latino	I22.9	0.036886474232219	25	20503546	0.121930128573857
White	F	2007	Not Hispanic or Latino	I24.8	0.451600753962757	306	50775052	0.602658171576072
White	F	2007	Not Hispanic or Latino	I24.9	0.846325572629984	573	57357261	0.999001678270516
White	F	2007	Not Hispanic or Latino	I25.0	14.9556663781061	10195	57357261	17.7745586561395
White	F	2007	Not Hispanic or Latino	I25.1	45.7954072199203	31871	57357261	55.5657635046416
White	F	2007	Not Hispanic or Latino	I25.3	0.0644474467027842	40	41994055	0.0952515778721536
White	F	2007	Not Hispanic or Latino	I25.4	0.0203605214962527	10	10009381	0.0999062779206826
White	F	2007	Not Hispanic or Latino	I25.5	2.61221415982613	1817	57357261	3.16786396058905
White	F	2007	Not Hispanic or Latino	I25.8	0.423354494368764	290	57357261	0.505602943627312
White	F	2007	Not Hispanic or Latino	I25.9	2.88444619330511	1992	57357261	3.47296918519174
White	F	2007	Not Hispanic or Latino	I46.1	0.933170862699963	627	57357261	1.09314843329077
White	F	2007	Not Hispanic or Latino	I46.9	4.22469865761316	2855	57357261	4.97757380708957
White	F	2008	Not Hispanic or Latino	I20.0	0.0410774907222191	25	24239564	0.103137168638842
White	F	2008	Not Hispanic or Latino	I20.1	0.0568429195217206	30	40346264	0.0743563270195228
White	F	2008	Not Hispanic or Latino	I20.9	0.0362893768455295	25	20957707	0.119287859115503
White	F	2008	Not Hispanic or Latino	I21.0	0.0210496238099384	15	12819622	0.117008130192918
White	F	2008	Not Hispanic or Latino	I21.3	0.02370676676638	15	11932377	0.125708398251245
White	F	2008	Not Hispanic or Latino	I21.4	0.0418216193414338	30	17236242	0.174051861188767
White	F	2008	Not Hispanic or Latino	I21.9	39.1053868752678	26850	57509679	46.6877931973851
White	F	2008	Not Hispanic or Latino	I22.9	0.0358539652211923	25	23360741	0.107017153265815
White	F	2008	Not Hispanic or Latino	I24.1	0.00618342139979699	5	2900831	0.172364401786936
White	F	2008	Not Hispanic or Latino	I24.8	0.442111382150837	298	57509679	0.518173645170233
White	F	2008	Not Hispanic or Latino	I24.9	0.864518756559643	586	57509679	1.01895891298576
White	F	2008	Not Hispanic or Latino	I25.0	14.7548742717323	10125	57509679	17.6057320716396
White	F	2008	Not Hispanic or Latino	I25.1	44.8187228736308	31194	57509679	54.2413043202693
White	F	2008	Not Hispanic or Latino	I25.3	0.0522023259910403	35	36138020	0.0968509066075009
White	F	2008	Not Hispanic or Latino	I25.5	2.55720079735086	1785	57509679	3.10382535781499
White	F	2008	Not Hispanic or Latino	I25.8	0.405642770334425	277	57509679	0.481658052725351
White	F	2008	Not Hispanic or Latino	I25.9	2.62660316595291	1809	57509679	3.14555746346628
White	F	2008	Not Hispanic or Latino	I46.1	0.996809184508384	669	57509679	1.16328244502982
White	F	2008	Not Hispanic or Latino	I46.9	4.29549449001956	2916	57509679	5.07045083663221
White	F	2009	Not Hispanic or Latino	I20.0	0.0343450621864859	25	25401631	0.0984188771185598
White	F	2009	Not Hispanic or Latino	I20.1	0.0482785720197118	30	39255494	0.0764224238268407
White	F	2009	Not Hispanic or Latino	I20.9	0.0450059982050578	30	29314279	0.102339204726816
White	F	2009	Not Hispanic or Latino	I21.3	0.0409486543922826	25	31778075	0.0786705928537207
White	F	2009	Not Hispanic or Latino	I21.4	0.050461387867841	35	36703691	0.0953582570210718
White	F	2009	Not Hispanic or Latino	I21.9	36.0351205572013	24819	57621871	43.0721869479039
White	F	2009	Not Hispanic or Latino	I22.9	0.0296742097866666	20	15001279	0.133321965413749
White	F	2009	Not Hispanic or Latino	I24.8	0.433677994291152	291	57621871	0.505016576084452
White	F	2009	Not Hispanic or Latino	I24.9	0.780067176784663	534	57621871	0.926731448897243
White	F	2009	Not Hispanic or Latino	I25.0	14.0061428209399	9621	57621871	16.6967851495138
White	F	2009	Not Hispanic or Latino	I25.1	41.2713924547597	28728	57621871	49.8560694080899
White	F	2009	Not Hispanic or Latino	I25.3	0.0529804903627629	35	37312725	0.0938017794197556
White	F	2009	Not Hispanic or Latino	I25.4	0.0251142209853605	15	18130030	0.0827356601174957
White	F	2009	Not Hispanic or Latino	I25.5	2.42765438992681	1701	57621871	2.95200410968953
White	F	2009	Not Hispanic or Latino	I25.8	0.4641539808029	317	57621871	0.550138332023269
White	F	2009	Not Hispanic or Latino	I25.9	2.44561109466718	1682	57621871	2.91903051881116
White	F	2009	Not Hispanic or Latino	I46.1	0.884660647087503	611	57621871	1.0603612645622
White	F	2009	Not Hispanic or Latino	I46.9	4.3575298836512	2975	57621871	5.16297015069157
White	F	2010	Not Hispanic or Latino	I20.0	0.0213299175275945	15	11838330	0.126707060877674
White	F	2010	Not Hispanic or Latino	I20.1	0.0564709520160006	30	41072565	0.073041457235505
White	F	2010	Not Hispanic or Latino	I20.9	0.0306499666087576	20	18077924	0.11063217214543
White	F	2010	Not Hispanic or Latino	I21.0	0.00821692570021249	5	3909774	0.12788462964867
White	F	2010	Not Hispanic or Latino	I21.3	0.0127091699153087	10	11714748	0.0853624849633983
White	F	2010	Not Hispanic or Latino	I21.4	0.0433591365240663	30	29792672	0.100695902670294
White	F	2010	Not Hispanic or Latino	I21.9	34.0834914633243	23537	57731842	40.7695288849436
White	F	2010	Not Hispanic or Latino	I22.9	0.0420085469567034	30	29174508	0.102829497587414
White	F	2010	Not Hispanic or Latino	I24.8	0.486225475749805	329	57731842	0.569876152574519
White	F	2010	Not Hispanic or Latino	I24.9	0.792197330963337	546	57731842	0.945751912783244
White	F	2010	Not Hispanic or Latino	I25.0	13.5865466770432	9378	57731842	16.2440685679144
White	F	2010	Not Hispanic or Latino	I25.1	39.0232915114807	27244	57731842	47.1905954429793
White	F	2010	Not Hispanic or Latino	I25.3	0.0592865891777301	40	45013607	0.0888620189890581
White	F	2010	Not Hispanic or Latino	I25.4	0.0456912273748508	25	33222017	0.0752513009670665
White	F	2010	Not Hispanic or Latino	I25.5	2.21451898092255	1536	57731842	2.66057680958803
White	F	2010	Not Hispanic or Latino	I25.8	0.378868854078583	260	57731842	0.450358053706306
White	F	2010	Not Hispanic or Latino	I25.9	2.51106528651045	1738	57731842	3.01047037439062
White	F	2010	Not Hispanic or Latino	I46.1	0.963418019090682	661	57731842	1.14494874423026
White	F	2010	Not Hispanic or Latino	I46.9	4.22705034950343	2881	57731842	4.99031366433796
White	F	2011	Not Hispanic or Latino	I20.0	0.0266699939154859	20	20637254	0.0969121182498408
White	F	2011	Not Hispanic or Latino	I20.1	0.0236078647154738	15	17709195	0.0847017608649066
White	F	2011	Not Hispanic or Latino	I20.9	0.049166627555583	35	37962556	0.0921961102935219
White	F	2011	Not Hispanic or Latino	I21.0	0.00822479565714482	5	3270291	0.152891592827672
White	F	2011	Not Hispanic or Latino	I21.3	0.0199644915060696	15	22628570	0.0662878829727199
White	F	2011	Not Hispanic or Latino	I21.4	0.049166627555583	35	37962556	0.0921961102935219
White	F	2011	Not Hispanic or Latino	I21.9	32.5218930310499	22625	57814220	39.1339708466187
White	F	2011	Not Hispanic or Latino	I22.9	0.0412647020110702	30	29890657	0.10036580995861
White	F	2011	Not Hispanic or Latino	I24.8	0.435144667653002	302	57814220	0.522362837378071
White	F	2011	Not Hispanic or Latino	I24.9	0.683661420032446	475	57814220	0.82159717799531
White	F	2011	Not Hispanic or Latino	I25.0	14.0403260795845	9786	57814220	16.9266315449728
White	F	2011	Not Hispanic or Latino	I25.1	37.0419706653878	25960	57814220	44.9024478752805
White	F	2011	Not Hispanic or Latino	I25.3	0.0510294731770723	35	37353814	0.0936985979530765
White	F	2011	Not Hispanic or Latino	I25.4	0.0204862140495357	10	9908806	0.1009203328837
White	F	2011	Not Hispanic or Latino	I25.5	2.26833261200795	1583	57814220	2.73808070056121
White	F	2011	Not Hispanic or Latino	I25.8	0.399229718495011	271	57814220	0.468742811024693
White	F	2011	Not Hispanic or Latino	I25.9	2.47509681325111	1736	57814220	3.00272147578917
White	F	2011	Not Hispanic or Latino	I46.1	0.515962839729525	354	57814220	0.612306107390189
White	F	2011	Not Hispanic or Latino	I46.9	4.28428357048878	2941	57814220	5.08698379049307
White	F	2012	Not Hispanic or Latino	I20.0	0.0366961614273187	25	27545412	0.0907592160901423
White	F	2012	Not Hispanic or Latino	I20.1	0.0325401507163882	20	24118827	0.0829227723222195
White	F	2012	Not Hispanic or Latino	I20.9	0.0327628709243392	25	26348810	0.0948809452874722
White	F	2012	Not Hispanic or Latino	I21.1	0.00647012181715214	5	2772291	0.180356246873074
White	F	2012	Not Hispanic or Latino	I21.3	0.0207527182498379	15	11731261	0.127863492253731
White	F	2012	Not Hispanic or Latino	I21.4	0.0404505317725211	25	23689183	0.105533398935708
White	F	2012	Not Hispanic or Latino	I21.9	31.7130613521456	22235	57951559	38.3682516634281
White	F	2012	Not Hispanic or Latino	I22.9	0.028667709809437	20	17956943	0.111377532356148
White	F	2012	Not Hispanic or Latino	I24.1	0.0060939602777727	5	5674238	0.0881175586924623
White	F	2012	Not Hispanic or Latino	I24.8	0.418182554882115	289	57951559	0.498692364773137
White	F	2012	Not Hispanic or Latino	I24.9	0.659860672118947	459	57951559	0.792040814639689
White	F	2012	Not Hispanic or Latino	I25.0	13.7733757194805	9679	57951559	16.701880272108
White	F	2012	Not Hispanic or Latino	I25.1	36.3019554901982	25655	57951559	44.2697322430963
White	F	2012	Not Hispanic or Latino	I25.3	0.0411029972015757	30	28683591	0.104589414902757
White	F	2012	Not Hispanic or Latino	I25.4	0.0238292680738114	15	15478682	0.0969074757140175
White	F	2012	Not Hispanic or Latino	I25.5	2.09620184703119	1482	57951559	2.55730825118958
White	F	2012	Not Hispanic or Latino	I25.8	0.368086881315934	251	57951559	0.433120358332379
White	F	2012	Not Hispanic or Latino	I25.9	2.36892095073399	1661	57951559	2.86618691310789
White	F	2012	Not Hispanic or Latino	I46.1	0.471496360982073	325	57951559	0.560813212980172
White	F	2012	Not Hispanic or Latino	I46.9	3.93805359874383	2754	57951559	4.75224488783813
White	F	2013	Not Hispanic or Latino	I20.0	0.0283136128641116	20	20956016	0.0954379878312748
White	F	2013	Not Hispanic or Latino	I20.1	0.0199304739058462	15	22702277	0.0660726675126024
White	F	2013	Not Hispanic or Latino	I20.9	0.039639068729395	30	31163379	0.0962668393565409
White	F	2013	Not Hispanic or Latino	I21.0	0.00805301814865584	5	3340049	0.149698402628225
White	F	2013	Not Hispanic or Latino	I21.3	0.0334916349075483	15	19882677	0.0754425573578447
White	F	2013	Not Hispanic or Latino	I21.4	0.0563326311841585	35	38872281	0.0900384518212348
White	F	2013	Not Hispanic or Latino	I21.9	30.6733380627531	21806	58079581	37.5450366971483
White	F	2013	Not Hispanic or Latino	I22.9	0.0202570028637305	15	13039095	0.11503865874127
White	F	2013	Not Hispanic or Latino	I24.8	0.384801375746231	269	58079581	0.463157611278222
White	F	2013	Not Hispanic or Latino	I24.9	0.618983968009046	439	58079581	0.755859447402005
White	F	2013	Not Hispanic or Latino	I25.0	13.5138745767478	9614	58079581	16.5531497205533
White	F	2013	Not Hispanic or Latino	I25.1	34.2321673915203	24463	58079581	42.1197942182124
White	F	2013	Not Hispanic or Latino	I25.3	0.039639068729395	30	31163379	0.0962668393565409
White	F	2013	Not Hispanic or Latino	I25.4	0.0121342626858716	10	13691724	0.0730368213674187
White	F	2013	Not Hispanic or Latino	I25.5	2.11003096840391	1513	58079581	2.60504634150167
White	F	2013	Not Hispanic or Latino	I25.8	0.344420699490162	237	58079581	0.408060795066686
White	F	2013	Not Hispanic or Latino	I25.9	2.26545337109949	1619	58079581	2.78755454520238
White	F	2013	Not Hispanic or Latino	I46.1	0.498038004716692	347	58079581	0.59745610079384
White	F	2013	Not Hispanic or Latino	I46.9	4.02454571419031	2834	58079581	4.87951178573413
White	F	2014	Not Hispanic or Latino	I20.0	0.0270500530009545	20	17802826	0.11234171473675
White	F	2014	Not Hispanic or Latino	I20.1	0.0234855849336398	15	17437585	0.0860210860620894
White	F	2014	Not Hispanic or Latino	I20.9	0.0497900862594391	35	38478077	0.0909608866368244
White	F	2014	Not Hispanic or Latino	I21.3	0.0160255076069253	10	11235479	0.0890037710007735
White	F	2014	Not Hispanic or Latino	I21.4	0.0497900862594391	35	38478077	0.0909608866368244
White	F	2014	Not Hispanic or Latino	I21.9	29.6717545773124	21364	58220223	36.695153160097
White	F	2014	Not Hispanic or Latino	I22.9	0.0215247492795338	15	10709673	0.140060298759822
White	F	2014	Not Hispanic or Latino	I24.8	0.443438261111888	315	58220223	0.541049112779936
White	F	2014	Not Hispanic or Latino	I24.9	0.697384555472974	501	58220223	0.860525731754755
White	F	2014	Not Hispanic or Latino	I25.0	13.6863394552588	9820	58220223	16.8669913888856
White	F	2014	Not Hispanic or Latino	I25.1	32.917353546624	23751	58220223	40.7951031036071
White	F	2014	Not Hispanic or Latino	I25.3	0.0344660433928741	25	28855626	0.0866382174484795
