Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
White	F	2008	Not Hispanic or Latino	I15.9	0.00993880830880108	10	6263559	0.159653641005058
White	F	2009	Not Hispanic or Latino	I10	59.4590501478528	58877	75770885	77.7039888078383
White	F	2009	Not Hispanic or Latino	I11.0	1.82836129238026	1849	63335797	2.91936012110182
White	F	2009	Not Hispanic or Latino	I11.9	8.69538861501617	8185	75770885	10.8023022299396
White	F	2009	Not Hispanic or Latino	I12.0	2.92486762804437	2853	75770885	3.76529850482807
White	F	2009	Not Hispanic or Latino	I12.9	0.2257039968095	215	63300297	0.339650855034693
White	F	2009	Not Hispanic or Latino	I13.0	0.0375143063076348	35	38232241	0.0915457715387387
White	F	2009	Not Hispanic or Latino	I13.1	0.324838697734809	310	63335797	0.489454644424858
White	F	2009	Not Hispanic or Latino	I13.2	0.269132402923348	265	57641747	0.459736239430772
White	F	2009	Not Hispanic or Latino	I13.9	0.0595055372985272	50	57621871	0.0867726075746482
White	F	2009	Not Hispanic or Latino	I15.0	0.0250923424205289	25	21393504	0.116857902286601
White	F	2009	Not Hispanic or Latino	I15.9	0.00439479854489529	5	2860258	0.174809405305396
White	F	2010	Not Hispanic or Latino	I10	60.0717263604642	59675	75954890	78.5663701178423
White	F	2010	Not Hispanic or Latino	I11.0	1.8388398318552	1841	69780925	2.63825680155429
White	F	2010	Not Hispanic or Latino	I11.9	8.86548330257794	8409	75954890	11.0710449320643
White	F	2010	Not Hispanic or Latino	I12.0	2.88210370045651	2829	75954890	3.72457915481149
White	F	2010	Not Hispanic or Latino	I12.9	0.205587744041055	187	69703899	0.268277675542942
White	F	2010	Not Hispanic or Latino	I13.0	0.0452434237853669	41	35841121	0.114393743432299
White	F	2010	Not Hispanic or Latino	I13.1	0.28803385097647	279	63655450	0.438297113601428
White	F	2010	Not Hispanic or Latino	I13.2	0.274688726095243	270	57731842	0.467679517310395
White	F	2010	Not Hispanic or Latino	I13.9	0.0685012319112186	60	57731842	0.103928781624532
White	F	2010	Not Hispanic or Latino	I15.0	0.030047956030921	25	25929638	0.0964147667622664
White	F	2010	Not Hispanic or Latino	I15.9	0.013517720276438	15	19139443	0.0783721866932073
White	F	2011	Not Hispanic or Latino	I10	63.627640613086	63537	76307802	83.2640940175423
White	F	2011	Not Hispanic or Latino	I11.0	1.81550531676468	1830	69968241	2.61547235409277
White	F	2011	Not Hispanic or Latino	I11.9	9.14193826746209	8743	76307802	11.4575440136514
White	F	2011	Not Hispanic or Latino	I12.0	1.6013582953785	1587	76307802	2.07973491360687
White	F	2011	Not Hispanic or Latino	I12.9	0.285998904305983	270	69968241	0.385889363718605
White	F	2011	Not Hispanic or Latino	I13.0	0.0551142183617503	54	45425713	0.118875404333224
White	F	2011	Not Hispanic or Latino	I13.1	0.36558915261372	352	69968241	0.503085392699811
White	F	2011	Not Hispanic or Latino	I13.2	0.316444086725044	313	57814220	0.541389298342173
White	F	2011	Not Hispanic or Latino	I13.9	0.0653510759472522	64	45425713	0.140889368098636
White	F	2011	Not Hispanic or Latino	I15.0	0.0357613572508748	35	37353814	0.0936985979530765
White	F	2011	Not Hispanic or Latino	I15.9	0.0141741500081015	15	13056330	0.114886802033956
White	F	2012	Not Hispanic or Latino	I10	63.9432490962718	64373	76586755	84.0523926101844
White	F	2012	Not Hispanic or Latino	I11.0	1.7916407127734	1800	70205549	2.5638998991376
White	F	2012	Not Hispanic or Latino	I11.9	9.27075268999254	8926	76586755	11.6547567526526
White	F	2012	Not Hispanic or Latino	I12.0	1.48787659451614	1502	64010683	2.34648332060447
White	F	2012	Not Hispanic or Latino	I12.9	0.287146049132064	288	58481258	0.492465466457647
White	F	2012	Not Hispanic or Latino	I13.0	0.0576807273545507	53	36492938	0.145233579165372
White	F	2012	Not Hispanic or Latino	I13.1	0.331019588124733	325	64010683	0.507727749132125
White	F	2012	Not Hispanic or Latino	I13.2	0.357645327382554	356	58481258	0.608742034926814
White	F	2012	Not Hispanic or Latino	I13.9	0.0741576286659225	72	52286392	0.137703133159389
White	F	2012	Not Hispanic or Latino	I15.0	0.0200902762311939	20	17956943	0.111377532356148
White	F	2012	Not Hispanic or Latino	I15.9	0.0230207864450388	15	16148862	0.0928858021079132
White	F	2013	Not Hispanic or Latino	I10	58.5607815776426	59633	76799351	77.6477915809471
White	F	2013	Not Hispanic or Latino	I11.0	1.89560399110913	1943	64288072	3.02233359868064
White	F	2013	Not Hispanic or Latino	I11.9	9.97474571733436	9710	76799351	12.643336009441
White	F	2013	Not Hispanic or Latino	I12.0	5.84740130117707	5942	76799351	7.73704454872281
White	F	2013	Not Hispanic or Latino	I12.9	0.259691588945846	249	76799351	0.324221489840455
White	F	2013	Not Hispanic or Latino	I13.0	0.0906261880702258	83	58555467	0.141745944917492
White	F	2013	Not Hispanic or Latino	I13.1	0.416091589301751	419	58079581	0.721423937269795
White	F	2013	Not Hispanic or Latino	I13.2	0.317039747124643	316	58079581	0.544081060088915
White	F	2013	Not Hispanic or Latino	I13.9	0.0777513358814638	70	58079581	0.120524285462734
White	F	2013	Not Hispanic or Latino	I15.0	0.0138142627387958	15	13037974	0.115048549720992
White	F	2013	Not Hispanic or Latino	I15.9	0.00461494547038808	5	2723815	0.183566064508786
White	F	2014	Not Hispanic or Latino	I10	56.6955015228384	58392	76988308	75.8452828967225
White	F	2014	Not Hispanic or Latino	I11.0	1.93853135785436	1989	64415491	3.08776657465826
White	F	2014	Not Hispanic or Latino	I11.9	10.7330268248271	10473	76988308	13.6033642926664
White	F	2014	Not Hispanic or Latino	I12.0	6.13174056937493	6329	76988308	8.22072878910392
White	F	2014	Not Hispanic or Latino	I12.9	0.204696557886047	202	58220223	0.346958478671578
White	F	2014	Not Hispanic or Latino	I13.0	0.0823288340864533	85	39586117	0.214721741968276
White	F	2014	Not Hispanic or Latino	I13.1	0.448128457512805	454	70680373	0.64232824577765
White	F	2014	Not Hispanic or Latino	I13.2	0.376387967925123	378	58220223	0.649258935335923
White	F	2014	Not Hispanic or Latino	I13.9	0.0754601671674896	71	52488533	0.135267640267256
White	F	2014	Not Hispanic or Latino	I15.0	0.0189566254322387	20	17802826	0.11234171473675
White	F	2014	Not Hispanic or Latino	I15.9	0.0038721222854029	5	7093153	0.0704905138800756
White	F	2015	Not Hispanic or Latino	I10	57.5051198833101	59873	77171746	77.5840940543188
White	F	2015	Not Hispanic or Latino	I11.0	2.20539228589564	2278	70981419	3.20929058913291
White	F	2015	Not Hispanic or Latino	I11.9	11.2451979728127	11121	77171746	14.4107145120184
White	F	2015	Not Hispanic or Latino	I12.0	6.4359020346274	6703	77171746	8.6858213626526
White	F	2015	Not Hispanic or Latino	I12.9	0.267284988333999	271	64762165	0.418454200843965
White	F	2015	Not Hispanic or Latino	I13.0	0.129345874825009	124	58789752	0.210921114278557
White	F	2015	Not Hispanic or Latino	I13.1	0.511840827917076	528	64762165	0.815290841496729
White	F	2015	Not Hispanic or Latino	I13.2	0.362718861156602	363	64762165	0.560512453529001
White	F	2015	Not Hispanic or Latino	I13.9	0.127147517571282	120	65147690	0.184196861009193
White	F	2015	Not Hispanic or Latino	I15.0	0.0139341266701219	15	12519420	0.119813857191467
White	F	2015	Not Hispanic or Latino	I15.9	0.0180843799939994	15	17962419	0.0835076834584473
White	F	2016	Not Hispanic or Latino	I10	57.6031861667824	60909	77325280	78.7698408592895
White	F	2016	Not Hispanic or Latino	I11.0	2.33617330179496	2449	77325280	3.16714016425159
White	F	2016	Not Hispanic or Latino	I11.9	12.0910195261077	12113	77325280	15.6649933889667
White	F	2016	Not Hispanic or Latino	I12.0	6.60588868671262	6981	77325280	9.02809533958364
White	F	2016	Not Hispanic or Latino	I12.9	0.287098198110124	291	64872283	0.44857369980335
White	F	2016	Not Hispanic or Latino	I13.0	0.111715048587992	116	46943147	0.247107421238717
White	F	2016	Not Hispanic or Latino	I13.1	0.60032104858728	621	71271653	0.87131415346856
White	F	2016	Not Hispanic or Latino	I13.2	0.397869645616657	412	58910496	0.699366034874329
White	F	2016	Not Hispanic or Latino	I13.9	0.134610450718044	131	59138253	0.221514828988946
White	F	2016	Not Hispanic or Latino	I15.0	0.0197052780382107	20	20254012	0.0987458682260088
White	F	2016	Not Hispanic or Latino	I15.9	0.0129895383192042	15	14181493	0.105771656059062
White	F	2017	Not Hispanic or Latino	I10	58.85104074007	63598	77419752	82.146995252581
White	F	2017	Not Hispanic or Latino	I11.0	2.79990372335661	2993	77419752	3.86593850106882
White	F	2017	Not Hispanic or Latino	I11.9	12.6228996069077	12867	77419752	16.6197897404786
White	F	2017	Not Hispanic or Latino	I12.0	7.00610433472314	7563	71481836	10.5803102203474
White	F	2017	Not Hispanic or Latino	I12.9	0.333677113769778	343	77419752	0.443039393874576
White	F	2017	Not Hispanic or Latino	I13.0	0.199041915447401	209	53193329	0.392906411253185
White	F	2017	Not Hispanic or Latino	I13.1	0.731813374226845	787	71481836	1.1009789955591
White	F	2017	Not Hispanic or Latino	I13.2	0.516750536179661	558	53356699	1.04579183206217
White	F	2017	Not Hispanic or Latino	I13.9	0.194050259032595	198	65261816	0.303393334932635
White	F	2017	Not Hispanic or Latino	I15.0	0.0314897971193735	30	31377453	0.0956100547740443
White	F	2017	Not Hispanic or Latino	I15.9	0.0419902134707131	35	37483587	0.0933742013537819
White	F	2018	Not Hispanic or Latino	I10	59.2828900305813	65680	77503379	84.744692228193
White	F	2018	Not Hispanic or Latino	I11.0	3.23092567388588	3559	77503379	4.59205785079383
White	F	2018	Not Hispanic or Latino	I11.9	12.9883898737691	13452	77503379	17.3566626043492
White	F	2018	Not Hispanic or Latino	I12.0	7.24865753415497	8031	77503379	10.3621288563432
White	F	2018	Not Hispanic or Latino	I12.9	0.339648207595671	357	71104471	0.502078132330103
White	F	2018	Not Hispanic or Latino	I13.0	0.207935360794416	223	59317913	0.375940401005005
White	F	2018	Not Hispanic or Latino	I13.1	0.801209875960986	877	71640707	1.22416435672529
White	F	2018	Not Hispanic or Latino	I13.2	0.621022479402853	677	65241799	1.03767831417402
White	F	2018	Not Hispanic or Latino	I13.9	0.235066463184833	250	59014201	0.423626848730867
White	F	2018	Not Hispanic or Latino	I15.0	0.031973191205034	25	24017699	0.10408990469903
White	F	2018	Not Hispanic or Latino	I15.9	0.0265384777382762	25	24938006	0.100248592449613
White	F	2019	Not Hispanic or Latino	I10	59.3999755060183	67444	77565673	86.9508345528053
White	F	2019	Not Hispanic or Latino	I11.0	3.71869315222361	4196	77565673	5.40960948021427
White	F	2019	Not Hispanic or Latino	I11.9	13.9616626341921	14714	77565673	18.9697316234206
White	F	2019	Not Hispanic or Latino	I12.0	7.68980996571102	8756	77565673	11.2884987151468
White	F	2019	Not Hispanic or Latino	I12.9	0.389597851163285	431	65497478	0.658040604250442
White	F	2019	Not Hispanic or Latino	I13.0	0.233459563030916	262	47286983	0.554063683868349
White	F	2019	Not Hispanic or Latino	I13.1	0.944143633247925	1047	77565673	1.34982390986281
White	F	2019	Not Hispanic or Latino	I13.2	0.725320881068409	824	59167500	1.39265644145857
White	F	2019	Not Hispanic or Latino	I13.9	0.333884174214759	365	65441042	0.557753955079138
White	F	2019	Not Hispanic or Latino	I15.0	0.0266496872421895	25	25043918	0.0998246360653313
White	F	2019	Not Hispanic or Latino	I15.9	0.0234433038144297	25	31594565	0.0791275334855853
White	F	2020	Not Hispanic or Latino	I10	73.0056600651648	84385	77676532	108.636415436261
White	F	2020	Not Hispanic or Latino	I11.0	4.52548804569998	5229	71911336	7.2714543921142
White	F	2020	Not Hispanic or Latino	I11.9	16.4777849800587	17614	77676532	22.6760896070901
White	F	2020	Not Hispanic or Latino	I12.0	9.476596676712	10995	77676532	14.1548543902552
White	F	2020	Not Hispanic or Latino	I12.9	0.522180807515582	582	71462554	0.814412538348406
White	F	2020	Not Hispanic or Latino	I13.0	0.307848504554033	354	53150869	0.666028621281808
White	F	2020	Not Hispanic or Latino	I13.1	1.25256480776761	1430	71911336	1.98855991216739
White	F	2020	Not Hispanic or Latino	I13.2	0.847355535615541	992	53150869	1.86638528901569
White	F	2020	Not Hispanic or Latino	I13.9	0.46739381921891	530	65697358	0.806729549154777
White	F	2020	Not Hispanic or Latino	I15.0	0.0162085226790169	20	19880952	0.100598804322851
White	F	2020	Not Hispanic or Latino	I15.9	0.0248440652050583	25	25795042	0.096917849561943
White	F	2021	Not Hispanic or Latino	I10	80.8369320991748	92131	77401754	119.029602352422
White	F	2021	Not Hispanic or Latino	I11.0	5.13716078281792	5854	65667808	8.91456587069268
White	F	2021	Not Hispanic or Latino	I11.9	18.0382123970473	19181	77401754	24.7810921700818
White	F	2021	Not Hispanic or Latino	I12.0	10.2315337788905	11748	77401754	15.1779506185351
White	F	2021	Not Hispanic or Latino	I12.9	0.563815129829557	644	65667808	0.980693614746513
White	F	2021	Not Hispanic or Latino	I13.0	0.329393171190097	372	71014019	0.523840229349644
White	F	2021	Not Hispanic or Latino	I13.1	1.38871721080437	1581	77401754	2.04258937077834
White	F	2021	Not Hispanic or Latino	I13.2	1.03186307286431	1186	71671648	1.65476870296048
White	F	2021	Not Hispanic or Latino	I13.9	0.508043335481286	588	59280073	0.991901612536813
White	F	2021	Not Hispanic or Latino	I15.0	0.0107131055159804	12	34072481	0.0352190379092148
White	F	2021	Not Hispanic or Latino	I15.9	0.00887886283380568	10	31331239	0.0319170269646853
White	F	2022	Not Hispanic or Latino	I10	77.2621339813299	91444	77183527	118.476057721488
White	F	2022	Not Hispanic or Latino	I11.0	5.33026650733692	6292	77183527	8.15199854756573
White	F	2022	Not Hispanic or Latino	I11.9	18.6622246947827	20256	77183527	26.2439419229961
White	F	2022	Not Hispanic or Latino	I12.0	10.3189698813387	12321	77183527	15.9632508112774
White	F	2022	Not Hispanic or Latino	I12.9	0.624703059414266	730	65348028	1.11709568343822
White	F	2022	Not Hispanic or Latino	I13.0	0.422465607209405	498	52814852	0.942916587175138
White	F	2022	Not Hispanic or Latino	I13.1	1.42053038885238	1659	65348028	2.53871471071782
White	F	2022	Not Hispanic or Latino	I13.2	1.55902501376564	1847	71216452	2.59350184982537
White	F	2022	Not Hispanic or Latino	I13.9	0.32197304409193	362	65348028	0.553957037540597
White	F	2022	Not Hispanic or Latino	I15.0	0.0231979528078269	30	27959411	0.107298397666532
White	F	2022	Not Hispanic or Latino	I15.9	0.0320002372264434	33	33530147	0.0984188944951539
White	M	1999	Not Hispanic or Latino	I10	26.243528212687	18315	63567555	28.8118679411219
White	M	1999	Not Hispanic or Latino	I11.0	1.31654745592771	909	63567555	1.42997477250777
White	M	1999	Not Hispanic or Latino	I11.9	6.78257987464356	4801	69489693	6.90893827952298
White	M	1999	Not Hispanic or Latino	I12.0	2.3929913441253	1655	69489693	2.38164816759228
White	M	1999	Not Hispanic or Latino	I12.9	0.195180318056889	135	48551263	0.27805661821815
White	M	1999	Not Hispanic or Latino	I13.0	0.0354573607440557	25	18407131	0.135816928776136
White	M	1999	Not Hispanic or Latino	I13.1	0.38704500205765	268	57273001	0.467934271507791
White	M	1999	Not Hispanic or Latino	I13.2	0.61153847440291	417	49178414	0.847932997595246
White	M	1999	Not Hispanic or Latino	I13.9	0.0741054044338377	52	42256709	0.123057382438372
White	M	2000	Not Hispanic or Latino	I10	68.8141373630545	48370	69673627	69.4236859522183
White	M	2000	Not Hispanic or Latino	I11.0	1.12275096006894	784	63699496	1.23077896880063
White	M	2000	Not Hispanic or Latino	I11.9	12.5163766349696	8997	69673627	12.9130639345071
White	M	2000	Not Hispanic or Latino	I12.0	2.35376114959698	1656	63699496	2.5997065973646
White	M	2000	Not Hispanic or Latino	I12.9	0.452817520236724	316	63699496	0.496079278241071
White	M	2000	Not Hispanic or Latino	I13.1	0.633919438635574	443	63699496	0.695452912217704
White	M	2000	Not Hispanic or Latino	I13.2	0.225039741063652	155	50741786	0.30546815991065
White	M	2000	Not Hispanic or Latino	I13.9	0.0866707458385061	60	51682482	0.116093495664546
White	M	2001	Not Hispanic or Latino	I10	70.697120798091	50579	70150944	72.1002414450759
White	M	2001	Not Hispanic or Latino	I11.0	1.01479606877034	720	63967984	1.12556306292223
White	M	2001	Not Hispanic or Latino	I11.9	12.7534342931473	9330	70150944	13.2998923008078
White	M	2001	Not Hispanic or Latino	I12.0	2.33717505484406	1670	70150944	2.3805809370149
White	M	2001	Not Hispanic or Latino	I12.9	0.35224059617168	251	58150990	0.431634955827923
White	M	2001	Not Hispanic or Latino	I13.1	0.532503060896121	378	63368810	0.596507966616384
White	M	2001	Not Hispanic or Latino	I13.2	0.214406961302283	151	57551816	0.262372259460935
White	M	2001	Not Hispanic or Latino	I13.9	0.0800712911002137	58	51368856	0.112908880042024
White	M	2002	Not Hispanic or Latino	I10	73.4289273757936	53388	70470196	75.7596871165223
White	M	2002	Not Hispanic or Latino	I11.0	0.983770192136206	711	64173113	1.10794064174509
White	M	2002	Not Hispanic or Latino	I11.9	13.6038670919726	10136	70470196	14.3833855662896
White	M	2002	Not Hispanic or Latino	I12.0	2.54760714350163	1841	70470196	2.61245193641862
White	M	2002	Not Hispanic or Latino	I12.9	0.410205214425056	298	58474580	0.509623155908089
White	M	2002	Not Hispanic or Latino	I13.0	0.0271773035739182	20	13456062	0.148631895423787
White	M	2002	Not Hispanic or Latino	I13.1	0.491698789435233	355	64173113	0.5531911783678
White	M	2002	Not Hispanic or Latino	I13.2	0.189803230326222	135	51115102	0.264109812399474
White	M	2002	Not Hispanic or Latino	I13.9	0.0678932883912624	50	51791090	0.0965417024434126
White	M	2003	Not Hispanic or Latino	I10	76.6197406644071	56565	70718950	79.985633270856
White	M	2003	Not Hispanic or Latino	I11.0	1.07339119565628	789	70718950	1.11568398569266
White	M	2003	Not Hispanic or Latino	I11.9	14.5588197550277	11003	70718950	15.5587717295011
White	M	2003	Not Hispanic or Latino	I12.0	2.64105515454412	1935	70718950	2.73618315882801
White	M	2003	Not Hispanic or Latino	I12.9	0.426040334885335	316	52163959	0.605782241336399
White	M	2003	Not Hispanic or Latino	I13.0	0.021196567029884	15	7639481	0.19634841686235
White	M	2003	Not Hispanic or Latino	I13.1	0.569581193804928	417	64349125	0.648027459580841
White	M	2003	Not Hispanic or Latino	I13.2	0.183214216314395	133	37027532	0.359192181644729
White	M	2003	Not Hispanic or Latino	I13.9	0.0609754719548412	45	37009638	0.121589949082993
White	M	2004	Not Hispanic or Latino	I10	78.0221630595643	58380	71093206	82.1175514295979
White	M	2004	Not Hispanic or Latino	I11.0	0.998091162369091	750	64646418	1.16015708712585
White	M	2004	Not Hispanic or Latino	I11.9	15.2386786287785	11717	71093206	16.4811810568791
White	M	2004	Not Hispanic or Latino	I12.0	2.75250208873223	2044	71093206	2.87509892295475
White	M	2004	Not Hispanic or Latino	I12.9	0.404956276411896	300	71093206	0.421981250922908
White	M	2004	Not Hispanic or Latino	I13.0	0.0394133070767116	30	23474151	0.127800149193894
White	M	2004	Not Hispanic or Latino	I13.1	0.526283424571195	391	64646418	0.604828561421609
White	M	2004	Not Hispanic or Latino	I13.2	0.220952604794336	161	52597494	0.306098233501391
White	M	2004	Not Hispanic or Latino	I13.9	0.0458106913509454	35	30527870	0.114649335181262
White	M	2005	Not Hispanic or Latino	I10	80.5814690650952	61232	71441758	85.7089770943207
White	M	2005	Not Hispanic or Latino	I11.0	1.02750136109856	776	64959191	1.194596158071
White	M	2005	Not Hispanic or Latino	I11.9	15.7924241876617	12353	71441758	17.2910078724546
White	M	2005	Not Hispanic or Latino	I12.0	2.87130209723377	2165	71441758	3.03044054431023
White	M	2005	Not Hispanic or Latino	I12.9	0.384959556661033	289	58614291	0.493053818564486
White	M	2005	Not Hispanic or Latino	I13.0	0.0209902124854509	15	7675728	0.195421203044193
White	M	2005	Not Hispanic or Latino	I13.1	0.532091003615097	400	71441758	0.559896636362168
White	M	2005	Not Hispanic or Latino	I13.2	0.17700221177414	131	53070594	0.246841028385701
White	M	2005	Not Hispanic or Latino	I13.9	0.0651736852270919	50	52781600	0.0947299816602755
White	M	2006	Not Hispanic or Latino	I10	81.4144464779033	62575	71804187	87.146728644111
White	M	2006	Not Hispanic or Latino	I11.0	2.22608046063908	1701	71804187	2.36894263561539
White	M	2006	Not Hispanic or Latino	I11.9	17.1992332623971	13642	71804187	18.9988920841065
White	M	2006	Not Hispanic or Latino	I12.0	4.25881333081416	3239	71804187	4.51087901043988
White	M	2006	Not Hispanic or Latino	I12.9	0.398015606794205	303	65313583	0.463915752409418
White	M	2006	Not Hispanic or Latino	I13.0	0.0258770807786061	20	14600564	0.136981009774691
White	M	2006	Not Hispanic or Latino	I13.1	0.547901092616254	417	71804187	0.580746078219645
White	M	2006	Not Hispanic or Latino	I13.2	0.413365407057623	310	53508368	0.579348635712455
White	M	2006	Not Hispanic or Latino	I13.9	0.0829987192719146	60	65313583	0.0918645054276076
White	M	2006	Not Hispanic or Latino	I15.0	0.0358062469372115	25	22506320	0.111079909998614
White	M	2006	Not Hispanic or Latino	I15.9	0.00708351169327937	5	2661067	0.187894555078846
White	M	2007	Not Hispanic or Latino	I10	82.289076283626	64199	72114814	89.0233177333023
White	M	2007	Not Hispanic or Latino	I11.0	2.21745236873084	1730	72114814	2.39895231512349
White	M	2007	Not Hispanic or Latino	I11.9	17.9387920315463	14449	72114814	20.036105203017
White	M	2007	Not Hispanic or Latino	I12.0	4.00713913885469	3090	72114814	4.28483390389109
White	M	2007	Not Hispanic or Latino	I12.9	0.362935735631869	284	53826806	0.52761815367607
White	M	2007	Not Hispanic or Latino	I13.0	0.0316743326510323	25	17400063	0.143677640707393
White	M	2007	Not Hispanic or Latino	I13.1	0.598345758770555	467	72114814	0.647578457319463
White	M	2007	Not Hispanic or Latino	I13.2	0.391729730727174	294	53826806	0.546196257678748
White	M	2007	Not Hispanic or Latino	I13.9	0.0772155954622284	59	45616707	0.129338577639986
White	M	2007	Not Hispanic or Latino	I15.0	0.0238140905307525	20	19965625	0.100172170918767
White	M	2007	Not Hispanic or Latino	I15.9	0.0330530510441106	25	23385267	0.106904915817296
White	M	2008	Not Hispanic or Latino	I10	83.342917527534	66154	72447003	91.3136461973451
White	M	2008	Not Hispanic or Latino	I11.0	2.2480646711766	1758	66005849	2.66340032987077
White	M	2008	Not Hispanic or Latino	I11.9	18.8361525161969	15350	72447003	21.1879020033444
White	M	2008	Not Hispanic or Latino	I12.0	3.97308694153734	3100	72447003	4.27898998113145
White	M	2008	Not Hispanic or Latino	I12.9	0.343821476950675	266	66237382	0.401585920168161
White	M	2008	Not Hispanic or Latino	I13.0	0.0448705605495094	35	32721676	0.10696273626082
White	M	2008	Not Hispanic or Latino	I13.1	0.578070390656347	459	66237382	0.692962170515737
White	M	2008	Not Hispanic or Latino	I13.2	0.360464920271288	272	66237382	0.410644249194511
White	M	2008	Not Hispanic or Latino	I13.9	0.0805588343501427	60	66714026	0.0899361102866135
White	M	2008	Not Hispanic or Latino	I15.0	0.0137635996850022	10	4533860	0.220562611108415
White	M	2008	Not Hispanic or Latino	I15.9	0.0179037085912021	15	14027070	0.106936088577301
White	M	2009	Not Hispanic or Latino	I10	82.0503204363335	66062	72776028	90.7743962063992
White	M	2009	Not Hispanic or Latino	I11.0	2.20068922133547	1753	72776028	2.40876020329112
White	M	2009	Not Hispanic or Latino	I11.9	19.7415851916582	16363	72776028	22.4840520287807
White	M	2009	Not Hispanic or Latino	I12.0	4.01868660862924	3180	72776028	4.3695707053427
White	M	2009	Not Hispanic or Latino	I12.9	0.337182021141899	267	60523517	0.441150833980781
White	M	2009	Not Hispanic or Latino	I13.0	0.0540662801275903	45	33327448	0.135023839809157
White	M	2009	Not Hispanic or Latino	I13.1	0.513252319470545	408	66339193	0.615021047964813
White	M	2009	Not Hispanic or Latino	I13.2	0.373491315245301	288	66511861	0.433005475519622
White	M	2009	Not Hispanic or Latino	I13.9	0.0682807137616166	55	54232214	0.101415737885973
White	M	2009	Not Hispanic or Latino	I15.0	0.0192726124155567	15	15222055	0.0985412285003569
White	M	2009	Not Hispanic or Latino	I15.9	0.0187569789510324	15	17602664	0.0852143743696977
White	M	2010	Not Hispanic or Latino	I10	83.8182277519121	68363	73040051	93.5965940111406
White	M	2010	Not Hispanic or Latino	I11.0	2.26074589118744	1837	67147709	2.73575975615192
White	M	2010	Not Hispanic or Latino	I11.9	20.3710660060327	17053	73040051	23.347464530111
White	M	2010	Not Hispanic or Latino	I12.0	3.93814150213166	3170	73040051	4.34008459276678
White	M	2010	Not Hispanic or Latino	I12.9	0.28270678290421	220	66605199	0.330304545745746
White	M	2010	Not Hispanic or Latino	I13.0	0.0573323909180306	46	26756805	0.171918881944238
White	M	2010	Not Hispanic or Latino	I13.1	0.555257058729606	448	66605199	0.672620165882246
White	M	2010	Not Hispanic or Latino	I13.2	0.331665808978755	259	48326424	0.535938682324188
White	M	2010	Not Hispanic or Latino	I13.9	0.063355509353147	51	48326424	0.105532327407466
White	M	2010	Not Hispanic or Latino	I15.0	0.018109597888723	15	15146905	0.0990301318982327
White	M	2010	Not Hispanic or Latino	I15.9	0.0190820190456828	15	10650124	0.140843430555363
White	M	2011	Not Hispanic or Latino	I10	89.0764224098942	74104	73499678	100.822210404786
White	M	2011	Not Hispanic or Latino	I11.0	2.20865110340524	1822	66964466	2.72084600809032
White	M	2011	Not Hispanic or Latino	I11.9	21.0677062898607	17875	73499678	24.319834435193
White	M	2011	Not Hispanic or Latino	I12.0	1.93617901137236	1553	67186453	2.31147788081624
White	M	2011	Not Hispanic or Latino	I12.9	0.370895957885504	305	54839970	0.55616368863805
White	M	2011	Not Hispanic or Latino	I13.0	0.0731087187838521	60	42107109	0.142493753251975
White	M	2011	Not Hispanic or Latino	I13.1	0.554397278435971	458	61134692	0.749165465657372
White	M	2011	Not Hispanic or Latino	I13.2	0.365394410823589	290	48788209	0.594405914756986
White	M	2011	Not Hispanic or Latino	I13.9	0.103126177960683	82	55101434	0.14881645366979
White	M	2011	Not Hispanic or Latino	I15.0	0.0136187391389893	10	4576873	0.218489785493283
White	M	2011	Not Hispanic or Latino	I15.9	0.0105833293594239	10	8563990	0.116768001830922
White	M	2012	Not Hispanic or Latino	I10	89.4965681267797	76032	73891044	102.897449926408
White	M	2012	Not Hispanic or Latino	I11.0	2.27191653099315	1891	73891044	2.55917347709961
White	M	2012	Not Hispanic or Latino	I11.9	22.0052469063687	19005	73891044	25.7203024496446
White	M	2012	Not Hispanic or Latino	I12.0	1.85098078379381	1516	73891044	2.05166948243416
White	M	2012	Not Hispanic or Latino	I12.9	0.396565456956075	331	67276946	0.491996173548068
White	M	2012	Not Hispanic or Latino	I13.0	0.104425394200468	80	54786445	0.14602152046916
White	M	2012	Not Hispanic or Latino	I13.1	0.554312708639747	465	73891044	0.629304953385149
White	M	2012	Not Hispanic or Latino	I13.2	0.432170204100688	343	60945197	0.562800707658718
White	M	2012	Not Hispanic or Latino	I13.9	0.117039629722241	93	54786445	0.169750017545398
White	M	2012	Not Hispanic or Latino	I15.0	0.0236214910513685	20	23892376	0.0837087110967951
White	M	2012	Not Hispanic or Latino	I15.9	0.0110520932494913	10	7190227	0.139077667506186
White	M	2013	Not Hispanic or Latino	I10	82.8857171088575	72150	74212754	97.2204858480255
White	M	2013	Not Hispanic or Latino	I11.0	2.50220982611497	2142	74212754	2.88629633661082
White	M	2013	Not Hispanic or Latino	I11.9	23.2313779220013	20333	74212754	27.3982555613015
White	M	2013	Not Hispanic or Latino	I12.0	8.99926933594435	7542	74212754	10.1626736557978
White	M	2013	Not Hispanic or Latino	I12.9	0.321219886474792	275	67575597	0.40695163965773
White	M	2013	Not Hispanic or Latino	I13.0	0.124539114363208	102	49215822	0.207250424467156
White	M	2013	Not Hispanic or Latino	I13.1	0.703454311344857	610	67575597	0.902692727968056
