"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2012"	"2012"	5098	944880	539.5
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2013"	"2013"	5331	1001955	532.1
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2014"	"2014"	5371	1059696	506.8
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2015"	"2015"	5728	1121377	510.8
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2016"	"2016"	6103	1181842	516.4
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2017"	"2017"	6452	1239268	520.6
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2018"	"2018"	6707	1290797	519.6
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2019"	"2019"	6633	1350622	491.1
	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	"2020 "	"2020"	7950	1414074	562.2
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"1999"	"1999"	6321	319804	1976.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2000"	"2000"	6370	324113	1965.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2001"	"2001"	6417	333959	1921.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2002"	"2002"	6264	340511	1839.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2003"	"2003"	6361	346280	1837.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2004"	"2004"	5712	350408	1630.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2005"	"2005"	5730	356720	1606.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2006"	"2006"	5580	360587	1547.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2007"	"2007"	5135	365308	1405.7
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2008"	"2008"	5104	371432	1374.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2009"	"2009"	4750	376758	1260.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2010"	"2010"	4765	383717	1241.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2011"	"2011"	4608	401034	1149.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2012"	"2012"	4602	410007	1122.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2013"	"2013"	4559	424246	1074.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2014"	"2014"	4643	440085	1055.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2015"	"2015"	4702	456068	1031.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2016"	"2016"	4724	472359	1000.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2017"	"2017"	4813	491956	978.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2018"	"2018"	5004	513623	974.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2019"	"2019"	5003	537651	930.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	"2020 "	"2020"	5692	557153	1021.6
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"1999"	"1999"	3653	84140	4341.6
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2000"	"2000"	3526	85165	4140.2
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2001"	"2001"	3447	82735	4166.3
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2002"	"2002"	3430	81399	4213.8
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2003"	"2003"	3282	81395	4032.2
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2004"	"2004"	3262	82755	3941.8
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2005"	"2005"	3139	86445	3631.2
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2006"	"2006"	3098	89393	3465.6
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2007"	"2007"	3085	93512	3299.0
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2008"	"2008"	3075	98066	3135.6
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2009"	"2009"	2998	103138	2906.8
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2010"	"2010"	3002	107218	2799.9
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2011"	"2011"	2887	110893	2603.4
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2012"	"2012"	2949	119700	2463.7
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2013"	"2013"	2971	125196	2373.1
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2014"	"2014"	3020	131605	2294.7
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2015"	"2015"	2918	137328	2124.8
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2016"	"2016"	3078	141899	2169.1
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2017"	"2017"	2986	147833	2019.8
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2018"	"2018"	3054	153453	1990.2
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2019"	"2019"	3185	158499	2009.5
	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	"2020 "	"2020"	3469	163597	2120.5
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"1999"	"1999"	11	1112288	Unreliable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2000"	"2000"	18	1102471	Unreliable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2001"	"2001"	13	1130915	Unreliable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2002"	"2002"	Suppressed	1098967	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2003"	"2003"	Suppressed	1097359	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2004"	"2004"	Suppressed	1097641	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2005"	"2005"	Suppressed	1073760	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2006"	"2006"	Suppressed	1067466	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2007"	"2007"	12	1077101	Unreliable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2008"	"2008"	Suppressed	1065232	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2009"	"2009"	Suppressed	1027561	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2010"	"2010"	10	1015973	Unreliable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2011"	"2011"	Suppressed	1015784	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2012"	"2012"	Suppressed	1004886	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2013"	"2013"	Suppressed	1007308	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2014"	"2014"	Suppressed	1006751	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2015"	"2015"	Suppressed	1013973	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2016"	"2016"	Suppressed	1008535	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2017"	"2017"	Suppressed	995944	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2018"	"2018"	Suppressed	973081	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2019"	"2019"	Suppressed	962496	Suppressed
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	"2020 "	"2020"	Suppressed	929733	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"1999"	"1999"	Suppressed	4554964	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2000"	"2000"	Suppressed	4517213	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2001"	"2001"	Suppressed	4441775	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2002"	"2002"	Suppressed	4437524	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2003"	"2003"	Suppressed	4416942	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2004"	"2004"	Suppressed	4399836	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2005"	"2005"	Suppressed	4387980	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2006"	"2006"	Suppressed	4332227	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2007"	"2007"	Suppressed	4301897	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2008"	"2008"	Suppressed	4282547	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2009"	"2009"	Suppressed	4250343	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2010"	"2010"	Suppressed	4225342	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2011"	"2011"	Suppressed	4158250	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2012"	"2012"	Suppressed	4108137	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2013"	"2013"	Suppressed	4063264	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2014"	"2014"	Suppressed	4047030	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2015"	"2015"	Suppressed	4039218	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2016"	"2016"	Suppressed	4039145	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2017"	"2017"	Suppressed	4036526	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2018"	"2018"	Suppressed	4014864	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2019"	"2019"	Suppressed	3990933	Suppressed
	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	"2020 "	"2020"	Suppressed	3867837	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"1999"	"1999"	Suppressed	12585291	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2000"	"2000"	Suppressed	12529045	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2001"	"2001"	Suppressed	12380305	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2002"	"2002"	Suppressed	12243494	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2003"	"2003"	10	12089416	Unreliable
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2004"	"2004"	Suppressed	11920687	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2005"	"2005"	Suppressed	11719859	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2006"	"2006"	Suppressed	11576775	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2007"	"2007"	12	11439003	Unreliable
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2008"	"2008"	Suppressed	11339612	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2009"	"2009"	Suppressed	11274800	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2010"	"2010"	Suppressed	11219256	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2011"	"2011"	Suppressed	11108213	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2012"	"2012"	Suppressed	11034997	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2013"	"2013"	Suppressed	10957989	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2014"	"2014"	Suppressed	10851878	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2015"	"2015"	Suppressed	10735311	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2016"	"2016"	Suppressed	10634854	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2017"	"2017"	Suppressed	10553427	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2018"	"2018"	Suppressed	10477492	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2019"	"2019"	Suppressed	10415689	Suppressed
	"White"	"2106-3"	"Female"	"F"	"5-14 years"	"5-14"	"2020 "	"2020"	Suppressed	10349071	Suppressed
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"1999"	"1999"	39	12112545	0.3
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2000"	"2000"	38	12183374	0.3
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2001"	"2001"	26	12410190	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2002"	"2002"	27	12531301	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2003"	"2003"	45	12623903	0.4
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2004"	"2004"	30	12691493	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2005"	"2005"	17	12719326	Unreliable
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2006"	"2006"	27	12699782	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2007"	"2007"	36	12665950	0.3
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2008"	"2008"	25	12603043	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2009"	"2009"	28	12521165	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2010"	"2010"	23	12426457	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2011"	"2011"	22	12346159	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2012"	"2012"	20	12286437	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2013"	"2013"	33	12194196	0.3
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2014"	"2014"	21	12082995	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2015"	"2015"	25	11935747	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2016"	"2016"	28	11763770	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2017"	"2017"	23	11586708	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2018"	"2018"	25	11464424	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2019"	"2019"	22	11351968	0.2
	"White"	"2106-3"	"Female"	"F"	"15-24 years"	"15-24"	"2020 "	"2020"	19	11261875	Unreliable
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"1999"	"1999"	213	13048454	1.6
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2000"	"2000"	149	12777534	1.2
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2001"	"2001"	200	12410000	1.6
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2002"	"2002"	185	12199475	1.5
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2003"	"2003"	193	12041971	1.6
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2004"	"2004"	190	11905261	1.6
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2005"	"2005"	176	11779944	1.5
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2006"	"2006"	169	11702904	1.4
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2007"	"2007"	178	11712593	1.5
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2008"	"2008"	184	11797766	1.6
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2009"	"2009"	159	11903782	1.3
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2010"	"2010"	164	11972057	1.4
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2011"	"2011"	180	12154021	1.5
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2012"	"2012"	196	12253990	1.6
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2013"	"2013"	169	12357957	1.4
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2014"	"2014"	163	12460150	1.3
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2015"	"2015"	178	12550969	1.4
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2016"	"2016"	152	12632689	1.2
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2017"	"2017"	161	12644541	1.3
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2018"	"2018"	149	12626506	1.2
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2019"	"2019"	138	12603520	1.1
	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	"2020 "	"2020"	116	12555933	0.9
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"1999"	"1999"	1292	16199105	8.0
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2000"	"2000"	1202	16089038	7.5
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2001"	"2001"	1273	15825658	8.0
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2002"	"2002"	1310	15497239	8.5
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2003"	"2003"	1340	15133629	8.9
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2004"	"2004"	1255	14817415	8.5
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2005"	"2005"	1210	14529936	8.3
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2006"	"2006"	1124	14229546	7.9
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2007"	"2007"	1102	13860838	8.0
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2008"	"2008"	1072	13436428	8.0
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2009"	"2009"	1016	12997405	7.8
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2010"	"2010"	936	12718235	7.4
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2011"	"2011"	956	12388507	7.7
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2012"	"2012"	982	12209836	8.0
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2013"	"2013"	899	12072552	7.4
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2014"	"2014"	927	11927012	7.8
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2015"	"2015"	872	11806142	7.4
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2016"	"2016"	857	11695817	7.3
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2017"	"2017"	810	11700616	6.9
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2018"	"2018"	783	11786558	6.6
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2019"	"2019"	721	11880517	6.1
	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	"2020 "	"2020"	816	12004382	6.8
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"1999"	"1999"	4089	14112467	29.0
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2000"	"2000"	4007	14446309	27.7
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2001"	"2001"	4146	14981593	27.7
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2002"	"2002"	4176	15057598	27.7
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2003"	"2003"	4152	15250861	27.2
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2004"	"2004"	4206	15435849	27.2
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2005"	"2005"	4268	15632708	27.3
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2006"	"2006"	4235	15803164	26.8
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2007"	"2007"	4240	15902406	26.7
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2008"	"2008"	4406	15937153	27.6
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2009"	"2009"	4091	15919221	25.7
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2010"	"2010"	4199	15839099	26.5
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2011"	"2011"	4084	15535056	26.3
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2012"	"2012"	4083	15207982	26.8
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2013"	"2013"	3926	14843650	26.4
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2014"	"2014"	3969	14522228	27.3
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2015"	"2015"	3895	14242059	27.3
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2016"	"2016"	3613	13942468	25.9
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2017"	"2017"	3442	13577849	25.4
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2018"	"2018"	3335	13153739	25.4
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2019"	"2019"	2982	12734557	23.4
	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	"2020 "	"2020"	3196	12415181	25.7
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"1999"	"1999"	10899	9721783	112.1
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2000"	"2000"	10416	9879258	105.4
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2001"	"2001"	10109	10148279	99.6
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2002"	"2002"	10138	10779132	94.1
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2003"	"2003"	10165	11256350	90.3
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2004"	"2004"	9816	11714590	83.8
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2005"	"2005"	9829	12166744	80.8
	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	"2006"	"2006"	9833	12603185	78.0
