Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I469	White	Female	F	40-44 years	40-44	2016	2016	47	5734030	0.819667842686557
I250	White	Female	F	40-44 years	40-44	2016	2016	139	5734030	2.42412404539216
I251	White	Female	F	40-44 years	40-44	2016	2016	134	5734030	2.33692533872338
I201	White	Female	F	40-44 years	40-44	2017	2017	1	5643966	0.0177180372808766
I258	White	Female	F	40-44 years	40-44	2017	2017	1	5643966	0.0177180372808766
I214	White	Female	F	40-44 years	40-44	2017	2017	2	5643966	0.0354360745617532
I259	White	Female	F	40-44 years	40-44	2017	2017	12	5643966	0.212616447370519
I219	White	Female	F	40-44 years	40-44	2017	2017	188	5643966	3.3309910088048
I461	White	Female	F	40-44 years	40-44	2017	2017	5	5643966	0.088590186404383
I248	White	Female	F	40-44 years	40-44	2017	2017	3	5643966	0.0531541118426298
I249	White	Female	F	40-44 years	40-44	2017	2017	2	5643966	0.0354360745617532
I469	White	Female	F	40-44 years	40-44	2017	2017	46	5643966	0.815029714920324
I250	White	Female	F	40-44 years	40-44	2017	2017	131	5643966	2.32106288379484
I251	White	Female	F	40-44 years	40-44	2017	2017	145	5643966	2.56911540572711
I255	White	Female	F	40-44 years	40-44	2017	2017	8	5643966	0.141744298247013
I249	White	Female	F	40-44 years	40-44	2018	2018	4	5645389	0.0708542847977349
I250	White	Female	F	40-44 years	40-44	2018	2018	114	5645389	2.01934711673545
I214	White	Female	F	40-44 years	40-44	2018	2018	6	5645389	0.106281427196602
I251	White	Female	F	40-44 years	40-44	2018	2018	121	5645389	2.14334211513148
I219	White	Female	F	40-44 years	40-44	2018	2018	205	5645389	3.63128209588392
I255	White	Female	F	40-44 years	40-44	2018	2018	4	5645389	0.0708542847977349
I248	White	Female	F	40-44 years	40-44	2018	2018	4	5645389	0.0708542847977349
I258	White	Female	F	40-44 years	40-44	2018	2018	3	5645389	0.0531407135983012
I461	White	Female	F	40-44 years	40-44	2018	2018	6	5645389	0.106281427196602
I259	White	Female	F	40-44 years	40-44	2018	2018	16	5645389	0.28341713919094
I469	White	Female	F	40-44 years	40-44	2018	2018	57	5645389	1.00967355836772
I200	White	Female	F	40-44 years	40-44	2019	2019	1	5698602	0.0175481635671345
I213	White	Female	F	40-44 years	40-44	2019	2019	1	5698602	0.0175481635671345
I255	White	Female	F	40-44 years	40-44	2019	2019	3	5698602	0.0526444907014036
I214	White	Female	F	40-44 years	40-44	2019	2019	4	5698602	0.0701926542685381
I258	White	Female	F	40-44 years	40-44	2019	2019	1	5698602	0.0175481635671345
I219	White	Female	F	40-44 years	40-44	2019	2019	179	5698602	3.14112127851708
I259	White	Female	F	40-44 years	40-44	2019	2019	7	5698602	0.122837144969942
I248	White	Female	F	40-44 years	40-44	2019	2019	7	5698602	0.122837144969942
I460	White	Female	F	40-44 years	40-44	2019	2019	1	5698602	0.0175481635671345
I249	White	Female	F	40-44 years	40-44	2019	2019	6	5698602	0.105288981402807
I254	White	Female	F	40-44 years	40-44	2019	2019	2	5698602	0.0350963271342691
I250	White	Female	F	40-44 years	40-44	2019	2019	127	5698602	2.22861677302609
I469	White	Female	F	40-44 years	40-44	2019	2019	40	5698602	0.701926542685381
I251	White	Female	F	40-44 years	40-44	2019	2019	103	5698602	1.80746084741486
I461	White	Female	F	40-44 years	40-44	2019	2019	7	5698602	0.122837144969942
I201	White	Female	F	40-44 years	40-44	2020	2020	1	5799848	0.0172418311652305
I254	White	Female	F	40-44 years	40-44	2020	2020	1	5799848	0.0172418311652305
I258	White	Female	F	40-44 years	40-44	2020	2020	4	5799848	0.0689673246609221
I214	White	Female	F	40-44 years	40-44	2020	2020	8	5799848	0.137934649321844
I255	White	Female	F	40-44 years	40-44	2020	2020	9	5799848	0.155176480487075
I219	White	Female	F	40-44 years	40-44	2020	2020	208	5799848	3.58630088236795
I461	White	Female	F	40-44 years	40-44	2020	2020	4	5799848	0.0689673246609221
I248	White	Female	F	40-44 years	40-44	2020	2020	3	5799848	0.0517254934956916
I259	White	Female	F	40-44 years	40-44	2020	2020	8	5799848	0.137934649321844
I249	White	Female	F	40-44 years	40-44	2020	2020	6	5799848	0.103450986991383
I250	White	Female	F	40-44 years	40-44	2020	2020	132	5799848	2.27592171381043
I469	White	Female	F	40-44 years	40-44	2020	2020	45	5799848	0.775882402435374
I251	White	Female	F	40-44 years	40-44	2020	2020	126	5799848	2.17247072681905
I219	White	Female	F	40-44 years	40-44	2021	2021	200	5897471	3.39128416231296
I253	White	Female	F	40-44 years	40-44	2021	2021	1	5897471	0.0169564208115648
I214	White	Female	F	40-44 years	40-44	2021	2021	9	5897471	0.152607787304083
I255	White	Female	F	40-44 years	40-44	2021	2021	11	5897471	0.186520628927213
I249	White	Female	F	40-44 years	40-44	2021	2021	5	5897471	0.0847821040578241
I258	White	Female	F	40-44 years	40-44	2021	2021	2	5897471	0.0339128416231296
I248	White	Female	F	40-44 years	40-44	2021	2021	5	5897471	0.0847821040578241
I259	White	Female	F	40-44 years	40-44	2021	2021	8	5897471	0.135651366492519
I251	White	Female	F	40-44 years	40-44	2021	2021	119	5897471	2.01781407657621
I461	White	Female	F	40-44 years	40-44	2021	2021	9	5897471	0.152607787304083
I250	White	Female	F	40-44 years	40-44	2021	2021	142	5897471	2.4078117552422
I469	White	Female	F	40-44 years	40-44	2021	2021	52	5897471	0.881733882201371
	White	Female	F	40-44 years	40-44	2022	2022	563	5985369	9.40627052400612
I219	White	Female	F	45-49 years	45-49	1999	1999	639	7455738	8.57058013572902
I249	White	Female	F	45-49 years	45-49	1999	1999	3	7455738	0.0402374654259578
I254	White	Female	F	45-49 years	45-49	1999	1999	2	7455738	0.0268249769506386
I248	White	Female	F	45-49 years	45-49	1999	1999	11	7455738	0.147537373228512
I255	White	Female	F	45-49 years	45-49	1999	1999	19	7455738	0.254837281031066
I251	White	Female	F	45-49 years	45-49	1999	1999	419	7455738	5.61983267115878
I258	White	Female	F	45-49 years	45-49	1999	1999	2	7455738	0.0268249769506386
I250	White	Female	F	45-49 years	45-49	1999	1999	207	7455738	2.77638511439109
I259	White	Female	F	45-49 years	45-49	1999	1999	34	7455738	0.456024608160855
I253	White	Female	F	45-49 years	45-49	1999	1999	1	7455738	0.0134124884753193
I461	White	Female	F	45-49 years	45-49	1999	1999	16	7455738	0.214599815605108
I252	White	Female	F	45-49 years	45-49	1999	1999	2	7455738	0.0268249769506386
I469	White	Female	F	45-49 years	45-49	1999	1999	76	7455738	1.01934912412427
I252	White	Female	F	45-49 years	45-49	2000	2000	3	7573110	0.0396138442462872
I248	White	Female	F	45-49 years	45-49	2000	2000	6	7573110	0.0792276884925744
I214	White	Female	F	45-49 years	45-49	2000	2000	2	7573110	0.0264092294975248
I255	White	Female	F	45-49 years	45-49	2000	2000	14	7573110	0.184864606482674
I253	White	Female	F	45-49 years	45-49	2000	2000	1	7573110	0.0132046147487624
I258	White	Female	F	45-49 years	45-49	2000	2000	4	7573110	0.0528184589950496
I219	White	Female	F	45-49 years	45-49	2000	2000	606	7573110	8.00199653775001
I259	White	Female	F	45-49 years	45-49	2000	2000	38	7573110	0.501775360452971
I250	White	Female	F	45-49 years	45-49	2000	2000	214	7573110	2.82578755623515
I461	White	Female	F	45-49 years	45-49	2000	2000	21	7573110	0.27729690972401
I251	White	Female	F	45-49 years	45-49	2000	2000	402	7573110	5.30825512900248
I469	White	Female	F	45-49 years	45-49	2000	2000	50	7573110	0.66023073743812
I213	White	Female	F	45-49 years	45-49	2001	2001	1	7733075	0.0129314664606253
I210	White	Female	F	45-49 years	45-49	2001	2001	1	7733075	0.0129314664606253
I252	White	Female	F	45-49 years	45-49	2001	2001	4	7733075	0.0517258658425012
I253	White	Female	F	45-49 years	45-49	2001	2001	1	7733075	0.0129314664606253
I219	White	Female	F	45-49 years	45-49	2001	2001	631	7733075	8.15975533665456
I255	White	Female	F	45-49 years	45-49	2001	2001	23	7733075	0.297423728594382
I248	White	Female	F	45-49 years	45-49	2001	2001	14	7733075	0.181040530448754
I258	White	Female	F	45-49 years	45-49	2001	2001	3	7733075	0.0387943993818759
I249	White	Female	F	45-49 years	45-49	2001	2001	5	7733075	0.0646573323031265
I259	White	Female	F	45-49 years	45-49	2001	2001	24	7733075	0.310355195055007
I250	White	Female	F	45-49 years	45-49	2001	2001	202	7733075	2.61215622504631
I461	White	Female	F	45-49 years	45-49	2001	2001	13	7733075	0.168109063988129
I251	White	Female	F	45-49 years	45-49	2001	2001	465	7733075	6.01313190419077
I469	White	Female	F	45-49 years	45-49	2001	2001	64	7733075	0.827613853480019
I201	White	Female	F	45-49 years	45-49	2002	2002	1	7879024	0.0126919273250088
I209	White	Female	F	45-49 years	45-49	2002	2002	1	7879024	0.0126919273250088
I213	White	Female	F	45-49 years	45-49	2002	2002	1	7879024	0.0126919273250088
I214	White	Female	F	45-49 years	45-49	2002	2002	1	7879024	0.0126919273250088
I255	White	Female	F	45-49 years	45-49	2002	2002	14	7879024	0.177686982550123
I219	White	Female	F	45-49 years	45-49	2002	2002	653	7879024	8.28782854323073
I258	White	Female	F	45-49 years	45-49	2002	2002	5	7879024	0.0634596366250439
I248	White	Female	F	45-49 years	45-49	2002	2002	22	7879024	0.279222401150193
I249	White	Female	F	45-49 years	45-49	2002	2002	3	7879024	0.0380757819750263
I252	White	Female	F	45-49 years	45-49	2002	2002	4	7879024	0.0507677093000351
I250	White	Female	F	45-49 years	45-49	2002	2002	280	7879024	3.55373965100246
I253	White	Female	F	45-49 years	45-49	2002	2002	2	7879024	0.0253838546500176
I251	White	Female	F	45-49 years	45-49	2002	2002	462	7879024	5.86367042415406
I259	White	Female	F	45-49 years	45-49	2002	2002	39	7879024	0.494985165675343
I461	White	Female	F	45-49 years	45-49	2002	2002	15	7879024	0.190378909875132
I469	White	Female	F	45-49 years	45-49	2002	2002	63	7879024	0.799591421475553
I201	White	Female	F	45-49 years	45-49	2003	2003	1	7989220	0.0125168664775785
I214	White	Female	F	45-49 years	45-49	2003	2003	1	7989220	0.0125168664775785
I253	White	Female	F	45-49 years	45-49	2003	2003	2	7989220	0.0250337329551571
I219	White	Female	F	45-49 years	45-49	2003	2003	644	7989220	8.06086201156058
I255	White	Female	F	45-49 years	45-49	2003	2003	22	7989220	0.275371062506728
I248	White	Female	F	45-49 years	45-49	2003	2003	17	7989220	0.212786730118835
I258	White	Female	F	45-49 years	45-49	2003	2003	2	7989220	0.0250337329551571
I249	White	Female	F	45-49 years	45-49	2003	2003	3	7989220	0.0375505994327356
I259	White	Female	F	45-49 years	45-49	2003	2003	44	7989220	0.550742125013456
I250	White	Female	F	45-49 years	45-49	2003	2003	262	7989220	3.27941901712558
I461	White	Female	F	45-49 years	45-49	2003	2003	23	7989220	0.287887928984306
I251	White	Female	F	45-49 years	45-49	2003	2003	537	7989220	6.72155729845967
I469	White	Female	F	45-49 years	45-49	2003	2003	78	7989220	0.976315585251126
I200	White	Female	F	45-49 years	45-49	2004	2004	1	8044996	0.0124300869758046
I201	White	Female	F	45-49 years	45-49	2004	2004	1	8044996	0.0124300869758046
I252	White	Female	F	45-49 years	45-49	2004	2004	4	8044996	0.0497203479032183
I210	White	Female	F	45-49 years	45-49	2004	2004	1	8044996	0.0124300869758046
I255	White	Female	F	45-49 years	45-49	2004	2004	16	8044996	0.198881391612873
I219	White	Female	F	45-49 years	45-49	2004	2004	650	8044996	8.07955653427298
I258	White	Female	F	45-49 years	45-49	2004	2004	4	8044996	0.0497203479032183
I248	White	Female	F	45-49 years	45-49	2004	2004	11	8044996	0.13673095673385
I259	White	Female	F	45-49 years	45-49	2004	2004	49	8044996	0.609074261814425
I249	White	Female	F	45-49 years	45-49	2004	2004	4	8044996	0.0497203479032183
I461	White	Female	F	45-49 years	45-49	2004	2004	27	8044996	0.335612348346724
I250	White	Female	F	45-49 years	45-49	2004	2004	253	8044996	3.14481200487856
I469	White	Female	F	45-49 years	45-49	2004	2004	95	8044996	1.18085826270144
I251	White	Female	F	45-49 years	45-49	2004	2004	531	8044996	6.60037618415224
I200	White	Female	F	45-49 years	45-49	2005	2005	1	8092109	0.0123577178705823
I201	White	Female	F	45-49 years	45-49	2005	2005	1	8092109	0.0123577178705823
I209	White	Female	F	45-49 years	45-49	2005	2005	1	8092109	0.0123577178705823
I254	White	Female	F	45-49 years	45-49	2005	2005	1	8092109	0.0123577178705823
I219	White	Female	F	45-49 years	45-49	2005	2005	659	8092109	8.14373607671375
I255	White	Female	F	45-49 years	45-49	2005	2005	10	8092109	0.123577178705823
I248	White	Female	F	45-49 years	45-49	2005	2005	11	8092109	0.135934896576405
I258	White	Female	F	45-49 years	45-49	2005	2005	7	8092109	0.0865040250940762
I249	White	Female	F	45-49 years	45-49	2005	2005	8	8092109	0.0988617429646585
I259	White	Female	F	45-49 years	45-49	2005	2005	50	8092109	0.617885893529116
I250	White	Female	F	45-49 years	45-49	2005	2005	286	8092109	3.53430731098654
I461	White	Female	F	45-49 years	45-49	2005	2005	26	8092109	0.32130066463514
I251	White	Female	F	45-49 years	45-49	2005	2005	507	8092109	6.26536296038523
I469	White	Female	F	45-49 years	45-49	2005	2005	71	8092109	0.877397968811344
I252	White	Female	F	45-49 years	45-49	2005	2005	4	8092109	0.0494308714823293
I209	White	Female	F	45-49 years	45-49	2006	2006	1	8136683	0.0122900203928308
I254	White	Female	F	45-49 years	45-49	2006	2006	2	8136683	0.0245800407856617
I258	White	Female	F	45-49 years	45-49	2006	2006	12	8136683	0.14748024471397
I219	White	Female	F	45-49 years	45-49	2006	2006	657	8136683	8.07454339808986
I255	White	Female	F	45-49 years	45-49	2006	2006	17	8136683	0.208930346678124
I248	White	Female	F	45-49 years	45-49	2006	2006	15	8136683	0.184350305892463
I461	White	Female	F	45-49 years	45-49	2006	2006	22	8136683	0.270380448642278
I249	White	Female	F	45-49 years	45-49	2006	2006	8	8136683	0.0983201631426467
I259	White	Female	F	45-49 years	45-49	2006	2006	44	8136683	0.540760897284557
I250	White	Female	F	45-49 years	45-49	2006	2006	285	8136683	3.50265581195679
I251	White	Female	F	45-49 years	45-49	2006	2006	504	8136683	6.19417027798674
I469	White	Female	F	45-49 years	45-49	2006	2006	95	8136683	1.16755193731893
I253	White	Female	F	45-49 years	45-49	2006	2006	1	8136683	0.0122900203928308
I250	White	Female	F	45-49 years	45-49	2007	2007	308	8084577	3.80972313084531
I251	White	Female	F	45-49 years	45-49	2007	2007	490	8084577	6.06092316270845
I255	White	Female	F	45-49 years	45-49	2007	2007	11	8084577	0.136061540387333
I258	White	Female	F	45-49 years	45-49	2007	2007	2	8084577	0.0247384618886059
I219	White	Female	F	45-49 years	45-49	2007	2007	622	8084577	7.69366164735644
I259	White	Female	F	45-49 years	45-49	2007	2007	55	8084577	0.680307701936663
I248	White	Female	F	45-49 years	45-49	2007	2007	11	8084577	0.136061540387333
I461	White	Female	F	45-49 years	45-49	2007	2007	16	8084577	0.197907695108847
I249	White	Female	F	45-49 years	45-49	2007	2007	25	8084577	0.309230773607574
I469	White	Female	F	45-49 years	45-49	2007	2007	91	8084577	1.12560001593157
I201	White	Female	F	45-49 years	45-49	2008	2008	3	8001922	0.0374909927889824
I253	White	Female	F	45-49 years	45-49	2008	2008	1	8001922	0.0124969975963275
I248	White	Female	F	45-49 years	45-49	2008	2008	11	8001922	0.137466973559602
I255	White	Female	F	45-49 years	45-49	2008	2008	11	8001922	0.137466973559602
I219	White	Female	F	45-49 years	45-49	2008	2008	647	8001922	8.08555744482388
I258	White	Female	F	45-49 years	45-49	2008	2008	3	8001922	0.0374909927889824
I250	White	Female	F	45-49 years	45-49	2008	2008	303	8001922	3.78659027168723
I259	White	Female	F	45-49 years	45-49	2008	2008	40	8001922	0.499879903853099
I249	White	Female	F	45-49 years	45-49	2008	2008	22	8001922	0.274933947119205
I461	White	Female	F	45-49 years	45-49	2008	2008	27	8001922	0.337418935100842
I469	White	Female	F	45-49 years	45-49	2008	2008	87	8001922	1.08723879088049
I251	White	Female	F	45-49 years	45-49	2008	2008	489	8001922	6.11103182460414
I201	White	Female	F	45-49 years	45-49	2009	2009	1	7920775	0.0126250272227149
I209	White	Female	F	45-49 years	45-49	2009	2009	1	7920775	0.0126250272227149
I255	White	Female	F	45-49 years	45-49	2009	2009	19	7920775	0.239875517231584
I259	White	Female	F	45-49 years	45-49	2009	2009	42	7920775	0.530251143354028
I219	White	Female	F	45-49 years	45-49	2009	2009	596	7920775	7.52451622473811
I253	White	Female	F	45-49 years	45-49	2009	2009	2	7920775	0.0252500544454299
I248	White	Female	F	45-49 years	45-49	2009	2009	8	7920775	0.10100021778172
I469	White	Female	F	45-49 years	45-49	2009	2009	79	7920775	0.997377150594481
I249	White	Female	F	45-49 years	45-49	2009	2009	10	7920775	0.126250272227149
I258	White	Female	F	45-49 years	45-49	2009	2009	2	7920775	0.0252500544454299
I250	White	Female	F	45-49 years	45-49	2009	2009	275	7920775	3.47188248624661
I251	White	Female	F	45-49 years	45-49	2009	2009	434	7920775	5.47926181465829
I461	White	Female	F	45-49 years	45-49	2009	2009	16	7920775	0.202000435563439
I201	White	Female	F	45-49 years	45-49	2010	2010	1	7796240	0.0128266959457379
I254	White	Female	F	45-49 years	45-49	2010	2010	1	7796240	0.0128266959457379
I219	White	Female	F	45-49 years	45-49	2010	2010	566	7796240	7.25990990528768
I255	White	Female	F	45-49 years	45-49	2010	2010	16	7796240	0.205227135131807
I248	White	Female	F	45-49 years	45-49	2010	2010	13	7796240	0.166747047294593
I258	White	Female	F	45-49 years	45-49	2010	2010	4	7796240	0.0513067837829518
I249	White	Female	F	45-49 years	45-49	2010	2010	15	7796240	0.192400439186069
I259	White	Female	F	45-49 years	45-49	2010	2010	51	7796240	0.654161493232635
I250	White	Female	F	45-49 years	45-49	2010	2010	326	7796240	4.18150287831057
I461	White	Female	F	45-49 years	45-49	2010	2010	25	7796240	0.320667398643449
I251	White	Female	F	45-49 years	45-49	2010	2010	442	7796240	5.66939960801617
I469	White	Female	F	45-49 years	45-49	2010	2010	89	7796240	1.14157593917068
I253	White	Female	F	45-49 years	45-49	2010	2010	1	7796240	0.0128266959457379
I219	White	Female	F	45-49 years	45-49	2011	2011	520	7463157	6.96756077890362
I253	White	Female	F	45-49 years	45-49	2011	2011	2	7463157	0.0267983106880908
I201	White	Female	F	45-49 years	45-49	2011	2011	1	7463157	0.0133991553440454
I255	White	Female	F	45-49 years	45-49	2011	2011	22	7463157	0.294781417568999
I249	White	Female	F	45-49 years	45-49	2011	2011	20	7463157	0.267983106880908
I258	White	Female	F	45-49 years	45-49	2011	2011	6	7463157	0.0803949320642725
I248	White	Female	F	45-49 years	45-49	2011	2011	9	7463157	0.120592398096409
I259	White	Female	F	45-49 years	45-49	2011	2011	47	7463157	0.629760301170135
I251	White	Female	F	45-49 years	45-49	2011	2011	388	7463157	5.19887227348962
I461	White	Female	F	45-49 years	45-49	2011	2011	20	7463157	0.267983106880908
I250	White	Female	F	45-49 years	45-49	2011	2011	331	7463157	4.43512041887903
I469	White	Female	F	45-49 years	45-49	2011	2011	89	7463157	1.19252482562004
I200	White	Female	F	45-49 years	45-49	2012	2012	1	7198963	0.013890889562844
I248	White	Female	F	45-49 years	45-49	2012	2012	11	7198963	0.152799785191284
I258	White	Female	F	45-49 years	45-49	2012	2012	5	7198963	0.0694544478142199
I219	White	Female	F	45-49 years	45-49	2012	2012	582	7198963	8.0844977255752
I259	White	Female	F	45-49 years	45-49	2012	2012	33	7198963	0.458399355573851
I250	White	Female	F	45-49 years	45-49	2012	2012	313	7198963	4.34784843317017
I461	White	Female	F	45-49 years	45-49	2012	2012	16	7198963	0.222254233005504
I249	White	Female	F	45-49 years	45-49	2012	2012	8	7198963	0.111127116502752
I469	White	Female	F	45-49 years	45-49	2012	2012	87	7198963	1.20850739196743
I255	White	Female	F	45-49 years	45-49	2012	2012	23	7198963	0.319490459945412
I251	White	Female	F	45-49 years	45-49	2012	2012	378	7198963	5.25075625475503
I250	White	Female	F	45-49 years	45-49	2013	2013	285	6926729	4.11449617849926
I251	White	Female	F	45-49 years	45-49	2013	2013	311	6926729	4.48985372460796
I255	White	Female	F	45-49 years	45-49	2013	2013	10	6926729	0.144368286964886
I258	White	Female	F	45-49 years	45-49	2013	2013	7	6926729	0.10105780087542
I219	White	Female	F	45-49 years	45-49	2013	2013	511	6926729	7.37721946390569
I259	White	Female	F	45-49 years	45-49	2013	2013	30	6926729	0.433104860894659
I248	White	Female	F	45-49 years	45-49	2013	2013	9	6926729	0.129931458268398
I461	White	Female	F	45-49 years	45-49	2013	2013	16	6926729	0.230989259143818
I249	White	Female	F	45-49 years	45-49	2013	2013	9	6926729	0.129931458268398
I469	White	Female	F	45-49 years	45-49	2013	2013	86	6926729	1.24156726789802
I201	White	Female	F	45-49 years	45-49	2014	2014	1	6707094	0.0149095867748387
I209	White	Female	F	45-49 years	45-49	2014	2014	1	6707094	0.0149095867748387
I214	White	Female	F	45-49 years	45-49	2014	2014	1	6707094	0.0149095867748387
I258	White	Female	F	45-49 years	45-49	2014	2014	6	6707094	0.0894575206490322
I219	White	Female	F	45-49 years	45-49	2014	2014	466	6707094	6.94786743707483
I259	White	Female	F	45-49 years	45-49	2014	2014	32	6707094	0.477106776794838
I248	White	Female	F	45-49 years	45-49	2014	2014	12	6707094	0.178915041298064
I461	White	Female	F	45-49 years	45-49	2014	2014	11	6707094	0.164005454523226
I249	White	Female	F	45-49 years	45-49	2014	2014	5	6707094	0.0745479338741935
I469	White	Female	F	45-49 years	45-49	2014	2014	89	6707094	1.32695322296064
I250	White	Female	F	45-49 years	45-49	2014	2014	281	6707094	4.18959388372967
I251	White	Female	F	45-49 years	45-49	2014	2014	329	6707094	4.90525404892193
I255	White	Female	F	45-49 years	45-49	2014	2014	15	6707094	0.223643801622581
I219	White	Female	F	45-49 years	45-49	2015	2015	499	6607066	7.55252028661436
I249	White	Female	F	45-49 years	45-49	2015	2015	8	6607066	0.12108248956496
I248	White	Female	F	45-49 years	45-49	2015	2015	14	6607066	0.211894356738679
I214	White	Female	F	45-49 years	45-49	2015	2015	3	6607066	0.0454059335868599
I251	White	Female	F	45-49 years	45-49	2015	2015	330	6607066	4.99465269455459
I258	White	Female	F	45-49 years	45-49	2015	2015	6	6607066	0.0908118671737198
I250	White	Female	F	45-49 years	45-49	2015	2015	297	6607066	4.49518742509913
I259	White	Female	F	45-49 years	45-49	2015	2015	30	6607066	0.454059335868599
I255	White	Female	F	45-49 years	45-49	2015	2015	22	6607066	0.332976846303639
I461	White	Female	F	45-49 years	45-49	2015	2015	12	6607066	0.18162373434744
I253	White	Female	F	45-49 years	45-49	2015	2015	1	6607066	0.01513531119562
I469	White	Female	F	45-49 years	45-49	2015	2015	78	6607066	1.18055427325836
I213	White	Female	F	45-49 years	45-49	2016	2016	1	6587079	0.0151812358710135
I201	White	Female	F	45-49 years	45-49	2016	2016	1	6587079	0.0151812358710135
I219	White	Female	F	45-49 years	45-49	2016	2016	426	6587079	6.46720648105177
I253	White	Female	F	45-49 years	45-49	2016	2016	2	6587079	0.0303624717420271
I214	White	Female	F	45-49 years	45-49	2016	2016	7	6587079	0.106268651097095
I255	White	Female	F	45-49 years	45-49	2016	2016	23	6587079	0.349168425033311
I249	White	Female	F	45-49 years	45-49	2016	2016	6	6587079	0.0910874152260812
I258	White	Female	F	45-49 years	45-49	2016	2016	8	6587079	0.121449886968108
I248	White	Female	F	45-49 years	45-49	2016	2016	7	6587079	0.106268651097095
I259	White	Female	F	45-49 years	45-49	2016	2016	23	6587079	0.349168425033311
I251	White	Female	F	45-49 years	45-49	2016	2016	277	6587079	4.20520233627075
I461	White	Female	F	45-49 years	45-49	2016	2016	9	6587079	0.136631122839122
I250	White	Female	F	45-49 years	45-49	2016	2016	290	6587079	4.40255840259393
I469	White	Female	F	45-49 years	45-49	2016	2016	102	6587079	1.54848605884338
I250	White	Female	F	45-49 years	45-49	2017	2017	262	6488048	4.03819453863473
I251	White	Female	F	45-49 years	45-49	2017	2017	246	6488048	3.79158723856544
I214	White	Female	F	45-49 years	45-49	2017	2017	12	6488048	0.184955475051972
I255	White	Female	F	45-49 years	45-49	2017	2017	14	6488048	0.215781387560635
I219	White	Female	F	45-49 years	45-49	2017	2017	436	6488048	6.72004892688833
I258	White	Female	F	45-49 years	45-49	2017	2017	4	6488048	0.0616518250173242
I241	White	Female	F	45-49 years	45-49	2017	2017	1	6488048	0.015412956254331
I259	White	Female	F	45-49 years	45-49	2017	2017	15	6488048	0.231194343814966
I248	White	Female	F	45-49 years	45-49	2017	2017	12	6488048	0.184955475051972
I461	White	Female	F	45-49 years	45-49	2017	2017	13	6488048	0.200368431306304
I249	White	Female	F	45-49 years	45-49	2017	2017	10	6488048	0.15412956254331
I469	White	Female	F	45-49 years	45-49	2017	2017	86	6488048	1.32551423787247
I201	White	Female	F	45-49 years	45-49	2018	2018	2	6336597	0.031562682619709
I209	White	Female	F	45-49 years	45-49	2018	2018	1	6336597	0.0157813413098545
I255	White	Female	F	45-49 years	45-49	2018	2018	21	6336597	0.331408167506944
I214	White	Female	F	45-49 years	45-49	2018	2018	15	6336597	0.236720119647817
I258	White	Female	F	45-49 years	45-49	2018	2018	5	6336597	0.0789067065492724
I219	White	Female	F	45-49 years	45-49	2018	2018	416	6336597	6.56503798489947
I259	White	Female	F	45-49 years	45-49	2018	2018	11	6336597	0.173594754408399
I248	White	Female	F	45-49 years	45-49	2018	2018	5	6336597	0.0789067065492724
I461	White	Female	F	45-49 years	45-49	2018	2018	13	6336597	0.205157437028108
I249	White	Female	F	45-49 years	45-49	2018	2018	4	6336597	0.0631253652394179
I469	White	Female	F	45-49 years	45-49	2018	2018	72	6336597	1.13625657430952
I250	White	Female	F	45-49 years	45-49	2018	2018	295	6336597	4.65549568640707
I251	White	Female	F	45-49 years	45-49	2018	2018	283	6336597	4.46611959068882
I214	White	Female	F	45-49 years	45-49	2019	2019	16	6135180	0.260791044435534
I248	White	Female	F	45-49 years	45-49	2019	2019	8	6135180	0.130395522217767
I219	White	Female	F	45-49 years	45-49	2019	2019	394	6135180	6.42197946922503
I250	White	Female	F	45-49 years	45-49	2019	2019	250	6135180	4.07486006930522
I258	White	Female	F	45-49 years	45-49	2019	2019	7	6135180	0.114096081940546
I249	White	Female	F	45-49 years	45-49	2019	2019	8	6135180	0.130395522217767
I259	White	Female	F	45-49 years	45-49	2019	2019	8	6135180	0.130395522217767
I255	White	Female	F	45-49 years	45-49	2019	2019	16	6135180	0.260791044435534
I461	White	Female	F	45-49 years	45-49	2019	2019	18	6135180	0.293389924989976
I251	White	Female	F	45-49 years	45-49	2019	2019	257	6135180	4.18895615124577
I469	White	Female	F	45-49 years	45-49	2019	2019	73	6135180	1.18985914023712
I209	White	Female	F	45-49 years	45-49	2020	2020	1	5914090	0.0169087721018787
I219	White	Female	F	45-49 years	45-49	2020	2020	400	5914090	6.76350884075149
I253	White	Female	F	45-49 years	45-49	2020	2020	1	5914090	0.0169087721018787
I214	White	Female	F	45-49 years	45-49	2020	2020	14	5914090	0.236722809426302
I255	White	Female	F	45-49 years	45-49	2020	2020	11	5914090	0.185996493120666
I249	White	Female	F	45-49 years	45-49	2020	2020	9	5914090	0.152178948916909
I258	White	Female	F	45-49 years	45-49	2020	2020	5	5914090	0.0845438605093937
I248	White	Female	F	45-49 years	45-49	2020	2020	15	5914090	0.253631581528181
I259	White	Female	F	45-49 years	45-49	2020	2020	17	5914090	0.287449125731938
I251	White	Female	F	45-49 years	45-49	2020	2020	251	5914090	4.24410179757156
I461	White	Female	F	45-49 years	45-49	2020	2020	11	5914090	0.185996493120666
I250	White	Female	F	45-49 years	45-49	2020	2020	264	5914090	4.46391583489599
