Cause of death Code	Race	Gender	Gender Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
I229	White	Female	F	2009	2009	30	18101769	0.165729658797436	0.11181780079063	0.236589031712867	0.0302579575236634	0.0353371658724659	0.0238419858141527	0.0504459245128974	0.00645165428888376
I248	Black or African American	Female	F	2009	2009	133	9797633	1.35747072787887	1.1267637531886	1.58817770256913	0.117707640148093	1.47725714998574	1.22619204713427	1.72832225283721	0.128094440230342
I248	White	Female	F	2009	2009	556	60722361	0.915642921064943	0.839532378524606	0.991753463605281	0.0388319094593558	0.676618083643968	0.620375886763495	0.732860280524441	0.0286949984084045
I249	Black or African American	Female	F	2009	2009	112	9797633	1.14313324452957	0.931422004899077	1.35484448416007	0.108015938586987	1.23774540436841	1.00851174752238	1.46697906121445	0.116955947370425
I249	White	Female	F	2009	2009	987	60722361	1.62543086886888	1.52402432105065	1.72683741668712	0.0517380346011414	1.18677576442791	1.11273580640206	1.26081572245377	0.0377754887887025
I250	Black or African American	Female	F	2009	2009	3323	9797633	33.9163551033193	32.7631672098348	35.0695429968039	0.58836117014517	36.8086978914368	35.5571676295903	38.0602281532832	0.638535847880844
I250	White	Female	F	2009	2009	18873	60722361	31.0808072828393	30.6373744033167	31.524240162362	0.226241265062575	22.5011079342905	22.1800824540656	22.8221334145154	0.163788510318847
I251	Black or African American	Female	F	2009	2009	8083	9797633	82.4995179958261	80.7009734732804	84.2980625183719	0.917624756400879	92.5817892443445	90.5634444833324	94.6001340053566	1.02976773521025
I251	White	Female	F	2009	2009	69295	60722361	114.11776297697	113.268077155165	114.967448798775	0.433513174390165	79.0838362811375	78.4950023198937	79.6726702423813	0.300425490430502
I253	Black or African American	Female	F	2009	2009	6	3563533	0.168372230592505	0.0617892411828374	0.366475629663034	0.0687376753009774	0.0673057902419835	0.0246998789030031	0.146496436924896	0.0274774738046091
I253	White	Female	F	2009	2009	25	40413215	0.0618609531560407	0.0400333158349317	0.0913191390489472	0.0123721906312081	0.0328146262830151	0.0212359853990532	0.0484409513189868	0.00656292525660301
I254	White	Female	F	2009	2009	3	18130030	0.0165471320234991	0.00341234956588599	0.0483576695681143	0.0095534911280835	0.00487297898520656	0.0010049057263293	0.0142408912459474	0.0028134157288644
I255	Black or African American	Female	F	2009	2009	440	9797633	4.49088060350903	4.07125571198401	4.91050549503406	0.214094332410726	4.97605523126763	4.51109594577435	5.44101451676091	0.237224125251675
I255	White	Female	F	2009	2009	3756	60722361	6.18553023654663	5.98771022915761	6.38335024393565	0.100928575198481	4.33095519209361	4.19244651857045	4.46946386561678	0.070667690573042
I258	Black or African American	Female	F	2009	2009	97	8394626	1.15550115037883	0.937030547876701	1.40961896337014	0.117323366184463	1.06254445496676	0.861649174866194	1.29621923150305	0.107885043763449
I258	White	Female	F	2009	2009	673	60722361	1.10832317603724	1.02458664717828	1.1920597048962	0.0427227188055907	0.789484412253283	0.729836932439035	0.849131892067531	0.0304323876603305
I259	Black or African American	Female	F	2009	2009	488	9797633	4.98079485116456	4.53887367298434	5.42271602934478	0.225469988867459	5.52654303829256	5.03620033522482	6.01688574136031	0.250174848503952
I259	White	Female	F	2009	2009	3776	60722361	6.21846703226839	6.0201210467976	6.41681301773918	0.101196931362647	4.38935070687095	4.24934673370305	4.52935468003886	0.0714305985550549
I461	Black or African American	Female	F	2009	2009	181	8394626	2.1561413218409	1.84202246613173	2.47026017755007	0.160264722300597	2.03620208906291	1.73955665876108	2.33284751936475	0.151349709337671
I461	White	Female	F	2009	2009	1019	60722361	1.6781297420237	1.5750924315639	1.7811670524835	0.0525700563570391	1.25698996798691	1.17981067586607	1.33416926010775	0.0393771898575715
I469	Black or African American	Female	F	2009	2009	1192	9797633	12.166203816779	11.4755299378289	12.8568776957291	0.352384632117412	13.2731568714612	12.5196414051428	14.0266723377797	0.38444666648901
I469	White	Female	F	2009	2009	5325	60722361	8.76942186091875	8.53388047396675	9.00496324787074	0.120174177016325	6.48930823540795	6.31500932649825	6.66360714431765	0.088928014749847
I200	White	Male	M	2009	2009	14	26736522	0.0523628316353189	0.0286272836833452	0.0878559298026871	0.0139945554129065	0.0249089351869713	0.0136179639560691	0.0417929587247561	0.00665719295278605
I201	Black or African American	Male	M	2009	2009	2	1229480	0.16267039724111	0.0196993851058984	0.587620782769952	0.115025340987498	0.0201322357186519	0.00243801374552875	0.0727244803759151	0.0142356403971048
I201	White	Male	M	2009	2009	3	13097307	0.0229054720943779	0.0047235664553026	0.0669394097580518	0.0132244804796045	0.00385657402571162	0.00079530269558225	0.0112705290642201	0.00222659405189432
I209	Black or African American	Male	M	2009	2009	5	1431550	0.349271768362963	0.113408543187454	0.815085047675596	0.156199083336229	0.0951491972338608	0.0308949443418346	0.222046827108744	0.0425520146038895
I209	White	Male	M	2009	2009	42	42657862	0.0984578176937232	0.0709595337900432	0.133086416754783	0.0151923711000984	0.0758154302221053	0.0546409387153735	0.102480475185522	0.0116985748620881
I211	White	Male	M	2009	2009	1	7036638	0.0142113321731202	0.000359830930623403	0.0791804267890433	0.0142113321731202	0.00134711712950898	3.41090057191674e-05	0.00750565168345742	0.00134711712950898
I213	White	Male	M	2009	2009	9	28364451	0.0317298579126386	0.0145087948291331	0.060233106574141	0.0105766193042129	0.0149014229214305	0.00681382464505332	0.0282875201459808	0.00496714097381017
I214	Black or African American	Male	M	2009	2009	6	1577098	0.380445603253571	0.139615927481995	0.828070291129657	0.155316267142763	0.115811427331538	0.042500477602128	0.25207283650128	0.0472798172242805
I214	White	Male	M	2009	2009	47	42417936	0.110802185188831	0.0814130135893458	0.147343637842256	0.016162159800517	0.0850544310442952	0.0624945937541063	0.113104531858393	0.0124064638611344
I219	Black or African American	Male	M	2009	2009	6554	8075023	81.163855508523	79.1988420832932	83.1288689337528	1.00255787001519	110.252941731087	107.583668452788	112.922215009387	1.36187412158137
I219	White	Male	M	2009	2009	56536	55745877	101.417365808058	100.581366614896	102.25336500122	0.426530200593024	99.4834647614456	98.6634070167891	100.303522506102	0.418396808498225
I220	White	Male	M	2009	2009	2	9324054	0.0214498972228175	0.00259758255368319	0.0774843217338724	0.0151673677820087	0.00358622411539054	0.000434291740373794	0.0129546608209899	0.00253584339084738
I229	Black or African American	Male	M	2009	2009	3	2415061	0.124220464824698	0.0256167442561492	0.363024370812994	0.0717187188053998	0.0492148249224339	0.0101490811955043	0.143826388649819	0.0284141924170875
I229	White	Male	M	2009	2009	28	34813975	0.0804274720137531	0.0534432508784188	0.116240216752037	0.0151993635375713	0.050989929631309	0.0338822983407085	0.0736947254975383	0.00963619094093764
I241	White	Male	M	2009	2009	2	4084259	0.0489684909796367	0.005930084257634	0.176890838705381	0.0346259520361734	0.00401619883602718	0.000486361679042892	0.0145078757033344	0.00283988143154834
I248	Black or African American	Male	M	2009	2009	177	8075023	2.19194422108767	1.86902125228034	2.51486718989499	0.16475661673843	2.78278661323462	2.37281919432964	3.1927540321396	0.209167050461725
I248	White	Male	M	2009	2009	614	55745877	1.10142674766781	1.0143048142592	1.18854868107643	0.0444499660248017	1.05890155081055	0.975143324862854	1.14265977675824	0.0427337887488221
I249	Black or African American	Male	M	2009	2009	121	8075023	1.49844774435937	1.23145160081897	1.76544388789976	0.136222522214488	2.07460331746978	1.70494672635699	2.44425990858258	0.188600301588162
I249	White	Male	M	2009	2009	1046	55745877	1.87637195123865	1.76265920153183	1.99008470094547	0.0580167090340914	1.8194565080038	1.70919297397447	1.92972004203313	0.0562569051170039
I250	Black or African American	Male	M	2009	2009	4908	8075023	60.7800126389733	59.0795598436934	62.4804654342532	0.867577956775454	76.8615959847759	74.7112259853762	79.0119659841757	1.09712755071416
I250	White	Male	M	2009	2009	24742	55745877	44.3835514508095	43.8305061322777	44.9365967693414	0.282165978842784	42.6008787929814	42.0700466308027	43.1317109551601	0.270832735805444
I251	Black or African American	Male	M	2009	2009	7623	8075023	94.4022078946401	92.2829917041765	96.5214240851036	1.08123275023652	138.561576780377	135.4510357937	141.672117767055	1.58701070748857
I251	White	Male	M	2009	2009	76178	55745877	136.652258605601	135.681842261801	137.622674949401	0.495110379489813	139.345429722306	138.355888211495	140.334971233118	0.504868117760877
I253	Black or African American	Male	M	2009	2009	2	836228	0.239169221791186	0.0289633927589126	0.863960546645173	0.169118178579657	0.0316855792666568	0.00383712364919214	0.114459085408115	0.0224050879652769
I253	White	Male	M	2009	2009	27	33773160	0.0799451398684636	0.0526846466247162	0.116316181251621	0.0153854493411532	0.0491447033795098	0.0323868509741308	0.0715030861820178	0.00945790257513477
I254	White	Male	M	2009	2009	2	4831885	0.0413917135858987	0.00501253651525233	0.149520942654885	0.0292683613615203	0.00387048790326558	0.000468716085085461	0.0139815182724824	0.00273684824289959
I255	Black or African American	Male	M	2009	2009	529	8075023	6.55106493195128	5.992800268185	7.10932959571756	0.284828910084838	9.57875198744072	8.76247573111969	10.3950282437618	0.416467477714814
I255	White	Male	M	2009	2009	6689	55745877	11.9990936728828	11.7115366907442	12.2866506550213	0.146712745989034	12.3201345565606	12.0248838643662	12.6153852487551	0.150638108262484
I258	Black or African American	Male	M	2009	2009	101	6830724	1.47861339442203	1.19024343221309	1.76698335663097	0.147127531739255	1.86115466134431	1.49817871280934	2.22413060987929	0.185191810477027
I258	White	Male	M	2009	2009	714	55745877	1.28081221145736	1.18686315451405	1.37476126840067	0.0479331923180162	1.27451376868305	1.18102670980125	1.36800082756485	0.0476974790213249
I259	Black or African American	Male	M	2009	2009	548	8075023	6.78635837941267	6.21815660896544	7.35456014985989	0.289898862473076	9.0990974091794	8.33725682129477	9.86093799706403	0.388694177492158
I259	White	Male	M	2009	2009	4836	55745877	8.67508102886246	8.43057674916192	8.91958530856299	0.124747081479864	8.68937734738315	8.44447013068979	8.93428456407651	0.124952661578244
I461	Black or African American	Male	M	2009	2009	194	8075023	2.40246993723733	2.06439485035175	2.74054502412291	0.172487289227339	3.07557590127864	2.6427814783675	3.50837032418977	0.22081348107711
I461	White	Male	M	2009	2009	1245	55745877	2.23334902417985	2.10929010452852	2.35740794383118	0.0632953671690459	2.16002823713454	2.04004216840367	2.28001430586542	0.0612173820055489
I469	Black or African American	Male	M	2009	2009	1117	8075023	13.8327779375984	13.0215574881841	14.6439983870127	0.413887984395051	18.4648646950254	17.3819964596033	19.5477329304475	0.552483793582695
I469	White	Male	M	2009	2009	5029	55745877	9.02129497397628	8.77195946256673	9.27063048538584	0.127211995617121	8.86117234913252	8.61626239488176	9.10608230338328	0.124954058291206
I200	Black or African American	Female	F	2010	2010	2	1194067	0.167494788818383	0.0202836189259062	0.605048125440197	0.118436700986887	0.0158771251260672	0.00192271985276673	0.0573535741778974	0.0112268228423894
I200	White	Female	F	2010	2010	14	14988333	0.0934059845080837	0.0510659857904145	0.156719362987198	0.0249637994216831	0.0151161490784748	0.00826414986269296	0.0253623284083374	0.00403996077564652
I201	White	Female	F	2010	2010	11	44222568	0.0248741773657287	0.0124171893409718	0.0445068680769511	0.00749984666280664	0.0172733002627459	0.00862283149116275	0.030906770694126	0.00520809598751595
I209	Black or African American	Female	F	2010	2010	4	275593	1.45141567456358	0.395467228848338	3.71620469315258	0.725707837281789	0.0433054876956426	0.0117994462324317	0.110879370695923	0.0216527438478213
I209	White	Female	F	2010	2010	50	21227927	0.23553877870411	0.174821592329764	0.310529615067924	0.0333102135308147	0.0569703798482622	0.0422845553309772	0.075108609384352	0.00805682838349593
I210	White	Female	F	2010	2010	1	3909774	0.025576925929734	0.000647607764540866	0.142505423587143	0.0255769259297341	0.00159435191254707	4.03689904256917e-05	0.00888315489002373	0.00159435191254707
I213	White	Female	F	2010	2010	3	14864751	0.0201819727757296	0.00416192642581097	0.0589802008792478	0.0116520674148452	0.00341319064520826	0.000703868174854846	0.00997477660536951	0.0019706065378065
I214	Black or African American	Female	F	2010	2010	4	3015002	0.132669895409688	0.0361485664022777	0.339688000206965	0.066334947704844	0.0431801311637651	0.0117652903381911	0.110558407831704	0.0215900655818825
I214	White	Female	F	2010	2010	53	32942675	0.160885538287343	0.1205145301649	0.21044150179061	0.0220993282703378	0.058695861241542	0.0439673087802019	0.0767753604211618	0.00806249660159221
I219	Black or African American	Female	F	2010	2010	6192	9921320	62.4110501425214	60.8565094756385	63.9655908094042	0.793132993307584	68.4984104526155	66.7922452074825	70.2045756977486	0.870492472006651
I219	White	Female	F	2010	2010	44051	60881845	72.3549031735159	71.6792152573899	73.0305910896418	0.344738732717297	52.5014724277641	52.0111862281795	52.9917586273487	0.250146020196243
I229	Black or African American	Female	F	2010	2010	4	553295	0.722941649572109	0.196979911258913	1.85101979956443	0.361470824786054	0.0450118864211183	0.0122643886931621	0.115248433992631	0.0225059432105591
I229	White	Female	F	2010	2010	26	32324511	0.0804343180937834	0.0525421096084021	0.117854775900554	0.0157744675970281	0.0307580463117582	0.0200920785922298	0.0450676121973774	0.00603214916706329
I248	Black or African American	Female	F	2010	2010	110	8537169	1.28848333680638	1.04769328773818	1.52927338587458	0.122852065851121	1.14546001837894	0.931397976478762	1.35952206027911	0.109215327500088
I248	White	Female	F	2010	2010	628	60881845	1.03150619039223	0.950829497335905	1.11218288344855	0.0411615780899599	0.746729824944796	0.68832620755093	0.805133442338662	0.0297977639764622
I249	Black or African American	Female	F	2010	2010	136	9921320	1.37078533904763	1.14039934779048	1.60117133030477	0.117543873090381	1.54532615064583	1.28560532719474	1.80504697409692	0.132510624209739
I249	White	Female	F	2010	2010	1019	60881845	1.67373377071605	1.57096637327254	1.77650116815955	0.0524323456344412	1.21264699488342	1.13819036512411	1.28710362464273	0.0379880764078104
I250	Black or African American	Female	F	2010	2010	3373	9921320	33.9974922691739	32.8501452690717	35.144839269276	0.585381122501103	36.2040052778218	34.9821929006526	37.4258176549911	0.623373661821034
I250	White	Female	F	2010	2010	18460	60881845	30.3210259150326	29.883620540927	30.7584312891383	0.223166007196777	21.7950640923598	21.4806526278635	22.1094755568561	0.160414012498117
I251	Black or African American	Female	F	2010	2010	7902	9921320	79.6466599202525	77.8905361291971	81.402783711308	0.895981526048694	88.1049747171998	86.1623541180921	90.0475953163076	0.991132958728447
I251	White	Female	F	2010	2010	67318	60881845	110.571550517235	109.73626708244	111.406833952031	0.426165017752938	75.8267254059644	75.2539125318559	76.3995382800729	0.292251466381878
I253	Black or African American	Female	F	2010	2010	7	4220138	0.165871353022105	0.0666885774825373	0.341758018339685	0.0626934785323274	0.0790647640864114	0.0317879884009417	0.16290345862836	0.0298836718915194
I253	White	Female	F	2010	2010	31	48163610	0.0643639461410804	0.0437320832055571	0.0913594724315723	0.0115601059863038	0.0371748882187525	0.0252584778002314	0.0527667798354617	0.00667680702634065
I254	White	Female	F	2010	2010	6	36372020	0.0164961968018273	0.0060537743023346	0.0359052920349213	0.00673454414350145	0.00981278683347589	0.00360109651214898	0.021358315566007	0.00400605344945284
I255	Black or African American	Female	F	2010	2010	367	9921320	3.69910455463588	3.32064485009143	4.07756425918032	0.193091685992066	4.11765416708823	3.69637216316665	4.53893617100981	0.214939797919171
I255	White	Female	F	2010	2010	3596	60881845	5.90652270804211	5.71346901772042	6.0995763983638	0.0984967807763707	4.09485968804537	3.96101989546312	4.22869948062761	0.0682856084603284
I258	Black or African American	Female	F	2010	2010	89	9921320	0.897058052759109	0.720409381009785	1.10391066914483	0.0950879634167289	0.987564744250695	0.793093494812848	1.21528729862746	0.104681653527476
I258	White	Female	F	2010	2010	598	60881845	0.982230416965846	0.903504295078937	1.06095653885275	0.0401663887178106	0.681528472515957	0.626903719840887	0.736153225191026	0.0278697717729948
I259	Black or African American	Female	F	2010	2010	507	9921320	5.11020710953784	4.6653806693378	5.55503354973789	0.226952265408186	5.63983276312459	5.14890418086383	6.13076134538536	0.250473766459573
I259	White	Female	F	2010	2010	3900	60881845	6.40585054542943	6.20480216923681	6.60689892162205	0.102575702139093	4.48696492588445	4.34614100156952	4.62778885019938	0.0718489409770057
I461	Black or African American	Female	F	2010	2010	222	9921320	2.23760547991598	1.94325611637894	2.53195484345301	0.150178246702569	2.39531145016318	2.08021640451868	2.71040649580767	0.16076277839005
I461	White	Female	F	2010	2010	1078	60881845	1.77064279178793	1.66494214453459	1.87634343904127	0.0539289016598692	1.33795061520996	1.25808004691882	1.41782118350109	0.040750289944456
I469	Black or African American	Female	F	2010	2010	1176	9921320	11.8532614611765	11.175791139264	12.530731783089	0.345648123424751	12.7354063080807	12.0075172085716	13.4632954075899	0.371371989545476
I469	White	Female	F	2010	2010	5205	60881845	8.54934668947697	8.31708443716554	8.7816089417884	0.118501149138485	6.30221405402664	6.13100021934396	6.47342788870931	0.0873539972870784
I200	Black or African American	Male	M	2010	2010	1	107218	0.93267921431103	0.0236154377063553	5.19655281762391	0.93267921431103	0.0278280915296527	0.000704607277530807	0.155048107890274	0.0278280915296527
I200	White	Male	M	2010	2010	13	27103042	0.0479650955785701	0.0255394947917654	0.0820217523922222	0.0133031239646974	0.0238095650484801	0.0126776410057137	0.0407150705198523	0.00660358520221462
I201	White	Male	M	2010	2010	6	26819262	0.0223719802580697	0.00821006931510643	0.0486944047901094	0.00913332269464826	0.0127238545918937	0.00466940015813315	0.027694487427624	0.00519449188525138
I209	Black or African American	Male	M	2010	2010	1	107218	0.93267921431103	0.0236154377063553	5.19655281762391	0.93267921431103	0.0278280915296527	0.000704607277530807	0.155048107890274	0.0278280915296527
I209	White	Male	M	2010	2010	38	35431292	0.107249828767181	0.0758964138253835	0.147208969969258	0.0173982196386431	0.068115138806456	0.0482023591277767	0.0934934772229654	0.0110497346177024
I210	White	Male	M	2010	2010	2	8045131	0.0248597567895414	0.00301051654721346	0.089801893841132	0.017578502604533	0.00327985594418988	0.000397190554841394	0.0118479548214349	0.00231920837945167
I211	White	Male	M	2010	2010	1	6107512	0.016373279332075	0.000414571432688139	0.0912260180577623	0.016373279332075	0.00261647492948608	6.62491452145875e-05	0.0145780563761218	0.00261647492948608
I212	White	Male	M	2010	2010	2	10492792	0.0190607037669288	0.00230825122617507	0.0688537426454275	0.0134779528877833	0.00357247286069349	0.000432626463429982	0.0129049866135975	0.00252611978540127
I213	Black or African American	Male	M	2010	2010	1	1329666	0.0752068564586896	0.00190423760553402	0.419025529719494	0.0752068564586896	0.0106344959768297	0.000269265438133328	0.0592515831643435	0.0106344959768297
I213	White	Male	M	2010	2010	8	30109606	0.0265695937701742	0.0114708907183973	0.0523527275647513	0.00939376996413102	0.0122701197517507	0.00529737880042331	0.0241770439588495	0.00433814244121694
I214	Black or African American	Male	M	2010	2010	2	383717	0.521217459742466	0.0631194343748127	1.8828146785261	0.368556400256724	0.0457632268524375	0.00554192677183018	0.165312334888134	0.0323594880363369
I214	White	Male	M	2010	2010	42	43566614	0.0964040951174218	0.0694793953920771	0.13031037941117	0.0148754748266823	0.0761548987442793	0.0548855970739895	0.10293933818163	0.0117509559922662
I219	Black or African American	Male	M	2010	2010	6307	8189470	77.0135307901488	75.1128390363193	78.9142225439784	0.969740690729359	102.931588796217	100.391240106496	105.471937485938	1.29609627026581
I219	White	Male	M	2010	2010	55212	55962340	98.659205458528	97.8362488344068	99.4821620826492	0.419875828633274	95.4186363031565	94.6227105864903	96.2145620198227	0.406084549319485
I220	White	Male	M	2010	2010	1	7887799	0.0126778078396775	0.000321002094500633	0.0706361812718605	0.0126778078396775	0.00156901698251744	3.97275099973416e-05	0.00874199778047348	0.00156901698251744
I229	Black or African American	Male	M	2010	2010	2	740892	0.269944877256064	0.0326903246357094	0.975132677907171	0.190879853254333	0.0353165091753492	0.00427682926113479	0.127575238754481	0.0249725431257264
I229	White	Male	M	2010	2010	18	28285209	0.0636375004335305	0.0377154010069362	0.100574614810165	0.0149995026981037	0.0314901775192691	0.01866296860857	0.0497680212567784	0.00742230602154778
I248	Black or African American	Male	M	2010	2010	178	8189470	2.17352282870564	1.85421447827897	2.49283117913232	0.16291242368708	2.60696969440304	2.22398444035448	2.9899549484516	0.195400639820693
I248	White	Male	M	2010	2010	681	55962340	1.21688978695315	1.12549240375806	1.30828717014825	0.0466313179566826	1.14503800025926	1.05903721530348	1.23103878521505	0.0438779515080516
I249	Black or African American	Male	M	2010	2010	117	8189470	1.42866388178966	1.16978703750391	1.68754072607541	0.132080022594771	1.8132446161864	1.48468094901477	2.14180828335802	0.167634524067156
I249	White	Male	M	2010	2010	1053	55962340	1.88162253401127	1.76797123833781	1.99527382968472	0.0579853549354368	1.82259888179931	1.71251265532971	1.93268510826892	0.0561664420763313
I250	Black or African American	Male	M	2010	2010	4783	8189470	58.4042679196578	56.7490679661142	60.0594678732014	0.844489772216113	72.2339737723569	70.1868345085493	74.2811130361646	1.04445880806513
I250	White	Male	M	2010	2010	25406	55962340	45.3983875584902	44.8401380459559	45.9566370710245	0.284821179864429	43.0191934080076	42.4902000881744	43.5481867278407	0.269894550935286
I251	Black or African American	Male	M	2010	2010	7458	8189470	91.0681643622847	89.0013024390358	93.1350262855336	1.0545213894127	133.582315914212	130.550562674033	136.61406915439	1.54681287764223
I251	White	Male	M	2010	2010	74595	55962340	133.294998029032	132.338431754913	134.25156430315	0.488044017407516	134.217449791596	133.254263717345	135.180635865847	0.491421466454543
I253	Black or African American	Male	M	2010	2010	3	1570756	0.190990834986465	0.0393861299909088	0.558155435981145	0.110268609992187	0.0628534808461389	0.0129616448200908	0.183684269494373	0.0362884740860233
I253	White	Male	M	2010	2010	22	35431292	0.0620920061283681	0.038912439320587	0.0940079181984106	0.013238060186525	0.0367988091295422	0.0230614456933928	0.0557137650102181	0.00784553246745177
I254	Black or African American	Male	M	2010	2010	1	757918	0.131940394607332	0.00334073079145765	0.735124380209996	0.131940394607332	0.0100333991392549	0.000254045666205933	0.055902487980238	0.0100333991392549
I254	White	Male	M	2010	2010	5	18925540	0.0264193254195125	0.0085783549637157	0.0616539871517537	0.0118150815115436	0.0087840239379336	0.00285217257264704	0.0204990131432375	0.00392833492824098
I255	Black or African American	Male	M	2010	2010	543	8189470	6.63046570779306	6.07276629165128	7.18816512393483	0.28454051843968	9.72822148188741	8.90996471386436	10.5464782499105	0.417477942868907
I255	White	Male	M	2010	2010	6579	55962340	11.7561202766003	11.4720406104983	12.0401999427023	0.144938605154064	11.9215785388702	11.633500672104	12.2096564056365	0.146978503452174
I258	Black or African American	Male	M	2010	2010	81	6931946	1.16850304373404	0.92795500715095	1.45234411808747	0.129833671526004	1.43283077821439	1.13786823421118	1.78087970255045	0.159203419801599
I258	White	Male	M	2010	2010	720	55962340	1.28657951043505	1.19260145513787	1.38055756573223	0.0479479873965197	1.28177635395676	1.18814914468305	1.37540356323047	0.0477689843233191
I259	Black or African American	Male	M	2010	2010	637	8189470	7.77828113418817	7.17423516418809	8.38232710418825	0.308186719387798	10.6997932815128	9.86886844091737	11.5307181221082	0.423941245201753
I259	White	Male	M	2010	2010	4951	55962340	8.84702105022771	8.60058362150536	9.09345847895005	0.125733382001198	8.73715408496705	8.49377704598117	8.98053112395294	0.124171958666269
I461	Black or African American	Male	M	2010	2010	202	8189470	2.46658208650865	2.12642779091978	2.80673638209752	0.173548109994321	3.27098652443249	2.81990073929492	3.72207230957006	0.230145808743657
I461	White	Male	M	2010	2010	1151	55962340	2.05674030070937	1.93791802455284	2.1755625768659	0.0606236102839423	1.96444080693915	1.8509508695004	2.07793074437791	0.0579030293054877
I469	Black or African American	Male	M	2010	2010	1160	8189470	14.1645307938121	13.3493963033697	14.9796652842544	0.415884944103255	19.137221906319	18.0359210687434	20.2385227438946	0.561888182436512
I469	White	Male	M	2010	2010	5141	55962340	9.18653508770362	8.9354135236684	9.43765665173884	0.128123246956745	8.8982852045793	8.65504319042792	9.14152721873069	0.124103068444585
I200	Black or African American	Female	F	2011	2011	3	3545113	0.0846235366827517	0.0174510657347171	0.247305516072407	0.0488574216835649	0.0295668478251152	0.00609727535849526	0.0864067474210732	0.017070427550919
I200	White	Female	F	2011	2011	14	23884018	0.0586166029518149	0.0320462829997867	0.0983486949306436	0.0156659461015895	0.0156803830761428	0.00857262223155805	0.0263090171366447	0.0041907586545925
I201	Black or African American	Female	F	2011	2011	4	3211208	0.124563715586159	0.0339398755857609	0.318932937386803	0.0622818577930797	0.0400293701348288	0.0109068024806368	0.102491199293216	0.0200146850674144
I201	White	Female	F	2011	2011	5	20955959	0.0238595618554131	0.00774719973445262	0.0556803437151218	0.0106703204444129	0.00658979796712026	0.00213970739992395	0.0153784138219295	0.00294704724249416
I208	Black or African American	Female	F	2011	2011	1	281890	0.354748306076838	0.00898222710986555	1.97652985206996	0.354748306076838	0.0123465730422359	0.000312615229429414	0.0687906602250435	0.0123465730422359
I209	Black or African American	Female	F	2011	2011	2	281890	0.709496612153677	0.0859200397318103	2.56294299194721	0.501689865682747	0.0246931460844719	0.00299033999082955	0.0892000393267812	0.0174606910451601
I209	White	Female	F	2011	2011	52	41209320	0.126185047460138	0.0942413026956038	0.165475285687801	0.017498717646707	0.0564186657108541	0.0421362804861514	0.0739857456532428	0.0078238612351441
I210	White	Female	F	2011	2011	1	3270291	0.0305783185655344	0.000774243026079331	0.170371382852474	0.0305783185655344	0.00159587894118825	4.04076547908865e-05	0.00889166294388211	0.00159587894118825
I213	Black or African American	Female	F	2011	2011	1	1006503	0.099353901578038	0.00251564078795592	0.55356417218826	0.099353901578038	0.00755536129432875	0.000191301747972404	0.0420957532019338	0.00755536129432875
I213	White	Female	F	2011	2011	4	22628570	0.0176767687927253	0.00481638919295386	0.0452595988168939	0.00883838439636265	0.00512416174528454	0.00139618035073768	0.0131199037326265	0.00256208087264227
I214	Black or African American	Female	F	2011	2011	4	965301	0.414378520275023	0.112905715419336	1.06097476331217	0.207189260137512	0.0413079764953428	0.0112551843556861	0.105764943018676	0.0206539882476714
I214	White	Female	F	2011	2011	42	41209320	0.101918692179342	0.0734538206405735	0.137764515405738	0.0157263956270277	0.0494695597367519	0.0356532063978745	0.0668684985917649	0.00763331878853064
I219	Black or African American	Female	F	2011	2011	6130	10089506	60.7561955957011	59.2352404529267	62.2771507384756	0.7759975218237	65.3573901699218	63.7212498928256	66.9935304470179	0.834765447498041
I219	White	Female	F	2011	2011	42711	61060984	69.9481030308978	69.2847233844371	70.6114826773584	0.338459003296258	50.0191400027686	49.5447643160306	50.4935156895066	0.242028411601025
I220	White	Female	F	2011	2011	1	3246764	0.0307998979907379	0.000779853417125482	0.171605943641115	0.0307998979907379	0.000918968030206786	2.32682705248358e-05	0.00512015903582134	0.000918968030206786
I229	Black or African American	Female	F	2011	2011	1	284598	0.351372813582667	0.00889675963991314	1.95772282306973	0.351372813582667	0.0104838133705307	0.000265450154541838	0.0584120339277839	0.0104838133705307
I229	White	Female	F	2011	2011	23	33137421	0.0694079361215225	0.0439983847867944	0.104145914070983	0.0144725551312901	0.0265208627097724	0.0168118400803518	0.0397942892873864	0.00552998214821632
I241	White	Female	F	2011	2011	1	3246764	0.0307998979907379	0.000779853417125482	0.171605943641115	0.0307998979907379	0.000918968030206786	2.32682705248358e-05	0.00512015903582134	0.000918968030206786
I248	Black or African American	Female	F	2011	2011	111	8679355	1.27889687655361	1.04097733811336	1.51681641499387	0.121387519612376	1.13977939736161	0.927740574595264	1.35181822012796	0.108183072839974
I248	White	Female	F	2011	2011	571	61060984	0.93513068836231	0.858428045755427	1.01183333096919	0.0391340013300425	0.668746166814285	0.613893300935494	0.723599032693076	0.0279861560606076
I249	Black or African American	Female	F	2011	2011	117	8744896	1.3379232869093	1.09548882571356	1.58035774810505	0.123691051630482	1.23825753303776	1.01388271216365	1.46263235391188	0.114476949425569
