Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
White	Female	F	40-44 years	40-44	2012	2012	168	6544669	2.56697473928781
White	Female	F	40-44 years	40-44	2013	2013	186	6398972	2.90671689140068
White	Female	F	40-44 years	40-44	2014	2014	212	6195322	3.42193674517644
White	Female	F	40-44 years	40-44	2015	2015	178	5972413	2.98036991078815
White	Female	F	40-44 years	40-44	2016	2016	196	5734030	3.41818930141628
White	Female	F	40-44 years	40-44	2017	2017	183	5643966	3.24240082240042
White	Female	F	40-44 years	40-44	2018	2018	185	5645389	3.27701067189524
White	Female	F	40-44 years	40-44	2019	2019	201	5698602	3.52718087699404
White	Female	F	40-44 years	40-44	2020	2020	238	5799848	4.10355581732487
White	Female	F	40-44 years	40-44	2021	2021	188	5897471	3.18780711257419
White	Female	F	45-49 years	45-49	1999	1999	177	7455738	2.37401046013151
White	Female	F	45-49 years	45-49	2000	2000	181	7573110	2.39003526952599
White	Female	F	45-49 years	45-49	2001	2001	206	7733075	2.66388209088881
White	Female	F	45-49 years	45-49	2002	2002	255	7879024	3.23644146787724
White	Female	F	45-49 years	45-49	2003	2003	239	7989220	2.99153108814127
White	Female	F	45-49 years	45-49	2004	2004	290	8044996	3.60472522298333
White	Female	F	45-49 years	45-49	2005	2005	278	8092109	3.43544556802188
White	Female	F	45-49 years	45-49	2006	2006	292	8136683	3.5886859547066
White	Female	F	45-49 years	45-49	2007	2007	304	8084577	3.7602462070681
White	Female	F	45-49 years	45-49	2008	2008	347	8001922	4.33645816592564
White	Female	F	45-49 years	45-49	2009	2009	351	7920775	4.43138455517295
White	Female	F	45-49 years	45-49	2010	2010	363	7796240	4.65609062830287
White	Female	F	45-49 years	45-49	2011	2011	344	7463157	4.60930943835163
White	Female	F	45-49 years	45-49	2012	2012	331	7198963	4.59788444530136
White	Female	F	45-49 years	45-49	2013	2013	357	6926729	5.15394784464644
White	Female	F	45-49 years	45-49	2014	2014	368	6707094	5.48672793314064
White	Female	F	45-49 years	45-49	2015	2015	364	6607066	5.50925327520567
White	Female	F	45-49 years	45-49	2016	2016	362	6587079	5.4956073853069
White	Female	F	45-49 years	45-49	2017	2017	344	6488048	5.30205695148988
White	Female	F	45-49 years	45-49	2018	2018	358	6336597	5.64972018892791
White	Female	F	45-49 years	45-49	2019	2019	377	6135180	6.14488898451227
White	Female	F	45-49 years	45-49	2020	2020	419	5914090	7.08477551068719
White	Female	F	45-49 years	45-49	2021	2021	339	5634132	6.01689843262458
White	Female	F	50-54 years	50-54	1999	1999	241	6656729	3.62039674440705
White	Female	F	50-54 years	50-54	2000	2000	233	6873199	3.38997896030655
White	Female	F	50-54 years	50-54	2001	2001	309	7248518	4.26294036932791
White	Female	F	50-54 years	50-54	2002	2002	345	7178574	4.8059684277128
White	Female	F	50-54 years	50-54	2003	2003	381	7261641	5.24674794581555
White	Female	F	50-54 years	50-54	2004	2004	361	7390853	4.88441591247993
White	Female	F	50-54 years	50-54	2005	2005	366	7540599	4.85372581143753
White	Female	F	50-54 years	50-54	2006	2006	428	7666481	5.58274389514563
White	Female	F	50-54 years	50-54	2007	2007	457	7817829	5.84561263747263
White	Female	F	50-54 years	50-54	2008	2008	468	7935231	5.89774891241351
White	Female	F	50-54 years	50-54	2009	2009	536	7998446	6.70130172786064
White	Female	F	50-54 years	50-54	2010	2010	583	8042859	7.24866617703978
White	Female	F	50-54 years	50-54	2011	2011	577	8071899	7.1482559432421
White	Female	F	50-54 years	50-54	2012	2012	509	8009019	6.35533515403072
White	Female	F	50-54 years	50-54	2013	2013	640	7916921	8.08395081875896
White	Female	F	50-54 years	50-54	2014	2014	655	7815134	8.38117427033241
White	Female	F	50-54 years	50-54	2015	2015	689	7634993	9.02423879105063
White	Female	F	50-54 years	50-54	2016	2016	721	7355389	9.80233676288229
White	Female	F	50-54 years	50-54	2017	2017	717	7089801	10.1131188308388
White	Female	F	50-54 years	50-54	2018	2018	617	6817142	9.05071362749962
White	Female	F	50-54 years	50-54	2019	2019	616	6599377	9.33421442660421
White	Female	F	50-54 years	50-54	2020	2020	702	6501091	10.7981875657486
White	Female	F	50-54 years	50-54	2021	2021	634	6451717	9.8268414439133
White	Female	F	55-59 years	55-59	1999	1999	323	5304072	6.08966092466316
White	Female	F	55-59 years	55-59	2000	2000	352	5440411	6.47009940976886
White	Female	F	55-59 years	55-59	2001	2001	389	5594924	6.95273072520735
White	Female	F	55-59 years	55-59	2002	2002	409	6061053	6.74800236856533
White	Female	F	55-59 years	55-59	2003	2003	471	6276773	7.50385588263268
White	Female	F	55-59 years	55-59	2004	2004	530	6543979	8.09904799511123
White	Female	F	55-59 years	55-59	2005	2005	508	6839972	7.42693098743679
White	Female	F	55-59 years	55-59	2006	2006	592	7153684	8.2754563942159
White	Female	F	55-59 years	55-59	2007	2007	569	7090471	8.02485476634768
White	Female	F	55-59 years	55-59	2008	2008	612	7178391	8.525587419242
White	Female	F	55-59 years	55-59	2009	2009	634	7311741	8.67098547391107
White	Female	F	55-59 years	55-59	2010	2010	643	7424695	8.66028840241922
White	Female	F	55-59 years	55-59	2011	2011	736	7580924	9.70857905975578
White	Female	F	55-59 years	55-59	2012	2012	843	7714989	10.9267816195201
White	Female	F	55-59 years	55-59	2013	2013	905	7810125	11.5875226068725
White	Female	F	55-59 years	55-59	2014	2014	956	7844960	12.186167934572
White	Female	F	55-59 years	55-59	2015	2015	997	7872823	12.6638183025326
White	Female	F	55-59 years	55-59	2016	2016	1051	7895816	13.3108471625985
White	Female	F	55-59 years	55-59	2017	2017	1113	7825343	14.2230187226298
White	Female	F	55-59 years	55-59	2018	2018	1086	7726628	14.0552903543434
White	Female	F	55-59 years	55-59	2019	2019	1101	7625376	14.4386322720348
White	Female	F	55-59 years	55-59	2020	2020	1283	7450226	17.2209541026004
White	Female	F	55-59 years	55-59	2021	2021	1059	7172732	14.7642488245762
White	Female	F	60-64 years	60-64	1999	1999	487	4417711	11.0238084836242
White	Female	F	60-64 years	60-64	2000	2000	473	4438847	10.6559203324647
White	Female	F	60-64 years	60-64	2001	2001	510	4553355	11.2005323547143
White	Female	F	60-64 years	60-64	2002	2002	548	4718079	11.6148966560331
White	Female	F	60-64 years	60-64	2003	2003	662	4979577	13.2943019055635
White	Female	F	60-64 years	60-64	2004	2004	614	5170611	11.8748055113796
White	Female	F	60-64 years	60-64	2005	2005	637	5326772	11.9584618977497
White	Female	F	60-64 years	60-64	2006	2006	673	5449501	12.3497545922095
White	Female	F	60-64 years	60-64	2007	2007	704	5906519	11.9190338674945
White	Female	F	60-64 years	60-64	2008	2008	818	6124499	13.3561945230132
White	Female	F	60-64 years	60-64	2009	2009	861	6392225	13.4694883237058
White	Female	F	60-64 years	60-64	2010	2010	832	6624212	12.5599844932499
White	Female	F	60-64 years	60-64	2011	2011	939	6975747	13.460923969863
White	Female	F	60-64 years	60-64	2012	2012	957	6902560	13.8644213161494
White	Female	F	60-64 years	60-64	2013	2013	1059	6975231	15.1822928875044
White	Female	F	60-64 years	60-64	2014	2014	1098	7093153	15.4797168480646
White	Female	F	60-64 years	60-64	2015	2015	1208	7239722	16.6857235678387
White	Female	F	60-64 years	60-64	2016	2016	1303	7349441	17.7292395435245
White	Female	F	60-64 years	60-64	2017	2017	1395	7471715	18.6704123484367
White	Female	F	60-64 years	60-64	2018	2018	1420	7550439	18.8068534822942
White	Female	F	60-64 years	60-64	2019	2019	1568	7581734	20.6812847826104
White	Female	F	60-64 years	60-64	2020	2020	1802	7604662	23.6959906962334
White	Female	F	60-64 years	60-64	2021	2021	1641	7556418	21.7166387566172
White	Female	F	65-69 years	65-69	1999	1999	759	4128908	18.3825844509008
White	Female	F	65-69 years	65-69	2000	2000	741	4101812	18.0651868003702
White	Female	F	65-69 years	65-69	2001	2001	693	4063803	17.0529919880467
White	Female	F	65-69 years	65-69	2002	2002	785	4062380	19.3236477139017
White	Female	F	65-69 years	65-69	2003	2003	758	4117417	18.4095999992228
White	Female	F	65-69 years	65-69	2004	2004	800	4198160	19.0559673761839
White	Female	F	65-69 years	65-69	2005	2005	824	4255961	19.3610796715477
White	Female	F	65-69 years	65-69	2006	2006	844	4353916	19.3848480310599
White	Female	F	65-69 years	65-69	2007	2007	840	4516895	18.5968458421106
White	Female	F	65-69 years	65-69	2008	2008	901	4775357	18.8676993154648
White	Female	F	65-69 years	65-69	2009	2009	898	4965756	18.0838526903054
White	Female	F	65-69 years	65-69	2010	2010	999	5090536	19.6246524923898
White	Female	F	65-69 years	65-69	2011	2011	1062	5227581	20.3153236649992
White	Female	F	65-69 years	65-69	2012	2012	1098	5674238	19.3506158888647
White	Female	F	65-69 years	65-69	2013	2013	1268	5881599	21.5587631866776
White	Female	F	65-69 years	65-69	2014	2014	1301	6123197	21.2470707703835
White	Female	F	65-69 years	65-69	2015	2015	1533	6373883	24.051272983831
White	Female	F	65-69 years	65-69	2016	2016	1667	6658443	25.0358830134913
White	Female	F	65-69 years	65-69	2017	2017	1718	6587391	26.0801279292515
White	Female	F	65-69 years	65-69	2018	2018	1778	6652125	26.7283011067892
White	Female	F	65-69 years	65-69	2019	2019	1953	6763238	28.8767007755752
White	Female	F	65-69 years	65-69	2020	2020	2331	6898198	33.7914336468742
White	Female	F	65-69 years	65-69	2021	2021	2249	6919897	32.5004837499749
White	Female	F	70-74 years	70-74	1999	1999	1267	4138627	30.6140176440158
White	Female	F	70-74 years	70-74	2000	2000	1221	4086093	29.8818455673916
White	Female	F	70-74 years	70-74	2001	2001	1246	4017544	31.0139727156691
White	Female	F	70-74 years	70-74	2002	2002	1315	3943356	33.3472301258116
White	Female	F	70-74 years	70-74	2003	2003	1298	3864787	33.5852920225617
White	Female	F	70-74 years	70-74	2004	2004	1296	3791896	34.1781525653657
White	Female	F	70-74 years	70-74	2005	2005	1292	3757002	34.3891219648007
White	Female	F	70-74 years	70-74	2006	2006	1195	3738990	31.9605027026015
White	Female	F	70-74 years	70-74	2007	2007	1281	3740907	34.2430325052187
White	Female	F	70-74 years	70-74	2008	2008	1231	3794292	32.4434703496726
White	Female	F	70-74 years	70-74	2009	2009	1278	3871651	33.0091736057821
White	Female	F	70-74 years	70-74	2010	2010	1260	3909774	32.2269266714649
White	Female	F	70-74 years	70-74	2011	2011	1351	4025822	33.5583639813186
White	Female	F	70-74 years	70-74	2012	2012	1353	4184931	32.3302821480211
White	Female	F	70-74 years	70-74	2013	2013	1585	4432560	35.7581172054073
White	Female	F	70-74 years	70-74	2014	2014	1564	4607294	33.9461731767063
White	Female	F	70-74 years	70-74	2015	2015	1758	4750284	37.0083136081969
White	Female	F	70-74 years	70-74	2016	2016	1985	4856799	40.8705404526726
White	Female	F	70-74 years	70-74	2017	2017	2189	5278005	41.4740039086738
White	Female	F	70-74 years	70-74	2018	2018	2370	5469235	43.3332998124966
White	Female	F	70-74 years	70-74	2019	2019	2609	5692824	45.8296269127589
White	Female	F	70-74 years	70-74	2020	2020	3123	5924967	52.7091543294672
White	Female	F	70-74 years	70-74	2021	2021	3092	6059791	51.0248620785766
White	Female	F	75-79 years	75-79	1999	1999	2202	3703159	59.4627451859345
White	Female	F	75-79 years	75-79	2000	2000	2272	3725948	60.9777699527744
White	Female	F	75-79 years	75-79	2001	2001	2301	3698950	62.2068424823261
White	Female	F	75-79 years	75-79	2002	2002	2246	3667267	61.2445180566345
White	Female	F	75-79 years	75-79	2003	2003	2439	3641215	66.9831361235192
White	Female	F	75-79 years	75-79	2004	2004	2283	3577134	63.8220430098509
White	Female	F	75-79 years	75-79	2005	2005	2313	3531686	65.4927986236602
White	Female	F	75-79 years	75-79	2006	2006	2130	3486974	61.0844818458641
White	Female	F	75-79 years	75-79	2007	2007	1969	3427172	57.452616909802
White	Female	F	75-79 years	75-79	2008	2008	2041	3362728	60.6947692468734
White	Female	F	75-79 years	75-79	2009	2009	2020	3303614	61.1451579996937
White	Female	F	75-79 years	75-79	2010	2010	2029	3287271	61.7229306619381
White	Female	F	75-79 years	75-79	2011	2011	1957	3270291	59.8417694327508
White	Female	F	75-79 years	75-79	2012	2012	2013	3284732	61.2835385048156
White	Female	F	75-79 years	75-79	2013	2013	2010	3340049	60.1787578565464
White	Female	F	75-79 years	75-79	2014	2014	2092	3420345	61.1634206490866
White	Female	F	75-79 years	75-79	2015	2015	2263	3479260	65.0425665227663
White	Female	F	75-79 years	75-79	2016	2016	2487	3573929	69.5872805531391
White	Female	F	75-79 years	75-79	2017	2017	2708	3716831	72.8577651230309
White	Female	F	75-79 years	75-79	2018	2018	3004	3943031	76.1850464782042
White	Female	F	75-79 years	75-79	2019	2019	3229	4095254	78.8473681974305
White	Female	F	75-79 years	75-79	2020	2020	3813	4218840	90.3802941092812
White	Female	F	75-79 years	75-79	2021	2021	3697	4104256	90.0772271515227
White	Female	F	80-84 years	80-84	1999	1999	3287	2686103	122.37058668264
White	Female	F	80-84 years	80-84	2000	2000	3396	2702744	125.650080066777
White	Female	F	80-84 years	80-84	2001	2001	3612	2779168	129.966954138793
White	Female	F	80-84 years	80-84	2002	2002	3678	2840836	129.468930976656
White	Female	F	80-84 years	80-84	2003	2003	3949	2871621	137.518147415693
White	Female	F	80-84 years	80-84	2004	2004	3918	2919814	134.186629696275
White	Female	F	80-84 years	80-84	2005	2005	4048	2937585	137.800267907141
White	Female	F	80-84 years	80-84	2006	2006	3761	2925051	128.57895469173
White	Female	F	80-84 years	80-84	2007	2007	3753	2912053	128.878148852373
White	Female	F	80-84 years	80-84	2008	2008	3801	2900831	131.031418238429
White	Female	F	80-84 years	80-84	2009	2009	3641	2860258	127.296208943389
White	Female	F	80-84 years	80-84	2010	2010	3602	2838020	126.919472026272
White	Female	F	80-84 years	80-84	2011	2011	3513	2810292	125.004803771281
White	Female	F	80-84 years	80-84	2012	2012	3484	2772291	125.672232821158
White	Female	F	80-84 years	80-84	2013	2013	3528	2723815	129.5242151174
White	Female	F	80-84 years	80-84	2014	2014	3501	2682034	130.535257942293
White	Female	F	80-84 years	80-84	2015	2015	3659	2666277	137.232553106823
White	Female	F	80-84 years	80-84	2016	2016	3614	2666251	135.546128252741
White	Female	F	80-84 years	80-84	2017	2017	4014	2679545	149.801552129186
White	Female	F	80-84 years	80-84	2018	2018	4275	2732446	156.453229084857
White	Female	F	80-84 years	80-84	2019	2019	4660	2794000	166.785969935576
White	Female	F	80-84 years	80-84	2020	2020	5358	2838947	188.731948852867
White	Female	F	80-84 years	80-84	2021	2021	4895	2725551	179.596712738085
White	Female	F	85+ years	85+	1999	1999	9637	2594890	371.383758078377
White	Female	F	85+ years	85+	2000	2000	10161	2633096	385.895538939712
White	Female	F	85+ years	85+	2001	2001	10729	2664217	402.707437119424
White	Female	F	85+ years	85+	2002	2002	11194	2683788	417.097028528334
White	Female	F	85+ years	85+	2003	2003	12118	2724221	444.824410354373
White	Female	F	85+ years	85+	2004	2004	12447	2751124	452.433260005729
White	Female	F	85+ years	85+	2005	2005	13714	2811993	487.696804366156
White	Female	F	85+ years	85+	2006	2006	13175	2890516	455.800971176081
White	Female	F	85+ years	85+	2007	2007	13649	2966345	460.12854202731
White	Female	F	85+ years	85+	2008	2008	14141	3028795	466.885345492184
White	Female	F	85+ years	85+	2009	2009	13895	3100490	448.154969053279
White	Female	F	85+ years	85+	2010	2010	14246	3150003	452.253537536314
White	Female	F	85+ years	85+	2011	2011	15192	3246764	467.91205027529
White	Female	F	85+ years	85+	2012	2012	15785	3285736	480.409868595651
White	Female	F	85+ years	85+	2013	2013	15783	3321293	475.206493374719
White	Female	F	85+ years	85+	2014	2014	15743	3337547	471.693731953438
White	Female	F	85+ years	85+	2015	2015	17014	3354228	507.240414187706
White	Female	F	85+ years	85+	2016	2016	17102	3362797	508.564745359295
White	Female	F	85+ years	85+	2017	2017	18851	3354895	561.895379736177
White	Female	F	85+ years	85+	2018	2018	20493	3349454	611.831062614981
White	Female	F	85+ years	85+	2019	2019	21382	3334297	641.274607510969
White	Female	F	85+ years	85+	2020	2020	24066	3312732	726.469874411815
White	Female	F	85+ years	85+	2021	2021	22269	2910687	765.077110661504
White	Male	M	20-24 years	20-24	1999	1999	7	5922138	0.118200555272437
White	Male	M	20-24 years	20-24	2000	2000	11	5974131	0.184127197746417
White	Male	M	20-24 years	20-24	2001	2001	9	6182960	0.145561349256667
White	Male	M	20-24 years	20-24	2002	2002	15	6297083	0.238205531037148
White	Male	M	20-24 years	20-24	2003	2003	14	6369825	0.219786257864227
White	Male	M	20-24 years	20-24	2004	2004	16	6446788	0.248185608088865
White	Male	M	20-24 years	20-24	2005	2005	10	6482567	0.154259878841206
White	Male	M	20-24 years	20-24	2006	2006	25	6490604	0.385172165795356
White	Male	M	20-24 years	20-24	2007	2007	12	6466760	0.185564332061187
White	Male	M	20-24 years	20-24	2008	2008	15	6441154	0.232877524741684
White	Male	M	20-24 years	20-24	2009	2009	17	6436835	0.264104952200888
White	Male	M	20-24 years	20-24	2010	2010	19	6434852	0.295267086173854
White	Male	M	20-24 years	20-24	2011	2011	16	6535212	0.244827558769325
White	Male	M	20-24 years	20-24	2012	2012	18	6614098	0.272145952479083
White	Male	M	20-24 years	20-24	2013	2013	23	6637157	0.346533915048265
White	Male	M	20-24 years	20-24	2014	2014	20	6608647	0.30263380688967
White	Male	M	20-24 years	20-24	2015	2015	16	6523322	0.245273803746005
White	Male	M	20-24 years	20-24	2016	2016	26	6404432	0.405968866559907
White	Male	M	20-24 years	20-24	2017	2017	19	6279933	0.302550998553647
White	Male	M	20-24 years	20-24	2018	2018	19	6183480	0.307270339679274
White	Male	M	20-24 years	20-24	2019	2019	21	6103245	0.344079256198956
White	Male	M	20-24 years	20-24	2020	2020	17	6061187	0.280473115249538
White	Male	M	20-24 years	20-24	2021	2021	19	5830218	0.325888328704004
White	Male	M	25-29 years	25-29	1999	1999	24	6294554	0.381281978040064
White	Male	M	25-29 years	25-29	2000	2000	22	6138505	0.358393452477435
White	Male	M	25-29 years	25-29	2001	2001	26	5816994	0.446966250953671
White	Male	M	25-29 years	25-29	2002	2002	35	5698533	0.614193161643532
White	Male	M	25-29 years	25-29	2003	2003	37	5672755	0.652240401709575
White	Male	M	25-29 years	25-29	2004	2004	40	5745178	0.69623604351336
White	Male	M	25-29 years	25-29	2005	2005	40	5832691	0.68578980096837
White	Male	M	25-29 years	25-29	2006	2006	36	5988235	0.60117881145279
White	Male	M	25-29 years	25-29	2007	2007	36	6101797	0.589990129137367
White	Male	M	25-29 years	25-29	2008	2008	42	6209621	0.676369781666224
White	Male	M	25-29 years	25-29	2009	2009	40	6264167	0.638552580095646
White	Male	M	25-29 years	25-29	2010	2010	50	6278921	0.79631516306703
White	Male	M	25-29 years	25-29	2011	2011	41	6313225	0.649430362453421
White	Male	M	25-29 years	25-29	2012	2012	63	6331749	0.994985745644687
White	Male	M	25-29 years	25-29	2013	2013	49	6361222	0.770292248879225
White	Male	M	25-29 years	25-29	2014	2014	60	6441026	0.931528610503979
White	Male	M	25-29 years	25-29	2015	2015	45	6525637	0.68958785173003
White	Male	M	25-29 years	25-29	2016	2016	65	6606675	0.983853451244385
White	Male	M	25-29 years	25-29	2017	2017	50	6656483	0.751147415234141
White	Male	M	25-29 years	25-29	2018	2018	57	6662179	0.855575930937911
White	Male	M	25-29 years	25-29	2019	2019	45	6615804	0.680189437292882
White	Male	M	25-29 years	25-29	2020	2020	52	6520510	0.797483632415256
White	Male	M	25-29 years	25-29	2021	2021	57	6090035	0.935955212080062
White	Male	M	30-34 years	30-34	1999	1999	80	6921705	1.15578459353584
White	Male	M	30-34 years	30-34	2000	2000	52	6819205	0.762552232994902
White	Male	M	30-34 years	30-34	2001	2001	77	6782134	1.13533586921167
White	Male	M	30-34 years	30-34	2002	2002	70	6683490	1.04735699462407
White	Male	M	30-34 years	30-34	2003	2003	82	6512411	1.25913428989663
White	Male	M	30-34 years	30-34	2004	2004	88	6303746	1.39599533356833
White	Male	M	30-34 years	30-34	2005	2005	81	6055906	1.337537273531
White	Male	M	30-34 years	30-34	2006	2006	77	5816980	1.32371092903878
White	Male	M	30-34 years	30-34	2007	2007	72	5719451	1.25886208309154
White	Male	M	30-34 years	30-34	2008	2008	110	5732977	1.91872390208438
White	Male	M	30-34 years	30-34	2009	2009	109	5815676	1.87424471377016
White	Male	M	30-34 years	30-34	2010	2010	101	5892342	1.71408923650392
White	Male	M	30-34 years	30-34	2011	2011	109	6051761	1.80112863016236
White	Male	M	30-34 years	30-34	2012	2012	112	6158752	1.81855025173931
White	Male	M	30-34 years	30-34	2013	2013	107	6250584	1.71184004566613
White	Male	M	30-34 years	30-34	2014	2014	128	6297477	2.03256002364121
White	Male	M	30-34 years	30-34	2015	2015	124	6323231	1.96102277459103
White	Male	M	30-34 years	30-34	2016	2016	117	6351471	1.84209295767862
White	Male	M	30-34 years	30-34	2017	2017	146	6354187	2.29769756540058
White	Male	M	30-34 years	30-34	2018	2018	139	6368780	2.18252161324461
White	Male	M	30-34 years	30-34	2019	2019	133	6428022	2.06906572503952
White	Male	M	30-34 years	30-34	2020	2020	161	6506642	2.4743946262911
White	Male	M	30-34 years	30-34	2021	2021	122	6406605	1.90428471866144
White	Male	M	35-39 years	35-39	1999	1999	131	8094587	1.61836545829948
White	Male	M	35-39 years	35-39	2000	2000	133	7936088	1.67588867462155
White	Male	M	35-39 years	35-39	2001	2001	138	7633057	1.80792571049843
White	Male	M	35-39 years	35-39	2002	2002	158	7359478	2.14689139637349
White	Male	M	35-39 years	35-39	2003	2003	185	7087398	2.61026684264098
White	Male	M	35-39 years	35-39	2004	2004	176	6876083	2.55959679369781
White	Male	M	35-39 years	35-39	2005	2005	209	6771561	3.08643752895381
White	Male	M	35-39 years	35-39	2006	2006	213	6748394	3.15630652270748
White	Male	M	35-39 years	35-39	2007	2007	191	6658247	2.86862292732607
White	Male	M	35-39 years	35-39	2008	2008	217	6504115	3.33634937266638
White	Male	M	35-39 years	35-39	2009	2009	198	6291303	3.14720177998103
White	Male	M	35-39 years	35-39	2010	2010	198	6107512	3.24190930775085
White	Male	M	35-39 years	35-39	2011	2011	200	5811271	3.4415879073614
White	Male	M	35-39 years	35-39	2012	2012	205	5731933	3.5764549236706
White	Male	M	35-39 years	35-39	2013	2013	184	5747969	3.20113069503332
White	Male	M	35-39 years	35-39	2014	2014	224	5812100	3.85402866433819
White	Male	M	35-39 years	35-39	2015	2015	231	5920224	3.90187938834747
White	Male	M	35-39 years	35-39	2016	2016	237	6049049	3.91797123812355
White	Male	M	35-39 years	35-39	2017	2017	264	6142103	4.29820209788081
White	Male	M	35-39 years	35-39	2018	2018	278	6221562	4.46833126472098
White	Male	M	35-39 years	35-39	2019	2019	266	6258910	4.24994128370595
White	Male	M	35-39 years	35-39	2020	2020	331	6278993	5.27154593101155
White	Male	M	35-39 years	35-39	2021	2021	271	6348826	4.26850570483425
White	Male	M	40-44 years	40-44	1999	1999	281	8117806	3.46152642721445
White	Male	M	40-44 years	40-44	2000	2000	318	8151520	3.90111292127112
White	Male	M	40-44 years	40-44	2001	2001	318	8202369	3.87692872632285
White	Male	M	40-44 years	40-44	2002	2002	374	8146913	4.59069588689605
White	Male	M	40-44 years	40-44	2003	2003	393	8049029	4.88257651947831
White	Male	M	40-44 years	40-44	2004	2004	409	7968265	5.13286141964405
White	Male	M	40-44 years	40-44	2005	2005	405	7793151	5.19687094475649
White	Male	M	40-44 years	40-44	2006	2006	397	7535096	5.26867872685365
White	Male	M	40-44 years	40-44	2007	2007	411	7271303	5.65235694345291
White	Male	M	40-44 years	40-44	2008	2008	446	7014018	6.35869483083733
White	Male	M	40-44 years	40-44	2009	2009	436	6796712	6.41486648249918
White	Male	M	40-44 years	40-44	2010	2010	420	6705632	6.26339172802802
White	Male	M	40-44 years	40-44	2011	2011	458	6681100	6.85515858167068
White	Male	M	40-44 years	40-44	2012	2012	424	6595545	6.42858171690133
White	Male	M	40-44 years	40-44	2013	2013	427	6444840	6.62545540308215
White	Male	M	40-44 years	40-44	2014	2014	431	6243102	6.90361938664465
White	Male	M	40-44 years	40-44	2015	2015	444	6022801	7.3719852274714
White	Male	M	40-44 years	40-44	2016	2016	445	5784403	7.69310160443524
White	Male	M	40-44 years	40-44	2017	2017	459	5696250	8.05793285055958
White	Male	M	40-44 years	40-44	2018	2018	443	5701206	7.770285795672
White	Male	M	40-44 years	40-44	2019	2019	461	5755971	8.00907440291134
White	Male	M	40-44 years	40-44	2020	2020	537	5855872	9.17028241054449
White	Male	M	40-44 years	40-44	2021	2021	497	6057449	8.20477398984292
White	Male	M	45-49 years	45-49	1999	1999	406	7369371	5.50928973449702
White	Male	M	45-49 years	45-49	2000	2000	446	7489284	5.95517542130863
White	Male	M	45-49 years	45-49	2001	2001	478	7652379	6.24642349784296
White	Male	M	45-49 years	45-49	2002	2002	591	7791685	7.58500889088817
White	Male	M	45-49 years	45-49	2003	2003	625	7904379	7.90700951965992
White	Male	M	45-49 years	45-49	2004	2004	716	7964907	8.98943327272999
White	Male	M	45-49 years	45-49	2005	2005	730	8015515	9.10733745741852
White	Male	M	45-49 years	45-49	2006	2006	799	8059015	9.91436298356561
White	Male	M	45-49 years	45-49	2007	2007	779	8011089	9.72402129098803
White	Male	M	45-49 years	45-49	2008	2008	841	7923559	10.6139173066043
White	Male	M	45-49 years	45-49	2009	2009	835	7843887	10.6452323956222
White	Male	M	45-49 years	45-49	2010	2010	834	7717904	10.8060426768719
White	Male	M	45-49 years	45-49	2011	2011	912	7400700	12.3231586201305
White	Male	M	45-49 years	45-49	2012	2012	718	7149016	10.0433402303198
White	Male	M	45-49 years	45-49	2013	2013	845	6894349	12.2564146375532
White	Male	M	45-49 years	45-49	2014	2014	839	6694216	12.5332077722022
White	Male	M	45-49 years	45-49	2015	2015	842	6609912	12.7384449293727
White	Male	M	45-49 years	45-49	2016	2016	841	6598591	12.7451451378029
White	Male	M	45-49 years	45-49	2017	2017	836	6507420	12.8468732615998
White	Male	M	45-49 years	45-49	2018	2018	869	6351420	13.6819797777505
White	Male	M	45-49 years	45-49	2019	2019	852	6150268	13.8530548587476
White	Male	M	45-49 years	45-49	2020	2020	912	5930598	15.3778758904245
White	Male	M	45-49 years	45-49	2021	2021	806	5767014	13.976036819054
White	Male	M	50-54 years	50-54	1999	1999	520	6513967	7.98284670462715
White	Male	M	50-54 years	50-54	2000	2000	605	6733591	8.98480469039477
White	Male	M	50-54 years	50-54	2001	2001	670	7099559	9.43720588842208
White	Male	M	50-54 years	50-54	2002	2002	807	7031269	11.477302319112
White	Male	M	50-54 years	50-54	2003	2003	899	7105292	12.6525412326474
White	Male	M	50-54 years	50-54	2004	2004	903	7228634	12.4919867294429
White	Male	M	50-54 years	50-54	2005	2005	939	7376377	12.7298265801761
White	Male	M	50-54 years	50-54	2006	2006	1096	7503011	14.607468921477
White	Male	M	50-54 years	50-54	2007	2007	1079	7647642	14.1089240317473
White	Male	M	50-54 years	50-54	2008	2008	1187	7770369	15.2759798151156
White	Male	M	50-54 years	50-54	2009	2009	1280	7837527	16.3316821747472
White	Male	M	50-54 years	50-54	2010	2010	1242	7887799	15.7458373368794
White	Male	M	50-54 years	50-54	2011	2011	1279	7915197	16.1587892253345
White	Male	M	50-54 years	50-54	2012	2012	1352	7852440	17.2175782304609
White	Male	M	50-54 years	50-54	2013	2013	1448	7759979	18.6598443114343
White	Male	M	50-54 years	50-54	2014	2014	1566	7665141	20.4301525568806
White	Male	M	50-54 years	50-54	2015	2015	1474	7489701	19.6803584014903
White	Male	M	50-54 years	50-54	2016	2016	1448	7227858	20.0335977823582
White	Male	M	50-54 years	50-54	2017	2017	1448	6978435	20.7496379918993
White	Male	M	50-54 years	50-54	2018	2018	1464	6727826	21.7603725185521
White	Male	M	50-54 years	50-54	2019	2019	1457	6529005	22.3158046287298
