Notes	Race	Race Code	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
	Black	2054-5	Male	M	71 years	71	2004	2004	116	66804	173.642296868451
	Black	2054-5	Male	M	71 years	71	2005	2005	107	66968	159.777804324453
	Black	2054-5	Male	M	71 years	71	2006	2006	126	73197	172.138202385344
	Black	2054-5	Male	M	71 years	71	2007	2007	119	72005	165.266300951323
	Black	2054-5	Male	M	71 years	71	2008	2008	119	72121	165.000485295545
	Black	2054-5	Male	M	72 years	72	2004	2004	117	61056	191.627358490566
	Black	2054-5	Male	M	72 years	72	2005	2005	112	63426	176.583735376659
	Black	2054-5	Male	M	72 years	72	2006	2006	103	63403	162.452880778512
	Black	2054-5	Male	M	72 years	72	2007	2007	110	69128	159.125101261428
	Black	2054-5	Male	M	72 years	72	2008	2008	134	67793	197.660525422979
	Black	2054-5	Male	M	73 years	73	2004	2004	111	56546	196.300357231281
	Black	2054-5	Male	M	73 years	73	2005	2005	121	58413	207.145669628336
	Black	2054-5	Male	M	73 years	73	2006	2006	117	60676	192.827477091436
	Black	2054-5	Male	M	73 years	73	2007	2007	105	60679	173.041744260782
	Black	2054-5	Male	M	73 years	73	2008	2008	112	66172	169.255878619356
	Black	2054-5	Male	M	74 years	74	2004	2004	100	57205	174.809894240014
	Black	2054-5	Male	M	74 years	74	2005	2005	109	53771	202.711498763274
	Black	2054-5	Male	M	74 years	74	2006	2006	115	55556	206.998344013248
	Black	2054-5	Male	M	74 years	74	2007	2007	99	57717	171.526586620926
	Black	2054-5	Male	M	74 years	74	2008	2008	118	57700	204.506065857886
	Black	2054-5	Male	M	75 years	75	2004	2004	123	49571	248.128946359767
	Black	2054-5	Male	M	75 years	75	2005	2005	123	53242	231.020622816573
	Black	2054-5	Male	M	75 years	75	2006	2006	96	49889	192.427188358155
	Black	2054-5	Male	M	75 years	75	2007	2007	104	51418	202.263798669727
	Black	2054-5	Male	M	75 years	75	2008	2008	120	53226	225.453725622816
	Black	2054-5	Male	M	76 years	76	2004	2004	117	47224	247.75537862104
	Black	2054-5	Male	M	76 years	76	2005	2005	110	47435	231.896279118794
	Black	2054-5	Male	M	76 years	76	2006	2006	122	51175	238.397655105032
	Black	2054-5	Male	M	76 years	76	2007	2007	104	48151	215.987206911591
	Black	2054-5	Male	M	76 years	76	2008	2008	121	49816	242.893849365666
	Black	2054-5	Male	M	77 years	77	2004	2004	108	43677	247.269730063878
	Black	2054-5	Male	M	77 years	77	2005	2005	141	43733	322.410993986235
	Black	2054-5	Male	M	77 years	77	2006	2006	89	43880	202.825888787603
	Black	2054-5	Male	M	77 years	77	2007	2007	123	47289	260.102772314915
	Black	2054-5	Male	M	77 years	77	2008	2008	101	44408	227.436497928301
	Black	2054-5	Male	M	78 years	78	2004	2004	122	40667	299.997541003762
	Black	2054-5	Male	M	78 years	78	2005	2005	104	40725	255.37139349294
	Black	2054-5	Male	M	78 years	78	2006	2006	125	40836	306.102458614948
	Black	2054-5	Male	M	78 years	78	2007	2007	114	41085	277.473530485579
	Black	2054-5	Male	M	78 years	78	2008	2008	111	44335	250.366527574151
	Black	2054-5	Male	M	79 years	79	2004	2004	94	37511	250.593159339927
	Black	2054-5	Male	M	79 years	79	2005	2005	97	37297	260.074536826018
	Black	2054-5	Male	M	79 years	79	2006	2006	123	37351	329.308452250274
	Black	2054-5	Male	M	79 years	79	2007	2007	95	37467	253.556463020792
	Black	2054-5	Male	M	79 years	79	2008	2008	108	37671	286.692681372939
	Black	2054-5	Male	M	80 years	80	2004	2004	89	32852	270.911968829904
	Black	2054-5	Male	M	80 years	80	2005	2005	120	34070	352.216025829175
	Black	2054-5	Male	M	80 years	80	2006	2006	124	33882	365.976034472581
	Black	2054-5	Male	M	80 years	80	2007	2007	103	33957	303.324793120711
	Black	2054-5	Male	M	80 years	80	2008	2008	96	34035	282.062582635522
	Black	2054-5	Male	M	81 years	81	2004	2004	104	29627	351.031154014919
	Black	2054-5	Male	M	81 years	81	2005	2005	98	30165	324.879827614785
	Black	2054-5	Male	M	81 years	81	2006	2006	105	31425	334.128878281623
	Black	2054-5	Male	M	81 years	81	2007	2007	111	31393	353.58200872806
	Black	2054-5	Male	M	81 years	81	2008	2008	96	31589	303.903257463041
	Black	2054-5	Male	M	82 years	82	2004	2004	94	26160	359.327217125382
	Black	2054-5	Male	M	82 years	82	2005	2005	95	26660	356.339084771193
	Black	2054-5	Male	M	82 years	82	2006	2006	117	27187	430.352742119395
	Black	2054-5	Male	M	82 years	82	2007	2007	90	28391	317.001866788771
	Black	2054-5	Male	M	82 years	82	2008	2008	89	28393	313.457542351988
	Black	2054-5	Male	M	83 years	83	2004	2004	102	22534	452.649329901482
	Black	2054-5	Male	M	83 years	83	2005	2005	96	23627	406.314809328311
	Black	2054-5	Male	M	83 years	83	2006	2006	89	24206	367.677435346608
	Black	2054-5	Male	M	83 years	83	2007	2007	90	24836	362.377194395233
	Black	2054-5	Male	M	83 years	83	2008	2008	111	26058	425.972829841124
	Black	2054-5	Male	M	84 years	84	2004	2004	87	20585	422.637843089628
	Black	2054-5	Male	M	84 years	84	2005	2005	92	19766	465.445714863908
	Black	2054-5	Male	M	84 years	84	2006	2006	87	20756	419.155906725766
	Black	2054-5	Male	M	84 years	84	2007	2007	94	21321	440.879883682754
	Black	2054-5	Male	M	84 years	84	2008	2008	101	21901	461.166156796493
	Black	2054-5	Male	M	85 years	85	2004	2004	77	NA	NA
	Black	2054-5	Male	M	85 years	85	2005	2005	98	NA	NA
	Black	2054-5	Male	M	85 years	85	2006	2006	83	NA	NA
	Black	2054-5	Male	M	85 years	85	2007	2007	83	NA	NA
	Black	2054-5	Male	M	85 years	85	2008	2008	109	NA	NA
	Black	2054-5	Male	M	86 years	86	2004	2004	55	NA	NA
	Black	2054-5	Male	M	86 years	86	2005	2005	71	NA	NA
	Black	2054-5	Male	M	86 years	86	2006	2006	85	NA	NA
	Black	2054-5	Male	M	86 years	86	2007	2007	86	NA	NA
	Black	2054-5	Male	M	86 years	86	2008	2008	89	NA	NA
	Black	2054-5	Male	M	87 years	87	2004	2004	60	NA	NA
	Black	2054-5	Male	M	87 years	87	2005	2005	76	NA	NA
	Black	2054-5	Male	M	87 years	87	2006	2006	71	NA	NA
	Black	2054-5	Male	M	87 years	87	2007	2007	71	NA	NA
	Black	2054-5	Male	M	87 years	87	2008	2008	73	NA	NA
	Black	2054-5	Male	M	88 years	88	2004	2004	44	NA	NA
	Black	2054-5	Male	M	88 years	88	2005	2005	60	NA	NA
	Black	2054-5	Male	M	88 years	88	2006	2006	57	NA	NA
	Black	2054-5	Male	M	88 years	88	2007	2007	69	NA	NA
	Black	2054-5	Male	M	88 years	88	2008	2008	65	NA	NA
	Black	2054-5	Male	M	89 years	89	2004	2004	64	NA	NA
	Black	2054-5	Male	M	89 years	89	2005	2005	71	NA	NA
	Black	2054-5	Male	M	89 years	89	2006	2006	55	NA	NA
	Black	2054-5	Male	M	89 years	89	2007	2007	51	NA	NA
	Black	2054-5	Male	M	89 years	89	2008	2008	56	NA	NA
	Black	2054-5	Male	M	90 years	90	2004	2004	52	NA	NA
	Black	2054-5	Male	M	90 years	90	2005	2005	40	NA	NA
	Black	2054-5	Male	M	90 years	90	2006	2006	51	NA	NA
	Black	2054-5	Male	M	90 years	90	2007	2007	44	NA	NA
	Black	2054-5	Male	M	90 years	90	2008	2008	54	NA	NA
	Black	2054-5	Male	M	91 years	91	2004	2004	32	NA	NA
	Black	2054-5	Male	M	91 years	91	2005	2005	45	NA	NA
	Black	2054-5	Male	M	91 years	91	2006	2006	43	NA	NA
	Black	2054-5	Male	M	91 years	91	2007	2007	44	NA	NA
	Black	2054-5	Male	M	91 years	91	2008	2008	47	NA	NA
	Black	2054-5	Male	M	92 years	92	2004	2004	35	NA	NA
	Black	2054-5	Male	M	92 years	92	2005	2005	52	NA	NA
	Black	2054-5	Male	M	92 years	92	2006	2006	43	NA	NA
	Black	2054-5	Male	M	92 years	92	2007	2007	45	NA	NA
	Black	2054-5	Male	M	92 years	92	2008	2008	38	NA	NA
	Black	2054-5	Male	M	93 years	93	2004	2004	28	NA	NA
	Black	2054-5	Male	M	93 years	93	2005	2005	26	NA	NA
	Black	2054-5	Male	M	93 years	93	2006	2006	42	NA	NA
	Black	2054-5	Male	M	93 years	93	2007	2007	38	NA	NA
	Black	2054-5	Male	M	93 years	93	2008	2008	36	NA	NA
	Black	2054-5	Male	M	94 years	94	2004	2004	40	NA	NA
	Black	2054-5	Male	M	94 years	94	2005	2005	33	NA	NA
	Black	2054-5	Male	M	94 years	94	2006	2006	31	NA	NA
	Black	2054-5	Male	M	94 years	94	2007	2007	24	NA	NA
	Black	2054-5	Male	M	94 years	94	2008	2008	37	NA	NA
	Black	2054-5	Male	M	95 years	95	2004	2004	28	NA	NA
	Black	2054-5	Male	M	95 years	95	2005	2005	34	NA	NA
	Black	2054-5	Male	M	95 years	95	2006	2006	28	NA	NA
	Black	2054-5	Male	M	95 years	95	2007	2007	23	NA	NA
	Black	2054-5	Male	M	95 years	95	2008	2008	20	NA	NA
	Black	2054-5	Male	M	96 years	96	2004	2004	16	NA	NA
	Black	2054-5	Male	M	96 years	96	2005	2005	17	NA	NA
	Black	2054-5	Male	M	96 years	96	2006	2006	19	NA	NA
	Black	2054-5	Male	M	96 years	96	2007	2007	21	NA	NA
	Black	2054-5	Male	M	96 years	96	2008	2008	22	NA	NA
	Black	2054-5	Male	M	97 years	97	2004	2004	13	NA	NA
	Black	2054-5	Male	M	97 years	97	2005	2005	18	NA	NA
	Black	2054-5	Male	M	97 years	97	2006	2006	14	NA	NA
	Black	2054-5	Male	M	97 years	97	2007	2007	16	NA	NA
	Black	2054-5	Male	M	97 years	97	2008	2008	11	NA	NA
	Black	2054-5	Male	M	98 years	98	2004	2004	8	NA	NA
	Black	2054-5	Male	M	98 years	98	2005	2005	11	NA	NA
	Black	2054-5	Male	M	98 years	98	2006	2006	6	NA	NA
	Black	2054-5	Male	M	98 years	98	2007	2007	9	NA	NA
	Black	2054-5	Male	M	98 years	98	2008	2008	13	NA	NA
	Black	2054-5	Male	M	99 years	99	2004	2004	5	NA	NA
	Black	2054-5	Male	M	99 years	99	2005	2005	11	NA	NA
	Black	2054-5	Male	M	99 years	99	2006	2006	7	NA	NA
	Black	2054-5	Male	M	99 years	99	2007	2007	9	NA	NA
	Black	2054-5	Male	M	99 years	99	2008	2008	4	NA	NA
	Black	2054-5	Male	M	100 years	100	2004	2004	3	NA	NA
	Black	2054-5	Male	M	100 years	100	2005	2005	8	NA	NA
	Black	2054-5	Male	M	100 years	100	2006	2006	7	NA	NA
	Black	2054-5	Male	M	100 years	100	2007	2007	4	NA	NA
	Black	2054-5	Male	M	100 years	100	2008	2008	4	NA	NA
	Black	2054-5	Male	M	101 years	101	2004	2004	2	NA	NA
	Black	2054-5	Male	M	101 years	101	2005	2005	2	NA	NA
	Black	2054-5	Male	M	101 years	101	2007	2007	1	NA	NA
	Black	2054-5	Male	M	101 years	101	2008	2008	5	NA	NA
	Black	2054-5	Male	M	102 years	102	2004	2004	2	NA	NA
	Black	2054-5	Male	M	102 years	102	2005	2005	1	NA	NA
	Black	2054-5	Male	M	102 years	102	2006	2006	4	NA	NA
	Black	2054-5	Male	M	102 years	102	2007	2007	1	NA	NA
	Black	2054-5	Male	M	102 years	102	2008	2008	3	NA	NA
	Black	2054-5	Male	M	103 years	103	2004	2004	6	NA	NA
	Black	2054-5	Male	M	103 years	103	2005	2005	3	NA	NA
	Black	2054-5	Male	M	103 years	103	2007	2007	1	NA	NA
	Black	2054-5	Male	M	103 years	103	2008	2008	2	NA	NA
	Black	2054-5	Male	M	104 years	104	2004	2004	1	NA	NA
	Black	2054-5	Male	M	104 years	104	2005	2005	2	NA	NA
	Black	2054-5	Male	M	104 years	104	2006	2006	1	NA	NA
	Black	2054-5	Male	M	104 years	104	2007	2007	1	NA	NA
	Black	2054-5	Male	M	104 years	104	2008	2008	3	NA	NA
	Black	2054-5	Male	M	105 years	105	2005	2005	1	NA	NA
	Black	2054-5	Male	M	105 years	105	2006	2006	1	NA	NA
	Black	2054-5	Male	M	105 years	105	2007	2007	1	NA	NA
	Black	2054-5	Male	M	105 years	105	2008	2008	2	NA	NA
	Black	2054-5	Male	M	106 years	106	2004	2004	1	NA	NA
	Black	2054-5	Male	M	106 years	106	2007	2007	3	NA	NA
	Black	2054-5	Male	M	107 years	107	2005	2005	1	NA	NA
	Black	2054-5	Male	M	108 years	108	2005	2005	1	NA	NA
	Black	2054-5	Male	M	112 years	112	2004	2004	1	NA	NA
	White	2106-3	Female	F	3 years	3	2006	2006	1	1088393	0.0918785769478488
	White	2106-3	Female	F	6 years	6	2004	2004	1	1102848	0.0906743268337976
	White	2106-3	Female	F	6 years	6	2008	2008	1	1088692	0.0918533432779886
	White	2106-3	Female	F	9 years	9	2005	2005	1	1145367	0.0873082601471843
	White	2106-3	Female	F	13 years	13	2006	2006	1	1225245	0.0816163297952654
	White	2106-3	Female	F	16 years	16	2005	2005	1	1286151	0.0777513682297024
	White	2106-3	Female	F	16 years	16	2006	2006	1	1320062	0.0757540176143242
	White	2106-3	Female	F	16 years	16	2008	2008	1	1256950	0.0795576594136601
	White	2106-3	Female	F	17 years	17	2007	2007	1	1311910	0.0762247410264424
	White	2106-3	Female	F	17 years	17	2008	2008	1	1279862	0.0781334237597491
	White	2106-3	Female	F	18 years	18	2007	2007	1	1286741	0.0777157174598462
	White	2106-3	Female	F	19 years	19	2004	2004	1	1289488	0.0775501594431278
	White	2106-3	Female	F	19 years	19	2008	2008	1	1290788	0.0774720558294623
	White	2106-3	Female	F	20 years	20	2005	2005	1	1278441	0.0782202698442869
	White	2106-3	Female	F	20 years	20	2006	2006	1	1270200	0.0787277594079673
	White	2106-3	Female	F	20 years	20	2007	2007	1	1256496	0.0795864053685806
	White	2106-3	Female	F	21 years	21	2006	2006	2	1274162	0.156965911712953
	White	2106-3	Female	F	22 years	22	2006	2006	2	1232087	0.162326199367415
	White	2106-3	Female	F	22 years	22	2008	2008	1	1250186	0.0799880977710517
	White	2106-3	Female	F	23 years	23	2004	2004	2	1276711	0.156652523554665
	White	2106-3	Female	F	23 years	23	2005	2005	3	1251013	0.239805661491927
	White	2106-3	Female	F	23 years	23	2006	2006	1	1241503	0.0805475298891747
	White	2106-3	Female	F	24 years	24	2004	2004	2	1261687	0.158517920847247
	White	2106-3	Female	F	24 years	24	2006	2006	3	1248181	0.240349756966337
	White	2106-3	Female	F	24 years	24	2007	2007	1	1238540	0.0807402263955948
	White	2106-3	Female	F	24 years	24	2008	2008	3	1221293	0.245641299835502
	White	2106-3	Female	F	25 years	25	2004	2004	2	1197538	0.167009314109448
	White	2106-3	Female	F	25 years	25	2005	2005	2	1265452	0.158046294920708
	White	2106-3	Female	F	25 years	25	2006	2006	1	1279035	0.0781839433635514
	White	2106-3	Female	F	25 years	25	2007	2007	2	1254423	0.159435852180644
	White	2106-3	Female	F	25 years	25	2008	2008	1	1245896	0.0802635211927801
	White	2106-3	Female	F	26 years	26	2004	2004	1	1152737	0.0867500566044119
	White	2106-3	Female	F	26 years	26	2005	2005	1	1189844	0.0840446310608786
	White	2106-3	Female	F	26 years	26	2007	2007	2	1268110	0.15771502472183
	White	2106-3	Female	F	26 years	26	2008	2008	3	1242356	0.241476678182421
	White	2106-3	Female	F	27 years	27	2004	2004	1	1132589	0.0882932820290502
	White	2106-3	Female	F	27 years	27	2005	2005	5	1155636	0.432662187747699
	White	2106-3	Female	F	27 years	27	2006	2006	3	1193878	0.251281956782854
	White	2106-3	Female	F	27 years	27	2007	2007	7	1261300	0.554982954094981
	White	2106-3	Female	F	27 years	27	2008	2008	1	1274291	0.0784750108099327
	White	2106-3	Female	F	28 years	28	2005	2005	3	1123810	0.266949039428373
	White	2106-3	Female	F	28 years	28	2006	2006	4	1145451	0.34920743008649
	White	2106-3	Female	F	28 years	28	2007	2007	4	1181451	0.338566728539736
	White	2106-3	Female	F	28 years	28	2008	2008	2	1246660	0.160428665393933
	White	2106-3	Female	F	29 years	29	2005	2005	2	1074662	0.186105026510661
	White	2106-3	Female	F	29 years	29	2006	2006	3	1107051	0.27099022538257
	White	2106-3	Female	F	29 years	29	2007	2007	5	1125795	0.444130592159319
	White	2106-3	Female	F	29 years	29	2008	2008	1	1158699	0.0863036906047213
	White	2106-3	Female	F	30 years	30	2004	2004	6	1106609	0.542196927731475
	White	2106-3	Female	F	30 years	30	2005	2005	8	1134364	0.705240998480206
	White	2106-3	Female	F	30 years	30	2006	2006	3	1090538	0.275093577665336
	White	2106-3	Female	F	30 years	30	2007	2007	3	1126506	0.266310166124282
	White	2106-3	Female	F	30 years	30	2008	2008	7	1148990	0.609230715672025
	White	2106-3	Female	F	31 years	31	2004	2004	4	1137762	0.351567375250712
	White	2106-3	Female	F	31 years	31	2005	2005	3	1098572	0.273081782532233
	White	2106-3	Female	F	31 years	31	2006	2006	2	1124989	0.177779516066379
	White	2106-3	Female	F	31 years	31	2007	2007	5	1080236	0.462861819083978
	White	2106-3	Female	F	31 years	31	2008	2008	6	1114601	0.53830922455659
	White	2106-3	Female	F	32 years	32	2004	2004	5	1236631	0.404324329569613
	White	2106-3	Female	F	32 years	32	2005	2005	5	1151467	0.43422868393102
	White	2106-3	Female	F	32 years	32	2006	2006	4	1115052	0.358727664718775
	White	2106-3	Female	F	32 years	32	2007	2007	5	1144981	0.436688469066299
	White	2106-3	Female	F	32 years	32	2008	2008	7	1102574	0.634878021792642
	White	2106-3	Female	F	33 years	33	2004	2004	6	1348643	0.444891642932933
	White	2106-3	Female	F	33 years	33	2005	2005	6	1237779	0.484739198192892
	White	2106-3	Female	F	33 years	33	2006	2006	7	1153002	0.607110828949126
	White	2106-3	Female	F	33 years	33	2007	2007	6	1116703	0.537295950669068
	White	2106-3	Female	F	33 years	33	2008	2008	5	1146959	0.435935373452756
	White	2106-3	Female	F	34 years	34	2004	2004	7	1382337	0.506388818356161
	White	2106-3	Female	F	34 years	34	2005	2005	9	1348358	0.667478518316352
	White	2106-3	Female	F	34 years	34	2006	2006	11	1237780	0.888687812050607
	White	2106-3	Female	F	34 years	34	2007	2007	12	1153088	1.04068379863462
	White	2106-3	Female	F	34 years	34	2008	2008	5	1116740	0.44773179074807
	White	2106-3	Female	F	35 years	35	2004	2004	7	1325435	0.528128501209037
	White	2106-3	Female	F	35 years	35	2005	2005	5	1383427	0.36142131099075
	White	2106-3	Female	F	35 years	35	2006	2006	11	1349975	0.814829904257486
	White	2106-3	Female	F	35 years	35	2007	2007	10	1239648	0.80668060610754
	White	2106-3	Female	F	35 years	35	2008	2008	13	1155005	1.12553625308981
	White	2106-3	Female	F	36 years	36	2004	2004	5	1301485	0.384176536802191
	White	2106-3	Female	F	36 years	36	2005	2005	6	1324585	0.452972062948018
	White	2106-3	Female	F	36 years	36	2006	2006	10	1382581	0.723284928694955
	White	2106-3	Female	F	36 years	36	2007	2007	7	1348981	0.518910199624754
	White	2106-3	Female	F	36 years	36	2008	2008	10	1238750	0.807265388496468
	White	2106-3	Female	F	37 years	37	2004	2004	9	1329366	0.677014456515362
	White	2106-3	Female	F	37 years	37	2005	2005	17	1297474	1.310238201305
	White	2106-3	Female	F	37 years	37	2006	2006	9	1320063	0.681785642048902
	White	2106-3	Female	F	37 years	37	2007	2007	8	1377069	0.5809440195081
	White	2106-3	Female	F	37 years	37	2008	2008	14	1343001	1.04244151716938
	White	2106-3	Female	F	38 years	38	2004	2004	15	1372911	1.09256900119527
	White	2106-3	Female	F	38 years	38	2005	2005	16	1328466	1.20439664997072
	White	2106-3	Female	F	38 years	38	2006	2006	18	1296970	1.38785014302567
	White	2106-3	Female	F	38 years	38	2007	2007	19	1319480	1.43996119683512
	White	2106-3	Female	F	38 years	38	2008	2008	21	1376554	1.52554858000485
	White	2106-3	Female	F	39 years	39	2004	2004	16	1492191	1.07224879388765
	White	2106-3	Female	F	39 years	39	2005	2005	18	1372474	1.31150025428533
	White	2106-3	Female	F	39 years	39	2006	2006	17	1328374	1.27976006757133
	White	2106-3	Female	F	39 years	39	2007	2007	10	1297031	0.770991595420618
	White	2106-3	Female	F	39 years	39	2008	2008	20	1319796	1.51538571112505
	White	2106-3	Female	F	40 years	40	2004	2004	23	1547164	1.4865909496343
	White	2106-3	Female	F	40 years	40	2005	2005	17	1487614	1.14276956253437
	White	2106-3	Female	F	40 years	40	2006	2006	26	1367963	1.90063620141773
	White	2106-3	Female	F	40 years	40	2007	2007	19	1323400	1.43569593471362
	White	2106-3	Female	F	40 years	40	2008	2008	24	1291709	1.85800362155873
	White	2106-3	Female	F	41 years	41	2004	2004	35	1570432	2.22868611948814
	White	2106-3	Female	F	41 years	41	2005	2005	25	1549158	1.61377987267922
	White	2106-3	Female	F	41 years	41	2006	2006	26	1490574	1.74429447984468
	White	2106-3	Female	F	41 years	41	2007	2007	28	1371503	2.04155586972832
	White	2106-3	Female	F	41 years	41	2008	2008	25	1327505	1.88323207822193
	White	2106-3	Female	F	42 years	42	2004	2004	36	1594574	2.25765627684886
	White	2106-3	Female	F	42 years	42	2005	2005	42	1565676	2.68254734696067
	White	2106-3	Female	F	42 years	42	2006	2006	42	1544000	2.72020725388601
	White	2106-3	Female	F	42 years	42	2007	2007	29	1485322	1.95243859580616
	White	2106-3	Female	F	42 years	42	2008	2008	35	1366134	2.56197415480473
	White	2106-3	Female	F	43 years	43	2004	2004	34	1636534	2.07756148054364
	White	2106-3	Female	F	43 years	43	2005	2005	36	1593885	2.25863220997751
	White	2106-3	Female	F	43 years	43	2006	2006	34	1565438	2.17191610271375
	White	2106-3	Female	F	43 years	43	2007	2007	58	1544318	3.7557031647627
	White	2106-3	Female	F	43 years	43	2008	2008	46	1485949	3.09566479064894
	White	2106-3	Female	F	44 years	44	2004	2004	44	1647323	2.67100016208115
	White	2106-3	Female	F	44 years	44	2005	2005	50	1627177	3.07280646174325
	White	2106-3	Female	F	44 years	44	2006	2006	47	1583608	2.96790619900885
	White	2106-3	Female	F	44 years	44	2007	2007	46	1554086	2.95993915394644
	White	2106-3	Female	F	44 years	44	2008	2008	51	1532025	3.32892740000979
	White	2106-3	Female	F	45 years	45	2004	2004	48	1612930	2.97595059922005
	White	2106-3	Female	F	45 years	45	2005	2005	50	1641270	3.04642136881805
	White	2106-3	Female	F	45 years	45	2006	2006	44	1620980	2.71440733383509
	White	2106-3	Female	F	45 years	45	2007	2007	41	1577340	2.59931276706354
	White	2106-3	Female	F	45 years	45	2008	2008	47	1547617	3.03692709501123
	White	2106-3	Female	F	46 years	46	2004	2004	61	1635669	3.72936089147621
	White	2106-3	Female	F	46 years	46	2005	2005	52	1612814	3.22417836154696
	White	2106-3	Female	F	46 years	46	2006	2006	54	1642209	3.2882538093507
	White	2106-3	Female	F	46 years	46	2007	2007	60	1622797	3.69732012075448
	White	2106-3	Female	F	46 years	46	2008	2008	67	1580005	4.24049290983256
	White	2106-3	Female	F	47 years	47	2004	2004	63	1633292	3.85724046894248
	White	2106-3	Female	F	47 years	47	2005	2005	47	1635467	2.87379690326983
	White	2106-3	Female	F	47 years	47	2006	2006	58	1613382	3.59493288012386
	White	2106-3	Female	F	47 years	47	2007	2007	73	1643701	4.44119703036014
	White	2106-3	Female	F	47 years	47	2008	2008	70	1625026	4.30762338571814
	White	2106-3	Female	F	48 years	48	2004	2004	55	1574064	3.49414000955488
	White	2106-3	Female	F	48 years	48	2005	2005	62	1628612	3.80692270473262
	White	2106-3	Female	F	48 years	48	2006	2006	66	1630777	4.04715053008474
	White	2106-3	Female	F	48 years	48	2007	2007	59	1608438	3.66815506721428
	White	2106-3	Female	F	48 years	48	2008	2008	73	1638570	4.45510414568801
	White	2106-3	Female	F	49 years	49	2004	2004	63	1589041	3.96465541166024
	White	2106-3	Female	F	49 years	49	2005	2005	67	1573946	4.25681694289385
	White	2106-3	Female	F	49 years	49	2006	2006	70	1629335	4.29623128454247
	White	2106-3	Female	F	49 years	49	2007	2007	71	1632301	4.34968795583658
	White	2106-3	Female	F	49 years	49	2008	2008	90	1610704	5.58761883002712
	White	2106-3	Female	F	50 years	50	2004	2004	68	1542996	4.40701077643753
	White	2106-3	Female	F	50 years	50	2005	2005	70	1581150	4.42715744869241
	White	2106-3	Female	F	50 years	50	2006	2006	63	1565307	4.02476958194143
	White	2106-3	Female	F	50 years	50	2007	2007	92	1619657	5.68021500848636
	White	2106-3	Female	F	50 years	50	2008	2008	108	1621797	6.65927979888975
	White	2106-3	Female	F	51 years	51	2004	2004	73	1513002	4.82484491097831
	White	2106-3	Female	F	51 years	51	2005	2005	65	1546370	4.20339246105395
	White	2106-3	Female	F	51 years	51	2006	2006	90	1586146	5.67413088076381
	White	2106-3	Female	F	51 years	51	2007	2007	95	1571779	6.04410670965829
	White	2106-3	Female	F	51 years	51	2008	2008	87	1627989	5.34401645219962
	White	2106-3	Female	F	52 years	52	2004	2004	62	1468451	4.22213611485845
	White	2106-3	Female	F	52 years	52	2005	2005	73	1506027	4.84719065461642
	White	2106-3	Female	F	52 years	52	2006	2006	93	1538457	6.04501783280261
	White	2106-3	Female	F	52 years	52	2007	2007	88	1577365	5.5789243453481
	White	2106-3	Female	F	52 years	52	2008	2008	96	1562272	6.14489666332111
	White	2106-3	Female	F	53 years	53	2004	2004	67	1437993	4.65927163762271
	White	2106-3	Female	F	53 years	53	2005	2005	74	1468406	5.03947818246452
	White	2106-3	Female	F	53 years	53	2006	2006	89	1506784	5.90661966147769
	White	2106-3	Female	F	53 years	53	2007	2007	83	1540004	5.38959639065873
	White	2106-3	Female	F	53 years	53	2008	2008	84	1579895	5.31680902844809
	White	2106-3	Female	F	54 years	54	2004	2004	91	1428411	6.37071543134294
	White	2106-3	Female	F	54 years	54	2005	2005	84	1438646	5.83882344927105
	White	2106-3	Female	F	54 years	54	2006	2006	93	1469787	6.32744744646673
	White	2106-3	Female	F	54 years	54	2007	2007	99	1509024	6.56053184044787
	White	2106-3	Female	F	54 years	54	2008	2008	93	1543278	6.02613398234148
	White	2106-3	Female	F	55 years	55	2004	2004	101	1399751	7.21556905478189
	White	2106-3	Female	F	55 years	55	2005	2005	99	1419096	6.97627221837
	White	2106-3	Female	F	55 years	55	2006	2006	110	1428035	7.70289243610976
	White	2106-3	Female	F	55 years	55	2007	2007	108	1457867	7.40808317905543
	White	2106-3	Female	F	55 years	55	2008	2008	133	1495588	8.89282342463299
	White	2106-3	Female	F	56 years	56	2004	2004	107	1412890	7.57313025076262
	White	2106-3	Female	F	56 years	56	2005	2005	91	1401304	6.49395134817284
	White	2106-3	Female	F	56 years	56	2006	2006	87	1422000	6.11814345991561
	White	2106-3	Female	F	56 years	56	2007	2007	118	1432212	8.23900372291253
	White	2106-3	Female	F	56 years	56	2008	2008	115	1463447	7.85815953703824
	White	2106-3	Female	F	57 years	57	2004	2004	115	1519504	7.56825911613263
	White	2106-3	Female	F	57 years	57	2005	2005	111	1406304	7.89303024097208
	White	2106-3	Female	F	57 years	57	2006	2006	125	1394604	8.96311784563934
	White	2106-3	Female	F	57 years	57	2007	2007	109	1414755	7.70451420917403
	White	2106-3	Female	F	57 years	57	2008	2008	90	1424651	6.31733666701529
	White	2106-3	Female	F	58 years	58	2004	2004	104	1104580	9.41534338843723
	White	2106-3	Female	F	58 years	58	2005	2005	110	1515526	7.25820606178977
	White	2106-3	Female	F	58 years	58	2006	2006	123	1403080	8.76642814379793
	White	2106-3	Female	F	58 years	58	2007	2007	116	1391872	8.33409968732757
	White	2106-3	Female	F	58 years	58	2008	2008	123	1412547	8.70767485966839
	White	2106-3	Female	F	59 years	59	2004	2004	103	1107254	9.30229197636676
	White	2106-3	Female	F	59 years	59	2005	2005	97	1097742	8.83632037400409
