Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Black or African American,Not Hispanic or Latino,65-69 years,Female,505,2008
Black or African American,Not Hispanic or Latino,65-69 years,Female,527,2009
Black or African American,Not Hispanic or Latino,65-69 years,Female,520,2010
Black or African American,Not Hispanic or Latino,65-69 years,Female,528,2011
Black or African American,Not Hispanic or Latino,65-69 years,Female,574,2012
Black or African American,Not Hispanic or Latino,65-69 years,Female,584,2013
Black or African American,Not Hispanic or Latino,65-69 years,Female,577,2014
Black or African American,Not Hispanic or Latino,65-69 years,Female,677,2015
Black or African American,Not Hispanic or Latino,65-69 years,Female,734,2016
Black or African American,Not Hispanic or Latino,65-69 years,Female,781,2017
Black or African American,Not Hispanic or Latino,65-69 years,Female,779,2018
Black or African American,Not Hispanic or Latino,65-69 years,Female,857,2019
Black or African American,Not Hispanic or Latino,65-69 years,Female,1131,2020
White,Not Hispanic or Latino,65-69 years,Female,758,1999
White,Not Hispanic or Latino,65-69 years,Female,738,2000
White,Not Hispanic or Latino,65-69 years,Female,693,2001
White,Not Hispanic or Latino,65-69 years,Female,781,2002
White,Not Hispanic or Latino,65-69 years,Female,755,2003
White,Not Hispanic or Latino,65-69 years,Female,796,2004
White,Not Hispanic or Latino,65-69 years,Female,822,2005
White,Not Hispanic or Latino,65-69 years,Female,841,2006
White,Not Hispanic or Latino,65-69 years,Female,838,2007
White,Not Hispanic or Latino,65-69 years,Female,899,2008
White,Not Hispanic or Latino,65-69 years,Female,896,2009
White,Not Hispanic or Latino,65-69 years,Female,995,2010
White,Not Hispanic or Latino,65-69 years,Female,1060,2011
White,Not Hispanic or Latino,65-69 years,Female,1094,2012
White,Not Hispanic or Latino,65-69 years,Female,1264,2013
White,Not Hispanic or Latino,65-69 years,Female,1296,2014
White,Not Hispanic or Latino,65-69 years,Female,1533,2015
White,Not Hispanic or Latino,65-69 years,Female,1665,2016
White,Not Hispanic or Latino,65-69 years,Female,1714,2017
White,Not Hispanic or Latino,65-69 years,Female,1778,2018
White,Not Hispanic or Latino,65-69 years,Female,1946,2019
White,Not Hispanic or Latino,65-69 years,Female,2326,2020
American Indian or Alaska Native,Not Stated,65-69 years,Female,5,2017
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2003
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2014
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2015
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2016
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2019
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2020
Black or African American,Not Stated,65-69 years,Female,5,1999
Black or African American,Not Stated,65-69 years,Female,5,2001
Black or African American,Not Stated,65-69 years,Female,5,2002
Black or African American,Not Stated,65-69 years,Female,5,2003
Black or African American,Not Stated,65-69 years,Female,5,2004
Black or African American,Not Stated,65-69 years,Female,5,2006
Black or African American,Not Stated,65-69 years,Female,5,2008
Black or African American,Not Stated,65-69 years,Female,5,2009
Black or African American,Not Stated,65-69 years,Female,5,2010
Black or African American,Not Stated,65-69 years,Female,5,2011
Black or African American,Not Stated,65-69 years,Female,5,2012
Black or African American,Not Stated,65-69 years,Female,5,2013
Black or African American,Not Stated,65-69 years,Female,5,2014
Black or African American,Not Stated,65-69 years,Female,5,2015
Black or African American,Not Stated,65-69 years,Female,5,2016
Black or African American,Not Stated,65-69 years,Female,5,2017
Black or African American,Not Stated,65-69 years,Female,5,2018
Black or African American,Not Stated,65-69 years,Female,5,2019
Black or African American,Not Stated,65-69 years,Female,5,2020
White,Not Stated,65-69 years,Female,5,1999
White,Not Stated,65-69 years,Female,5,2000
White,Not Stated,65-69 years,Female,5,2001
White,Not Stated,65-69 years,Female,5,2002
White,Not Stated,65-69 years,Female,5,2003
White,Not Stated,65-69 years,Female,5,2004
White,Not Stated,65-69 years,Female,5,2006
White,Not Stated,65-69 years,Female,5,2007
White,Not Stated,65-69 years,Female,5,2008
White,Not Stated,65-69 years,Female,5,2009
White,Not Stated,65-69 years,Female,5,2010
White,Not Stated,65-69 years,Female,5,2011
White,Not Stated,65-69 years,Female,5,2012
White,Not Stated,65-69 years,Female,5,2013
White,Not Stated,65-69 years,Female,5,2014
White,Not Stated,65-69 years,Female,5,2015
White,Not Stated,65-69 years,Female,10,2016
White,Not Stated,65-69 years,Female,5,2017
White,Not Stated,65-69 years,Female,5,2018
White,Not Stated,65-69 years,Female,5,2019
White,Not Stated,65-69 years,Female,14,2020
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2001
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2002
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2007
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2009
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2015
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2016
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2017
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2018
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2019
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,1999
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2003
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2004
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2008
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2010
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2011
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2014
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2015
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2016
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2017
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2019
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2020
Black or African American,Hispanic or Latino,65-69 years,Male,5,1999
Black or African American,Hispanic or Latino,65-69 years,Male,5,2000
Black or African American,Hispanic or Latino,65-69 years,Male,5,2001
Black or African American,Hispanic or Latino,65-69 years,Male,5,2002
Black or African American,Hispanic or Latino,65-69 years,Male,5,2003
Black or African American,Hispanic or Latino,65-69 years,Male,5,2004
Black or African American,Hispanic or Latino,65-69 years,Male,5,2005
Black or African American,Hispanic or Latino,65-69 years,Male,5,2006
Black or African American,Hispanic or Latino,65-69 years,Male,5,2007
Black or African American,Hispanic or Latino,65-69 years,Male,5,2008
Black or African American,Hispanic or Latino,65-69 years,Male,5,2009
Black or African American,Hispanic or Latino,65-69 years,Male,5,2010
Black or African American,Hispanic or Latino,65-69 years,Male,5,2011
Black or African American,Hispanic or Latino,65-69 years,Male,5,2012
Black or African American,Hispanic or Latino,65-69 years,Male,5,2013
Black or African American,Hispanic or Latino,65-69 years,Male,5,2014
Black or African American,Hispanic or Latino,65-69 years,Male,5,2015
Black or African American,Hispanic or Latino,65-69 years,Male,5,2016
Black or African American,Hispanic or Latino,65-69 years,Male,5,2017
Black or African American,Hispanic or Latino,65-69 years,Male,11,2018
Black or African American,Hispanic or Latino,65-69 years,Male,5,2019
Black or African American,Hispanic or Latino,65-69 years,Male,12,2020
White,Hispanic or Latino,65-69 years,Male,94,1999
White,Hispanic or Latino,65-69 years,Male,71,2000
White,Hispanic or Latino,65-69 years,Male,100,2001
White,Hispanic or Latino,65-69 years,Male,102,2002
White,Hispanic or Latino,65-69 years,Male,113,2003
White,Hispanic or Latino,65-69 years,Male,131,2004
White,Hispanic or Latino,65-69 years,Male,119,2005
White,Hispanic or Latino,65-69 years,Male,140,2006
White,Hispanic or Latino,65-69 years,Male,141,2007
White,Hispanic or Latino,65-69 years,Male,164,2008
White,Hispanic or Latino,65-69 years,Male,157,2009
White,Hispanic or Latino,65-69 years,Male,174,2010
White,Hispanic or Latino,65-69 years,Male,161,2011
White,Hispanic or Latino,65-69 years,Male,171,2012
White,Hispanic or Latino,65-69 years,Male,233,2013
White,Hispanic or Latino,65-69 years,Male,233,2014
White,Hispanic or Latino,65-69 years,Male,277,2015
White,Hispanic or Latino,65-69 years,Male,285,2016
White,Hispanic or Latino,65-69 years,Male,315,2017
White,Hispanic or Latino,65-69 years,Male,345,2018
White,Hispanic or Latino,65-69 years,Male,376,2019
White,Hispanic or Latino,65-69 years,Male,463,2020
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,5,1999
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,5,2002
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,5,2003
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,10,2004
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,11,2005
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,22,2006
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,14,2007
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,13,2008
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,5,2009
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,16,2010
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,21,2011
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,20,2012
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,28,2013
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,27,2014
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,28,2015
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,28,2016
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,34,2017
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,47,2018
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,58,2019
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,63,2020
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,37,1999
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,28,2000
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,30,2001
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,50,2002
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,41,2003
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,36,2004
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,50,2005
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,53,2006
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,52,2007
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,51,2008
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,50,2009
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,43,2010
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,58,2011
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,53,2012
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,67,2013
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,70,2014
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,88,2015
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,105,2016
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,114,2017
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,117,2018
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,115,2019
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,168,2020
Black or African American,Not Hispanic or Latino,65-69 years,Male,480,1999
Black or African American,Not Hispanic or Latino,65-69 years,Male,455,2000
Black or African American,Not Hispanic or Latino,65-69 years,Male,505,2001
Black or African American,Not Hispanic or Latino,65-69 years,Male,496,2002
Black or African American,Not Hispanic or Latino,65-69 years,Male,573,2003
Black or African American,Not Hispanic or Latino,65-69 years,Male,552,2004
Black or African American,Not Hispanic or Latino,65-69 years,Male,572,2005
Black or African American,Not Hispanic or Latino,65-69 years,Male,597,2006
Black or African American,Not Hispanic or Latino,65-69 years,Male,563,2007
Black or African American,Not Hispanic or Latino,65-69 years,Male,630,2008
Black or African American,Not Hispanic or Latino,65-69 years,Male,644,2009
Black or African American,Not Hispanic or Latino,65-69 years,Male,686,2010
Black or African American,Not Hispanic or Latino,65-69 years,Male,702,2011
Black or African American,Not Hispanic or Latino,65-69 years,Male,722,2012
Black or African American,Not Hispanic or Latino,65-69 years,Male,854,2013
Black or African American,Not Hispanic or Latino,65-69 years,Male,830,2014
Black or African American,Not Hispanic or Latino,65-69 years,Male,875,2015
Black or African American,Not Hispanic or Latino,65-69 years,Male,1034,2016
Black or African American,Not Hispanic or Latino,65-69 years,Male,1087,2017
Black or African American,Not Hispanic or Latino,65-69 years,Male,1198,2018
Black or African American,Not Hispanic or Latino,65-69 years,Male,1275,2019
Black or African American,Not Hispanic or Latino,65-69 years,Male,1636,2020
White,Not Hispanic or Latino,65-69 years,Male,912,1999
White,Not Hispanic or Latino,65-69 years,Male,911,2000
White,Not Hispanic or Latino,65-69 years,Male,955,2001
White,Not Hispanic or Latino,65-69 years,Male,996,2002
White,Not Hispanic or Latino,65-69 years,Male,1141,2003
White,Not Hispanic or Latino,65-69 years,Male,1169,2004
White,Not Hispanic or Latino,65-69 years,Male,1137,2005
White,Not Hispanic or Latino,65-69 years,Male,1145,2006
White,Not Hispanic or Latino,65-69 years,Male,1236,2007
White,Not Hispanic or Latino,65-69 years,Male,1292,2008
White,Not Hispanic or Latino,65-69 years,Male,1449,2009
White,Not Hispanic or Latino,65-69 years,Male,1528,2010
White,Not Hispanic or Latino,65-69 years,Male,1642,2011
White,Not Hispanic or Latino,65-69 years,Male,1764,2012
White,Not Hispanic or Latino,65-69 years,Male,2027,2013
White,Not Hispanic or Latino,65-69 years,Male,2172,2014
White,Not Hispanic or Latino,65-69 years,Male,2445,2015
White,Not Hispanic or Latino,65-69 years,Male,2753,2016
White,Not Hispanic or Latino,65-69 years,Male,2869,2017
White,Not Hispanic or Latino,65-69 years,Male,3057,2018
White,Not Hispanic or Latino,65-69 years,Male,3359,2019
White,Not Hispanic or Latino,65-69 years,Male,4022,2020
American Indian or Alaska Native,Not Stated,65-69 years,Male,5,2003
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,1999
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2002
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2011
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2013
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2014
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2016
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2017
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2018
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2020
Black or African American,Not Stated,65-69 years,Male,5,1999
Black or African American,Not Stated,65-69 years,Male,5,2000
Black or African American,Not Stated,65-69 years,Male,5,2001
Black or African American,Not Stated,65-69 years,Male,12,2002
Black or African American,Not Stated,65-69 years,Male,5,2003
Black or African American,Not Stated,65-69 years,Male,5,2004
Black or African American,Not Stated,65-69 years,Male,5,2005
Black or African American,Not Stated,65-69 years,Male,5,2006
Black or African American,Not Stated,65-69 years,Male,5,2007
Black or African American,Not Stated,65-69 years,Male,5,2008
Black or African American,Not Stated,65-69 years,Male,5,2009
Black or African American,Not Stated,65-69 years,Male,5,2010
Black or African American,Not Stated,65-69 years,Male,5,2011
Black or African American,Not Stated,65-69 years,Male,5,2012
Black or African American,Not Stated,65-69 years,Male,12,2013
Black or African American,Not Stated,65-69 years,Male,5,2014
Black or African American,Not Stated,65-69 years,Male,12,2015
Black or African American,Not Stated,65-69 years,Male,15,2016
Black or African American,Not Stated,65-69 years,Male,5,2017
Black or African American,Not Stated,65-69 years,Male,15,2018
Black or African American,Not Stated,65-69 years,Male,10,2019
Black or African American,Not Stated,65-69 years,Male,15,2020
White,Not Stated,65-69 years,Male,5,1999
White,Not Stated,65-69 years,Male,12,2000
White,Not Stated,65-69 years,Male,5,2001
White,Not Stated,65-69 years,Male,11,2002
White,Not Stated,65-69 years,Male,5,2003
White,Not Stated,65-69 years,Male,5,2004
White,Not Stated,65-69 years,Male,10,2005
White,Not Stated,65-69 years,Male,5,2006
White,Not Stated,65-69 years,Male,5,2007
White,Not Stated,65-69 years,Male,5,2008
White,Not Stated,65-69 years,Male,5,2009
White,Not Stated,65-69 years,Male,12,2010
White,Not Stated,65-69 years,Male,10,2011
White,Not Stated,65-69 years,Male,18,2012
White,Not Stated,65-69 years,Male,22,2013
White,Not Stated,65-69 years,Male,19,2014
White,Not Stated,65-69 years,Male,23,2015
White,Not Stated,65-69 years,Male,21,2016
White,Not Stated,65-69 years,Male,28,2017
White,Not Stated,65-69 years,Male,33,2018
White,Not Stated,65-69 years,Male,25,2019
White,Not Stated,65-69 years,Male,26,2020
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2003
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2005
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2008
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2010
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2017
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2018
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2019
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2003
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2005
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2009
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2015
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2019
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2020
Black or African American,Hispanic or Latino,70-74 years,Female,5,1999
Black or African American,Hispanic or Latino,70-74 years,Female,5,2000
Black or African American,Hispanic or Latino,70-74 years,Female,5,2001
Black or African American,Hispanic or Latino,70-74 years,Female,5,2003
Black or African American,Hispanic or Latino,70-74 years,Female,5,2004
Black or African American,Hispanic or Latino,70-74 years,Female,5,2005
Black or African American,Hispanic or Latino,70-74 years,Female,5,2006
Black or African American,Hispanic or Latino,70-74 years,Female,5,2007
Black or African American,Hispanic or Latino,70-74 years,Female,5,2008
Black or African American,Hispanic or Latino,70-74 years,Female,5,2009
Black or African American,Hispanic or Latino,70-74 years,Female,5,2010
Black or African American,Hispanic or Latino,70-74 years,Female,5,2011
Black or African American,Hispanic or Latino,70-74 years,Female,5,2012
Black or African American,Hispanic or Latino,70-74 years,Female,5,2013
Black or African American,Hispanic or Latino,70-74 years,Female,5,2014
Black or African American,Hispanic or Latino,70-74 years,Female,5,2015
Black or African American,Hispanic or Latino,70-74 years,Female,5,2016
Black or African American,Hispanic or Latino,70-74 years,Female,5,2017
Black or African American,Hispanic or Latino,70-74 years,Female,10,2018
Black or African American,Hispanic or Latino,70-74 years,Female,11,2019
Black or African American,Hispanic or Latino,70-74 years,Female,12,2020
White,Hispanic or Latino,70-74 years,Female,85,1999
White,Hispanic or Latino,70-74 years,Female,106,2000
White,Hispanic or Latino,70-74 years,Female,132,2001
White,Hispanic or Latino,70-74 years,Female,126,2002
White,Hispanic or Latino,70-74 years,Female,136,2003
White,Hispanic or Latino,70-74 years,Female,128,2004
White,Hispanic or Latino,70-74 years,Female,149,2005
White,Hispanic or Latino,70-74 years,Female,132,2006
White,Hispanic or Latino,70-74 years,Female,120,2007
White,Hispanic or Latino,70-74 years,Female,147,2008
White,Hispanic or Latino,70-74 years,Female,130,2009
White,Hispanic or Latino,70-74 years,Female,164,2010
White,Hispanic or Latino,70-74 years,Female,146,2011
White,Hispanic or Latino,70-74 years,Female,160,2012
White,Hispanic or Latino,70-74 years,Female,168,2013
White,Hispanic or Latino,70-74 years,Female,168,2014
White,Hispanic or Latino,70-74 years,Female,198,2015
White,Hispanic or Latino,70-74 years,Female,201,2016
White,Hispanic or Latino,70-74 years,Female,264,2017
White,Hispanic or Latino,70-74 years,Female,278,2018
White,Hispanic or Latino,70-74 years,Female,302,2019
White,Hispanic or Latino,70-74 years,Female,378,2020
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,1999
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,2002
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,13,2003
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,2004
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,13,2005
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,2006
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,5,2007
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,11,2008
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,14,2009
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,13,2010
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,14,2011
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,15,2012
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,18,2013
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,20,2014
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,14,2015
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,32,2016
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,26,2017
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,30,2018
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,24,2019
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,42,2020
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,36,1999
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,35,2000
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,60,2001
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,45,2002
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,62,2003
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,51,2004
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,48,2005
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,46,2006
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,58,2007
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,46,2008
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,70,2009
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,73,2010
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,53,2011
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,48,2012
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,63,2013
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,75,2014
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,73,2015
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,62,2016
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,88,2017
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,102,2018
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,113,2019
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,119,2020
Black or African American,Not Hispanic or Latino,70-74 years,Female,616,1999
Black or African American,Not Hispanic or Latino,70-74 years,Female,618,2000
Black or African American,Not Hispanic or Latino,70-74 years,Female,583,2001
Black or African American,Not Hispanic or Latino,70-74 years,Female,603,2002
Black or African American,Not Hispanic or Latino,70-74 years,Female,612,2003
Black or African American,Not Hispanic or Latino,70-74 years,Female,609,2004
Black or African American,Not Hispanic or Latino,70-74 years,Female,567,2005
Black or African American,Not Hispanic or Latino,70-74 years,Female,553,2006
Black or African American,Not Hispanic or Latino,70-74 years,Female,548,2007
Black or African American,Not Hispanic or Latino,70-74 years,Female,581,2008
Black or African American,Not Hispanic or Latino,70-74 years,Female,572,2009
Black or African American,Not Hispanic or Latino,70-74 years,Female,529,2010
Black or African American,Not Hispanic or Latino,70-74 years,Female,538,2011
Black or African American,Not Hispanic or Latino,70-74 years,Female,494,2012
Black or African American,Not Hispanic or Latino,70-74 years,Female,609,2013
Black or African American,Not Hispanic or Latino,70-74 years,Female,615,2014
Black or African American,Not Hispanic or Latino,70-74 years,Female,654,2015
Black or African American,Not Hispanic or Latino,70-74 years,Female,696,2016
Black or African American,Not Hispanic or Latino,70-74 years,Female,722,2017
Black or African American,Not Hispanic or Latino,70-74 years,Female,807,2018
Black or African American,Not Hispanic or Latino,70-74 years,Female,867,2019
Black or African American,Not Hispanic or Latino,70-74 years,Female,1188,2020
White,Not Hispanic or Latino,70-74 years,Female,1265,1999
White,Not Hispanic or Latino,70-74 years,Female,1216,2000
White,Not Hispanic or Latino,70-74 years,Female,1245,2001
White,Not Hispanic or Latino,70-74 years,Female,1311,2002
White,Not Hispanic or Latino,70-74 years,Female,1297,2003
White,Not Hispanic or Latino,70-74 years,Female,1296,2004
White,Not Hispanic or Latino,70-74 years,Female,1289,2005
White,Not Hispanic or Latino,70-74 years,Female,1193,2006
White,Not Hispanic or Latino,70-74 years,Female,1275,2007
White,Not Hispanic or Latino,70-74 years,Female,1229,2008
White,Not Hispanic or Latino,70-74 years,Female,1274,2009
White,Not Hispanic or Latino,70-74 years,Female,1255,2010
White,Not Hispanic or Latino,70-74 years,Female,1345,2011
White,Not Hispanic or Latino,70-74 years,Female,1351,2012
White,Not Hispanic or Latino,70-74 years,Female,1584,2013
White,Not Hispanic or Latino,70-74 years,Female,1562,2014
White,Not Hispanic or Latino,70-74 years,Female,1756,2015
White,Not Hispanic or Latino,70-74 years,Female,1979,2016
White,Not Hispanic or Latino,70-74 years,Female,2186,2017
White,Not Hispanic or Latino,70-74 years,Female,2367,2018
White,Not Hispanic or Latino,70-74 years,Female,2603,2019
White,Not Hispanic or Latino,70-74 years,Female,3119,2020
American Indian or Alaska Native,Not Stated,70-74 years,Female,5,2006
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,1999
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2008
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2011
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2012
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2015
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2016
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2019
