Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	20-24 years	Female	2018	15	5862672	0.255856032880571
White	Not Hispanic or Latino	20-24 years	Female	2019	20	5794653	0.345145774906625
White	Not Hispanic or Latino	20-24 years	Female	2020	27	5765196	0.46832752954106
White	Not Hispanic or Latino	20-24 years	Female	2021	24	5730106	0.418840419356989
White	Not Hispanic or Latino	20-24 years	Female	2022	10	5967075	0.167586296468538
White	Not Hispanic or Latino	20-24 years	Female	2023	17	5698188	0.298340454895486
White	Not Hispanic or Latino	20-24 years	Male	2000	36	5974131	0.602598101715547
White	Not Hispanic or Latino	20-24 years	Male	2001	35	6182960	0.566071913775926
White	Not Hispanic or Latino	20-24 years	Male	2002	45	6297083	0.714616593111445
White	Not Hispanic or Latino	20-24 years	Male	2003	43	6369825	0.675057792011554
White	Not Hispanic or Latino	20-24 years	Male	2004	42	6446788	0.651487221233272
White	Not Hispanic or Latino	20-24 years	Male	2005	26	6482567	0.401075684987135
White	Not Hispanic or Latino	20-24 years	Male	2006	41	6490604	0.631682351904384
White	Not Hispanic or Latino	20-24 years	Male	2007	32	6466760	0.494838218829831
White	Not Hispanic or Latino	20-24 years	Male	2008	38	6441154	0.589956396012267
White	Not Hispanic or Latino	20-24 years	Male	2009	36	6436835	0.559281075248938
White	Not Hispanic or Latino	20-24 years	Male	2010	31	6434852	0.481751561652078
White	Not Hispanic or Latino	20-24 years	Male	2011	31	6535212	0.474353395115568
White	Not Hispanic or Latino	20-24 years	Male	2012	36	6614098	0.544291904958167
White	Not Hispanic or Latino	20-24 years	Male	2013	31	6637157	0.467067450717227
White	Not Hispanic or Latino	20-24 years	Male	2014	35	6608647	0.529609162056923
White	Not Hispanic or Latino	20-24 years	Male	2015	33	6523322	0.505877220226136
White	Not Hispanic or Latino	20-24 years	Male	2016	32	6404432	0.499653989612194
White	Not Hispanic or Latino	20-24 years	Male	2017	19	6279933	0.302550998553647
White	Not Hispanic or Latino	20-24 years	Male	2018	20	6183480	0.323442462820289
White	Not Hispanic or Latino	20-24 years	Male	2019	28	6103245	0.458772341598609
White	Not Hispanic or Latino	20-24 years	Male	2020	19	6061187	0.313469952337719
White	Not Hispanic or Latino	20-24 years	Male	2021	29	6001147	0.483240953771004
White	Not Hispanic or Latino	20-24 years	Male	2022	25	6292806	0.3972790516663
White	Not Hispanic or Latino	20-24 years	Male	2023	21	5989329	0.350623584044223
White	Not Hispanic or Latino	25-29 years	Female	2000	56	6046122	0.926213529928771
White	Not Hispanic or Latino	25-29 years	Female	2001	52	5726230	0.908101840128671
White	Not Hispanic or Latino	25-29 years	Female	2002	38	5617832	0.676417521919488
White	Not Hispanic or Latino	25-29 years	Female	2003	42	5616483	0.747798933959205
White	Not Hispanic or Latino	25-29 years	Female	2004	44	5693279	0.772841099127585
White	Not Hispanic or Latino	25-29 years	Female	2005	40	5809404	0.688538789865535
White	Not Hispanic or Latino	25-29 years	Female	2006	40	5981543	0.668723772444669
White	Not Hispanic or Latino	25-29 years	Female	2007	46	6091079	0.755202813820014
White	Not Hispanic or Latino	25-29 years	Female	2008	45	6167902	0.729583576392751
White	Not Hispanic or Latino	25-29 years	Female	2009	44	6189856	0.710840446045918
White	Not Hispanic or Latino	25-29 years	Female	2010	47	6173965	0.761261199245542
White	Not Hispanic or Latino	25-29 years	Female	2011	46	6197345	0.742253335904327
White	Not Hispanic or Latino	25-29 years	Female	2012	47	6194866	0.758692762684455
White	Not Hispanic or Latino	25-29 years	Female	2013	40	6208491	0.644278939922761
White	Not Hispanic or Latino	25-29 years	Female	2014	40	6264882	0.638479703209095
White	Not Hispanic or Latino	25-29 years	Female	2015	46	6331715	0.726501429707433
White	Not Hispanic or Latino	25-29 years	Female	2016	42	6399370	0.656314605969025
White	Not Hispanic or Latino	25-29 years	Female	2017	38	6424521	0.59148378532812
White	Not Hispanic or Latino	25-29 years	Female	2018	38	6398908	0.593851325882479
White	Not Hispanic or Latino	25-29 years	Female	2019	49	6329978	0.774094317547391
White	Not Hispanic or Latino	25-29 years	Female	2020	49	6213978	0.788544793689324
White	Not Hispanic or Latino	25-29 years	Female	2021	36	6003840	0.599616245602814
White	Not Hispanic or Latino	25-29 years	Female	2022	35	5868424	0.596412256510436
White	Not Hispanic or Latino	25-29 years	Female	2023	32	5828111	0.549062981127161
White	Not Hispanic or Latino	25-29 years	Male	2000	67	6138505	1.09147096890855
White	Not Hispanic or Latino	25-29 years	Male	2001	49	5816994	0.84235947295115
White	Not Hispanic or Latino	25-29 years	Male	2002	47	5698533	0.824773674207028
White	Not Hispanic or Latino	25-29 years	Male	2003	48	5672755	0.846149710325935
White	Not Hispanic or Latino	25-29 years	Male	2004	58	5745178	1.00954226309437
White	Not Hispanic or Latino	25-29 years	Male	2005	51	5832691	0.874381996234671
White	Not Hispanic or Latino	25-29 years	Male	2006	45	5988235	0.751473514315988
White	Not Hispanic or Latino	25-29 years	Male	2007	45	6101797	0.737487661421709
White	Not Hispanic or Latino	25-29 years	Male	2008	48	6209621	0.77299403618997
White	Not Hispanic or Latino	25-29 years	Male	2009	51	6264167	0.814154539621948
White	Not Hispanic or Latino	25-29 years	Male	2010	38	6278921	0.605199523930943
White	Not Hispanic or Latino	25-29 years	Male	2011	38	6313225	0.601911067639756
White	Not Hispanic or Latino	25-29 years	Male	2012	51	6331749	0.805464651236175
White	Not Hispanic or Latino	25-29 years	Male	2013	52	6361222	0.817452998810606
White	Not Hispanic or Latino	25-29 years	Male	2014	64	6441026	0.99363051787091
White	Not Hispanic or Latino	25-29 years	Male	2015	38	6525637	0.582318630349803
White	Not Hispanic or Latino	25-29 years	Male	2016	53	6606675	0.80221896793773
White	Not Hispanic or Latino	25-29 years	Male	2017	65	6656483	0.976491639804383
White	Not Hispanic or Latino	25-29 years	Male	2018	60	6662179	0.900606243092538
White	Not Hispanic or Latino	25-29 years	Male	2019	44	6615804	0.665074116464152
White	Not Hispanic or Latino	25-29 years	Male	2020	55	6520510	0.843492303516136
White	Not Hispanic or Latino	25-29 years	Male	2021	56	6237780	0.897755291145247
White	Not Hispanic or Latino	25-29 years	Male	2022	42	6201789	0.677223942962265
White	Not Hispanic or Latino	25-29 years	Male	2023	54	6071308	0.889429427727929
White	Not Hispanic or Latino	30-34 years	Female	2000	96	6731412	1.42614952108116
White	Not Hispanic or Latino	30-34 years	Female	2001	107	6683770	1.60089290924134
White	Not Hispanic or Latino	30-34 years	Female	2002	111	6581643	1.68650897655798
White	Not Hispanic or Latino	30-34 years	Female	2003	97	6425488	1.50961296636147
White	Not Hispanic or Latino	30-34 years	Female	2004	99	6211982	1.59369425088482
White	Not Hispanic or Latino	30-34 years	Female	2005	87	5970540	1.45715462922952
White	Not Hispanic or Latino	30-34 years	Female	2006	77	5721361	1.34583362245452
White	Not Hispanic or Latino	30-34 years	Female	2007	78	5621514	1.38752656312872
White	Not Hispanic or Latino	30-34 years	Female	2008	69	5629864	1.22560687078764
White	Not Hispanic or Latino	30-34 years	Female	2009	65	5713926	1.13757161013286
White	Not Hispanic or Latino	30-34 years	Female	2010	97	5798092	1.67296414061729
White	Not Hispanic or Latino	30-34 years	Female	2011	79	5956676	1.3262430254726
White	Not Hispanic or Latino	30-34 years	Female	2012	81	6059124	1.336826907652
White	Not Hispanic or Latino	30-34 years	Female	2013	66	6149466	1.07326392242839
White	Not Hispanic or Latino	30-34 years	Female	2014	89	6195268	1.43658030613042
White	Not Hispanic or Latino	30-34 years	Female	2015	70	6219254	1.12553692130921
White	Not Hispanic or Latino	30-34 years	Female	2016	85	6233319	1.36363949927799
White	Not Hispanic or Latino	30-34 years	Female	2017	71	6220020	1.14147542933946
White	Not Hispanic or Latino	30-34 years	Female	2018	76	6227598	1.22037421169446
White	Not Hispanic or Latino	30-34 years	Female	2019	83	6273542	1.32301656703661
White	Not Hispanic or Latino	30-34 years	Female	2020	71	6341955	1.11952859961952
White	Not Hispanic or Latino	30-34 years	Female	2021	86	6387735	1.34633011544781
White	Not Hispanic or Latino	30-34 years	Female	2022	77	6330447	1.21634380636944
White	Not Hispanic or Latino	30-34 years	Female	2023	86	6342651	1.35589992260334
White	Not Hispanic or Latino	30-34 years	Male	2000	94	6819205	1.37845980579848
White	Not Hispanic or Latino	30-34 years	Male	2001	112	6782134	1.65139762794424
White	Not Hispanic or Latino	30-34 years	Male	2002	89	6683490	1.3316396074506
White	Not Hispanic or Latino	30-34 years	Male	2003	111	6512411	1.70443788022593
White	Not Hispanic or Latino	30-34 years	Male	2004	79	6303746	1.25322308354429
White	Not Hispanic or Latino	30-34 years	Male	2005	96	6055906	1.58522936122192
White	Not Hispanic or Latino	30-34 years	Male	2006	89	5816980	1.53000354135651
White	Not Hispanic or Latino	30-34 years	Male	2007	62	5719451	1.08402012710661
White	Not Hispanic or Latino	30-34 years	Male	2008	86	5732977	1.5000932325387
White	Not Hispanic or Latino	30-34 years	Male	2009	85	5815676	1.46156697862811
White	Not Hispanic or Latino	30-34 years	Male	2010	78	5892342	1.32375208363669
White	Not Hispanic or Latino	30-34 years	Male	2011	90	6051761	1.48717042857443
White	Not Hispanic or Latino	30-34 years	Male	2012	99	6158752	1.607468526091
White	Not Hispanic or Latino	30-34 years	Male	2013	79	6250584	1.263881902875
White	Not Hispanic or Latino	30-34 years	Male	2014	88	6297477	1.39738501625333
White	Not Hispanic or Latino	30-34 years	Male	2015	102	6323231	1.61309937909907
White	Not Hispanic or Latino	30-34 years	Male	2016	103	6351471	1.62167157812733
White	Not Hispanic or Latino	30-34 years	Male	2017	106	6354187	1.66819138309905
White	Not Hispanic or Latino	30-34 years	Male	2018	98	6368780	1.53875624530915
White	Not Hispanic or Latino	30-34 years	Male	2019	92	6428022	1.43123343386193
White	Not Hispanic or Latino	30-34 years	Male	2020	99	6506642	1.52152216150819
White	Not Hispanic or Latino	30-34 years	Male	2021	120	6522206	1.83986828996202
White	Not Hispanic or Latino	30-34 years	Male	2022	113	6545730	1.72631623974713
White	Not Hispanic or Latino	30-34 years	Male	2023	92	6497492	1.41593094689459
White	Not Hispanic or Latino	35-39 years	Female	2000	235	7922913	2.96608078367136
White	Not Hispanic or Latino	35-39 years	Female	2001	229	7605475	3.01098879425677
White	Not Hispanic or Latino	35-39 years	Female	2002	217	7331110	2.9599883237327
White	Not Hispanic or Latino	35-39 years	Female	2003	180	7053358	2.55197595244705
White	Not Hispanic or Latino	35-39 years	Female	2004	198	6821388	2.90263506488709
White	Not Hispanic or Latino	35-39 years	Female	2005	179	6706426	2.66908186267917
White	Not Hispanic or Latino	35-39 years	Female	2006	165	6677963	2.47081333035238
White	Not Hispanic or Latino	35-39 years	Female	2007	176	6582209	2.67387437864705
White	Not Hispanic or Latino	35-39 years	Female	2008	152	6433106	2.36277779349509
White	Not Hispanic or Latino	35-39 years	Female	2009	146	6225356	2.34524740432515
White	Not Hispanic or Latino	35-39 years	Female	2010	128	6048449	2.11624500760443
White	Not Hispanic or Latino	35-39 years	Female	2011	132	5749992	2.29565536786834
White	Not Hispanic or Latino	35-39 years	Female	2012	123	5665167	2.17116282715055
White	Not Hispanic or Latino	35-39 years	Female	2013	102	5673580	1.79780667585546
White	Not Hispanic or Latino	35-39 years	Female	2014	138	5731690	2.40766684869559
White	Not Hispanic or Latino	35-39 years	Female	2015	142	5833729	2.43412061136196
White	Not Hispanic or Latino	35-39 years	Female	2016	144	5961787	2.41538317286411
White	Not Hispanic or Latino	35-39 years	Female	2017	148	6056650	2.44359505667324
White	Not Hispanic or Latino	35-39 years	Female	2018	160	6141169	2.60536715403859
White	Not Hispanic or Latino	35-39 years	Female	2019	146	6181915	2.36172771705855
White	Not Hispanic or Latino	35-39 years	Female	2020	138	6204534	2.22417993035416
White	Not Hispanic or Latino	35-39 years	Female	2021	159	6278072	2.53262466566169
White	Not Hispanic or Latino	35-39 years	Female	2022	140	6202729	2.25707104082735
White	Not Hispanic or Latino	35-39 years	Female	2023	150	6259139	2.39649574805736
White	Not Hispanic or Latino	35-39 years	Male	2000	229	7936088	2.88555268036342
White	Not Hispanic or Latino	35-39 years	Male	2001	223	7633057	2.92150314087789
White	Not Hispanic or Latino	35-39 years	Male	2002	195	7359478	2.64964444489134
White	Not Hispanic or Latino	35-39 years	Male	2003	195	7087398	2.7513623476486
White	Not Hispanic or Latino	35-39 years	Male	2004	190	6876083	2.76320108410559
White	Not Hispanic or Latino	35-39 years	Male	2005	171	6771561	2.52526706914403
White	Not Hispanic or Latino	35-39 years	Male	2006	169	6748394	2.50429954149091
White	Not Hispanic or Latino	35-39 years	Male	2007	181	6658247	2.71843324526711
White	Not Hispanic or Latino	35-39 years	Male	2008	186	6504115	2.85972803371404
White	Not Hispanic or Latino	35-39 years	Male	2009	164	6291303	2.60677319149944
White	Not Hispanic or Latino	35-39 years	Male	2010	159	6107512	2.60335141379992
White	Not Hispanic or Latino	35-39 years	Male	2011	129	5811271	2.2198242002481
White	Not Hispanic or Latino	35-39 years	Male	2012	149	5731933	2.59947211525327
White	Not Hispanic or Latino	35-39 years	Male	2013	127	5747969	2.20947607755017
White	Not Hispanic or Latino	35-39 years	Male	2014	156	5812100	2.68405567694981
White	Not Hispanic or Latino	35-39 years	Male	2015	124	5920224	2.09451534266271
White	Not Hispanic or Latino	35-39 years	Male	2016	207	6049049	3.42202551177879
White	Not Hispanic or Latino	35-39 years	Male	2017	174	6142103	2.83290592814871
White	Not Hispanic or Latino	35-39 years	Male	2018	149	6221562	2.39489697281808
White	Not Hispanic or Latino	35-39 years	Male	2019	165	6258910	2.63624177372737
White	Not Hispanic or Latino	35-39 years	Male	2020	205	6278993	3.26485473068691
White	Not Hispanic or Latino	35-39 years	Male	2021	200	6440962	3.10512622182835
White	Not Hispanic or Latino	35-39 years	Male	2022	191	6423800	2.97331797378499
White	Not Hispanic or Latino	35-39 years	Male	2023	170	6398318	2.65694827921963
White	Not Hispanic or Latino	40-44 years	Female	2000	449	8166125	5.49832386841984
White	Not Hispanic or Latino	40-44 years	Female	2001	420	8220183	5.10937530222867
White	Not Hispanic or Latino	40-44 years	Female	2002	454	8166129	5.55954969606775
White	Not Hispanic or Latino	40-44 years	Female	2003	422	8080271	5.2225971133889
White	Not Hispanic or Latino	40-44 years	Female	2004	405	7996027	5.06501541327962
White	Not Hispanic or Latino	40-44 years	Female	2005	398	7823510	5.08723066756481
White	Not Hispanic or Latino	40-44 years	Female	2006	363	7551583	4.80693915434684
White	Not Hispanic or Latino	40-44 years	Female	2007	330	7278629	4.53382086104402
White	Not Hispanic or Latino	40-44 years	Female	2008	328	7003322	4.68349163439865
White	Not Hispanic or Latino	40-44 years	Female	2009	300	6772049	4.42997385281766
White	Not Hispanic or Latino	40-44 years	Female	2010	313	6669786	4.69280423689756
White	Not Hispanic or Latino	40-44 years	Female	2011	270	6638515	4.06717466180313
White	Not Hispanic or Latino	40-44 years	Female	2012	280	6544669	4.27829123214635
White	Not Hispanic or Latino	40-44 years	Female	2013	233	6398972	3.64120986933526
White	Not Hispanic or Latino	40-44 years	Female	2014	238	6195322	3.84160823279242
White	Not Hispanic or Latino	40-44 years	Female	2015	242	5972413	4.05196358657715
White	Not Hispanic or Latino	40-44 years	Female	2016	240	5734030	4.18553792010157
White	Not Hispanic or Latino	40-44 years	Female	2017	237	5643966	4.19917483556775
White	Not Hispanic or Latino	40-44 years	Female	2018	218	5645389	3.86155852147655
White	Not Hispanic or Latino	40-44 years	Female	2019	228	5698602	4.00098129330667
White	Not Hispanic or Latino	40-44 years	Female	2020	222	5799848	3.82768651868118
White	Not Hispanic or Latino	40-44 years	Female	2021	275	5985407	4.59450794240058
White	Not Hispanic or Latino	40-44 years	Female	2022	275	6021800	4.56674084160882
White	Not Hispanic or Latino	40-44 years	Female	2023	254	6154460	4.12708832293979
White	Not Hispanic or Latino	40-44 years	Male	2000	465	8151520	5.70445757355683
White	Not Hispanic or Latino	40-44 years	Male	2001	461	8202369	5.6203274931913
White	Not Hispanic or Latino	40-44 years	Male	2002	422	8146913	5.17987610767416
White	Not Hispanic or Latino	40-44 years	Male	2003	442	8049029	5.49134560205958
White	Not Hispanic or Latino	40-44 years	Male	2004	463	7968265	5.81054972443813
White	Not Hispanic or Latino	40-44 years	Male	2005	410	7793151	5.26102984530904
White	Not Hispanic or Latino	40-44 years	Male	2006	389	7535096	5.16250887845357
White	Not Hispanic or Latino	40-44 years	Male	2007	381	7271303	5.23977614466073
White	Not Hispanic or Latino	40-44 years	Male	2008	339	7014018	4.83317835796829
White	Not Hispanic or Latino	40-44 years	Male	2009	352	6796712	5.17897477486173
White	Not Hispanic or Latino	40-44 years	Male	2010	315	6705632	4.69754379602102
White	Not Hispanic or Latino	40-44 years	Male	2011	293	6681100	4.38550538085046
White	Not Hispanic or Latino	40-44 years	Male	2012	306	6595545	4.63949529568823
White	Not Hispanic or Latino	40-44 years	Male	2013	296	6444840	4.59282154405695
White	Not Hispanic or Latino	40-44 years	Male	2014	286	6243102	4.58105601990805
White	Not Hispanic or Latino	40-44 years	Male	2015	288	6022801	4.78182825565713
White	Not Hispanic or Latino	40-44 years	Male	2016	278	5784403	4.80602751917527
White	Not Hispanic or Latino	40-44 years	Male	2017	273	5696250	4.7926267281106
White	Not Hispanic or Latino	40-44 years	Male	2018	257	5701206	4.50781817040114
White	Not Hispanic or Latino	40-44 years	Male	2019	268	5755971	4.65603457696364
White	Not Hispanic or Latino	40-44 years	Male	2020	322	5855872	5.49875407112724
White	Not Hispanic or Latino	40-44 years	Male	2021	314	6136616	5.1168266028052
White	Not Hispanic or Latino	40-44 years	Male	2022	326	6240474	5.22396215415688
White	Not Hispanic or Latino	40-44 years	Male	2023	284	6304041	4.50504684217631
White	Not Hispanic or Latino	45-49 years	Female	2000	628	7573110	8.29249806222279
White	Not Hispanic or Latino	45-49 years	Female	2001	624	7733075	8.06923507143019
White	Not Hispanic or Latino	45-49 years	Female	2002	642	7879024	8.14821734265564
White	Not Hispanic or Latino	45-49 years	Female	2003	617	7989220	7.72290661666596
White	Not Hispanic or Latino	45-49 years	Female	2004	674	8044996	8.37787862169229
White	Not Hispanic or Latino	45-49 years	Female	2005	672	8092109	8.30438640903132
White	Not Hispanic or Latino	45-49 years	Female	2006	645	8136683	7.92706315337589
White	Not Hispanic or Latino	45-49 years	Female	2007	647	8084577	8.00289242096402
White	Not Hispanic or Latino	45-49 years	Female	2008	640	8001922	7.99807846164959
White	Not Hispanic or Latino	45-49 years	Female	2009	617	7920775	7.78964179641512
White	Not Hispanic or Latino	45-49 years	Female	2010	551	7796240	7.06750946610161
White	Not Hispanic or Latino	45-49 years	Female	2011	520	7463157	6.96756077890362
White	Not Hispanic or Latino	45-49 years	Female	2012	538	7198963	7.47329858481006
White	Not Hispanic or Latino	45-49 years	Female	2013	452	6926729	6.52544657081286
White	Not Hispanic or Latino	45-49 years	Female	2014	446	6707094	6.64967570157806
White	Not Hispanic or Latino	45-49 years	Female	2015	454	6607066	6.87143128281146
White	Not Hispanic or Latino	45-49 years	Female	2016	458	6587079	6.9530060289242
White	Not Hispanic or Latino	45-49 years	Female	2017	428	6488048	6.59674527685369
White	Not Hispanic or Latino	45-49 years	Female	2018	433	6336597	6.83332078716699
White	Not Hispanic or Latino	45-49 years	Female	2019	432	6135180	7.04135819975942
White	Not Hispanic or Latino	45-49 years	Female	2020	439	5914090	7.42295095272476
White	Not Hispanic or Latino	45-49 years	Female	2021	458	5707123	8.02505921109463
White	Not Hispanic or Latino	45-49 years	Female	2022	441	5570736	7.9163686809068
White	Not Hispanic or Latino	45-49 years	Female	2023	398	5625890	7.07443622253546
White	Not Hispanic or Latino	45-49 years	Male	2000	752	7489284	10.0410132664217
White	Not Hispanic or Latino	45-49 years	Male	2001	739	7652379	9.65712754164424
White	Not Hispanic or Latino	45-49 years	Male	2002	765	7791685	9.8181587166319
White	Not Hispanic or Latino	45-49 years	Male	2003	747	7904379	9.45045777789754
White	Not Hispanic or Latino	45-49 years	Male	2004	726	7964907	9.11498401676253
White	Not Hispanic or Latino	45-49 years	Male	2005	711	8015515	8.87029716743091
White	Not Hispanic or Latino	45-49 years	Male	2006	734	8059015	9.10781280342573
White	Not Hispanic or Latino	45-49 years	Male	2007	740	8011089	9.23719609156758
White	Not Hispanic or Latino	45-49 years	Male	2008	694	7923559	8.75869038143087
White	Not Hispanic or Latino	45-49 years	Male	2009	730	7843887	9.30661035784937
White	Not Hispanic or Latino	45-49 years	Male	2010	680	7717904	8.81068227850463
White	Not Hispanic or Latino	45-49 years	Male	2011	615	7400700	8.31002472739065
White	Not Hispanic or Latino	45-49 years	Male	2012	577	7149016	8.0710408257584
White	Not Hispanic or Latino	45-49 years	Male	2013	545	6894349	7.90502482540411
White	Not Hispanic or Latino	45-49 years	Male	2014	562	6694216	8.39530723239286
White	Not Hispanic or Latino	45-49 years	Male	2015	506	6609912	7.65516999318599
White	Not Hispanic or Latino	45-49 years	Male	2016	535	6598591	8.10779149669983
White	Not Hispanic or Latino	45-49 years	Male	2017	551	6507420	8.46725737696353
White	Not Hispanic or Latino	45-49 years	Male	2018	518	6351420	8.15565653035069
White	Not Hispanic or Latino	45-49 years	Male	2019	508	6150268	8.25980266225797
White	Not Hispanic or Latino	45-49 years	Male	2020	552	5930598	9.3076617231517
White	Not Hispanic or Latino	45-49 years	Male	2021	566	5833025	9.70337003527329
White	Not Hispanic or Latino	45-49 years	Male	2022	516	5755089	8.96597776333259
White	Not Hispanic or Latino	45-49 years	Male	2023	536	5737975	9.34127457857519
White	Not Hispanic or Latino	50-54 years	Female	2000	949	6873199	13.8072533619352
White	Not Hispanic or Latino	50-54 years	Female	2001	831	7248518	11.4644124495518
White	Not Hispanic or Latino	50-54 years	Female	2002	881	7178574	12.2726324197536
White	Not Hispanic or Latino	50-54 years	Female	2003	864	7261641	11.8981370739754
White	Not Hispanic or Latino	50-54 years	Female	2004	840	7390853	11.3653999071555
White	Not Hispanic or Latino	50-54 years	Female	2005	921	7540599	12.2138838041912
White	Not Hispanic or Latino	50-54 years	Female	2006	957	7666481	12.4829109991925
White	Not Hispanic or Latino	50-54 years	Female	2007	910	7817829	11.6400601752737
White	Not Hispanic or Latino	50-54 years	Female	2008	841	7935231	10.5983052037174
White	Not Hispanic or Latino	50-54 years	Female	2009	904	7998446	11.3021954514664
White	Not Hispanic or Latino	50-54 years	Female	2010	867	8042859	10.779748843042
White	Not Hispanic or Latino	50-54 years	Female	2011	849	8071899	10.5179710499351
White	Not Hispanic or Latino	50-54 years	Female	2012	861	8009019	10.7503802900205
White	Not Hispanic or Latino	50-54 years	Female	2013	851	7916921	10.7491283543186
White	Not Hispanic or Latino	50-54 years	Female	2014	842	7815134	10.7739675352975
White	Not Hispanic or Latino	50-54 years	Female	2015	883	7634993	11.5651710486179
White	Not Hispanic or Latino	50-54 years	Female	2016	804	7355389	10.9307611059048
White	Not Hispanic or Latino	50-54 years	Female	2017	732	7089801	10.3246903544966
White	Not Hispanic or Latino	50-54 years	Female	2018	744	6817142	10.9136644065798
White	Not Hispanic or Latino	50-54 years	Female	2019	720	6599377	10.9101207583686
White	Not Hispanic or Latino	50-54 years	Female	2020	766	6501091	11.7826377141929
White	Not Hispanic or Latino	50-54 years	Female	2021	784	6519637	12.0252093789884
White	Not Hispanic or Latino	50-54 years	Female	2022	770	6358402	12.1099609618895
White	Not Hispanic or Latino	50-54 years	Female	2023	747	6252256	11.9476873627695
White	Not Hispanic or Latino	50-54 years	Male	2000	1104	6733591	16.395412195365
White	Not Hispanic or Latino	50-54 years	Male	2001	1006	7099559	14.1698942145561
White	Not Hispanic or Latino	50-54 years	Male	2002	1032	7031269	14.6772936720242
White	Not Hispanic or Latino	50-54 years	Male	2003	1066	7105292	15.0029020622939
White	Not Hispanic or Latino	50-54 years	Male	2004	1115	7228634	15.4247676670309
White	Not Hispanic or Latino	50-54 years	Male	2005	1157	7376377	15.6852069789817
White	Not Hispanic or Latino	50-54 years	Male	2006	1159	7503011	15.4471318248101
White	Not Hispanic or Latino	50-54 years	Male	2007	1196	7647642	15.638807360491
White	Not Hispanic or Latino	50-54 years	Male	2008	1074	7770369	13.8217374232807
White	Not Hispanic or Latino	50-54 years	Male	2009	1173	7837527	14.9664556179519
White	Not Hispanic or Latino	50-54 years	Male	2010	1131	7887799	14.3386006666752
White	Not Hispanic or Latino	50-54 years	Male	2011	1102	7915197	13.9225846179192
White	Not Hispanic or Latino	50-54 years	Male	2012	1043	7852440	13.282495631931
White	Not Hispanic or Latino	50-54 years	Male	2013	1065	7759979	13.7242639445287
White	Not Hispanic or Latino	50-54 years	Male	2014	1059	7665141	13.8157928210323
White	Not Hispanic or Latino	50-54 years	Male	2015	1032	7489701	13.7789212146119
White	Not Hispanic or Latino	50-54 years	Male	2016	1031	7227858	14.2642536696211
White	Not Hispanic or Latino	50-54 years	Male	2017	1002	6978435	14.3585202126265
White	Not Hispanic or Latino	50-54 years	Male	2018	969	6727826	14.4028695153531
White	Not Hispanic or Latino	50-54 years	Male	2019	946	6529005	14.489190925723
White	Not Hispanic or Latino	50-54 years	Male	2020	1057	6446345	16.3968884693574
White	Not Hispanic or Latino	50-54 years	Male	2021	1100	6642883	16.5590753291907
White	Not Hispanic or Latino	50-54 years	Male	2022	1010	6557929	15.4012036421864
White	Not Hispanic or Latino	50-54 years	Male	2023	915	6371396	14.3610599623693
White	Not Hispanic or Latino	55-59 years	Female	2000	1226	5440411	22.5350621487972
White	Not Hispanic or Latino	55-59 years	Female	2001	1185	5594924	21.1799123634208
White	Not Hispanic or Latino	55-59 years	Female	2002	1243	6061053	20.5079876384516
White	Not Hispanic or Latino	55-59 years	Female	2003	1260	6276773	20.0740093675524
White	Not Hispanic or Latino	55-59 years	Female	2004	1235	6543979	18.8723099508724
White	Not Hispanic or Latino	55-59 years	Female	2005	1199	6839972	17.5293115234975
White	Not Hispanic or Latino	55-59 years	Female	2006	1242	7153684	17.3616838540813
White	Not Hispanic or Latino	55-59 years	Female	2007	1180	7090471	16.6420538212483
White	Not Hispanic or Latino	55-59 years	Female	2008	1222	7178391	17.0233134416891
White	Not Hispanic or Latino	55-59 years	Female	2009	1148	7311741	15.7007749590693
White	Not Hispanic or Latino	55-59 years	Female	2010	1108	7424695	14.9231719282745
White	Not Hispanic or Latino	55-59 years	Female	2011	1151	7580924	15.1828457850257
White	Not Hispanic or Latino	55-59 years	Female	2012	1183	7714989	15.3337872549138
White	Not Hispanic or Latino	55-59 years	Female	2013	1228	7810125	15.7231798466734
White	Not Hispanic or Latino	55-59 years	Female	2014	1302	7844960	16.5966429401807
White	Not Hispanic or Latino	55-59 years	Female	2015	1331	7872823	16.9062609435015
White	Not Hispanic or Latino	55-59 years	Female	2016	1348	7895816	17.0723329925621
White	Not Hispanic or Latino	55-59 years	Female	2017	1328	7825343	16.9705021236769
White	Not Hispanic or Latino	55-59 years	Female	2018	1373	7726628	17.7697179157583
White	Not Hispanic or Latino	55-59 years	Female	2019	1241	7625376	16.2746073111673
White	Not Hispanic or Latino	55-59 years	Female	2020	1313	7450226	17.6236264510634
White	Not Hispanic or Latino	55-59 years	Female	2021	1370	7236990	18.9305222198732
White	Not Hispanic or Latino	55-59 years	Female	2022	1267	6904503	18.3503432470085
White	Not Hispanic or Latino	55-59 years	Female	2023	1144	6691084	17.0973791391649
White	Not Hispanic or Latino	55-59 years	Male	2000	1431	5197809	27.5308307788916
White	Not Hispanic or Latino	55-59 years	Male	2001	1421	5364115	26.4908563668005
White	Not Hispanic or Latino	55-59 years	Male	2002	1490	5830597	25.5548445553689
White	Not Hispanic or Latino	55-59 years	Male	2003	1433	6050416	23.6843218714217
White	Not Hispanic or Latino	55-59 years	Male	2004	1435	6314088	22.7269559752731
